race,Place,Start Pos.,Warn.,#,Name,ISU ID,ISU Member,Results,Qual.
0,1,1,,113,GabrielVOLET,9519,FRA,2:13.842,
0,2,5,,167,NIEWINSKIMichal,9737,POL,2:14.969,
0,3,2,,94,AleksandrZHERMANOV,9615,BLR,2:18.357,
0,4,3,,184,DenysIOFIN,9566,UKR,2:23.238,
0,5,6,,82,JUSTICERyan,9705,AUS,2:27.945,
0,PEN,4,,173,TrevorXuXuanTAN,9420,SGP,PEN,
1,1,2,,166,MateuszMIKOLAJUK,9556,POL,2:14.857,
1,2,3,,95,LubomirKALCHEV,9507,BUL,2:19.202,
1,3,4,,162,deROSEEthan,9281,NZL,2:19.423,
1,4,1,,163,JulianMACARAEG,9462,PHI,2:20.828,
1,WDR,6,,187,HEOAndrew,9443,USA,WDR,
1,PEN,5,,156,OHHanYuan,9735,MAS,PEN,
2,1,2,,100,NicolasPERREAULT,9513,CAN,2:19.888,
2,2,5,,180,MetehanATAN,9486,TUR,2:20.216,
2,3,3,,127,SZASZAttila,9723,HUN,2:20.340,
2,4,4,,86,DEWAGTEREAdriaan,9376,BEL,2:20.739,
2,5,6,,118,JUNGYanghunBen,9602,GER,2:21.212,
2,6,1,,92,MIGDALEOVMikita,9710,BLR,2:21.355,
