race,Place,Start Pos.,Warn.,#,Name,ISU ID,ISU Member,Results,Qual.
0,2,5,,467,SAULITISJekabs,7267,LAT,1:30.621,Q
0,3,3,,403,RonaldCALDECUTT,7589,AUS,1:32.587,
0,4,1,,453,YumaSAKURAI,6182,JPN,1:48.439,ADV
0,PEN,2,,435,JonELEY,6592,GBR,PEN,
1,1,4,,465,NOHJinkyu,7749,KOR,1:28.128,Q
1,2,3,,427,JeremyMASSON,6173,FRA,1:28.341,Q
1,3,1,,459,DanabekKHAIROV,7628,KAZ,1:31.268,
1,4,5,,473,FreekvanderWART,7269,NED,2:07.221,
1,PEN,2,,474,AdamFILIPOWICZ,6156,POL,PEN,
2,1,5,,415,FrancoisHAMELIN,6167,CAN,1:32.654,Q
2,2,3,,423,BLACKBURNMackenzie,7434,TPE,1:33.230,Q
2,3,1,,450,DavideVISCARDI,7440,ITA,1:33.358,
2,4,4,,405,ArmstrongLAZENBY,7968,AUS,1:35.317,
2,5,2,,401,JoseIgnacioFAZIO,7844,ARG,1:36.699,
3,1,3,,472,KNEGTSjinkie,7352,NED,1:29.845,Q
3,2,5,,411,GabrielCHIASSON-POIRIER,8037,CAN,1:29.973,Q
3,3,2,,432,TorstenKROEGER,7141,GER,1:30.203,
3,4,4,,446,CASSINELLIAndrea,7741,ITA,1:31.112,
3,5,1,,461,ArturSULTANGALIYEV,6158,KAZ,1:31.481,
4,1,4,,420,SONGWeilong,7156,CHN,1:32.245,Q
4,2,1,YC,489,JordanMALONE,6201,USA,1:32.388,Q
4,3,3,,429,RobertBECKER,7258,GER,1:32.547,
4,4,2,,410,AsenYORDANOV,6851,BUL,1:35.576,
4,5,5,,484,JoseCAVALLI,7756,SUI,1:35.816,
5,1,4,,454,YuzoTAKAMIDO,7158,JPN,1:27.479,Q
5,2,1,,417,GONGQiuwen,7593,CHN,1:27.559,Q
5,3,3,,481,ViacheslavKURGINIAN,6934,RUS,1:28.157,
5,4,2,,441,CsabaBURJAN,7738,HUN,1:31.112,
6,1,4,,451,TakahiroFUJIMOTO,6277,JPN,1:30.274,Q
6,2,3,,439,JackWHELBOURNE,7437,GBR,1:30.297,Q
6,3,2,,479,VladimirGRIGOREV,7826,RUS,1:30.406,
6,4,1,,409,TsvetanTSANKOV,7431,BUL,1:30.838,
7,1,4,YC,418,LIANGWenhao,7594,CHN,1:31.354,Q
7,2,3,,490,KyleUYEHARA,7453,USA,1:31.451,Q
7,3,2,,476,BartoszKONOPKO,7169,POL,1:31.481,
7,4,5,,482,PavelRYBAKOV,7114,RUS,1:32.285,ADV
7,5,1,,443,KonradNAGY,7601,HUN,1:32.448,
8,1,3,,436,RichardSHOEBRIDGE,7825,GBR,1:30.753,Q
8,2,4,,434,RobertSEIFERT,6176,GER,1:30.760,Q
8,3,1,,445,BYKANOVVladislav,6178,ISR,1:30.902,
8,4,2,,406,MatthiasSTELZMUELLER,7181,AUT,1:33.384,
9,1,2,,486,J.R.CELSKI,7279,USA,1:29.276,Q
9,2,5,,448,DOTTITommaso,7604,ITA,1:29.690,Q
9,3,4,,416,Francois-LouisTREMBLAY,6704,CAN,1:29.781,ADV
9,4,1,,425,ThibaultCROLET,7920,FRA,1:31.545,
9,PEN,3,,471,NielsKERSTHOLT,7067,NED,PEN,
