race,Place,Start Pos.,Warn.,#,Name,ISU ID,ISU Member,Results,Qual.
0,1,4,,4,AmandaOVERLAND,7079,CAN,2:42.093,Q
0,2,3,,60,MaryGRACE,7187,USA,2:42.827,Q
0,3,1,,19,JuliaRIEDEL,6287,GER,2:43.160,
0,4,5,,44,KarolinaREGUCKA,6914,POL,2:43.367,
0,5,6,,43,AnoukZOUTENDIJK,6147,NED,2:43.641,
0,6,2,,23,ElenaKAPLAN,7236,ISR,2:49.696,
1,1,5,,40,AnnitavanDOORN,6440,NED,2:38.876,Q
1,2,3,,29,BibaSAKURAI,7240,JPN,2:38.947,Q
1,3,2,,52,KatalinKRISTO,6514,ROU,2:39.080,
1,4,1,,58,LiaSTEPANOVA,6150,RUS,2:43.049,
1,5,4,,26,CeciliaMAFFEI,6559,ITA,2:45.031,
2,1,2,,8,FUTianYu,6650,CHN,2:38.163,Q
2,2,3,,63,KimberlyDERRICK,6246,USA,2:38.783,Q
2,3,5,,1,AndreaDO-DUC,6215,CAN,2:40.454,
2,4,4,,36,InnaSIMONOVA,7241,KAZ,2:40.617,
2,5,1,,17,AikaKLEIN,6359,GER,2:40.796,
3,1,4,,48,JUNGEun-Ju,6297,KOR,2:38.293,Q
3,2,3,,11,MENGXiaoxue,7185,CHN,2:38.469,Q
3,3,1,,24,MartaCAPURSO,6328,ITA,2:39.778,
3,4,2,,22,CHRISTIEElise,7135,GBR,2:39.833,
3,5,5,,55,OlgaMASKAIKINA,6685,RUS,2:40.203,
4,2,5,,62,KatherineREUTTER-ADAMEK,7255,USA,2:36.151,Q
4,3,1,,20,WALTERBianca,7232,GER,2:43.648,
4,4,3,,15,CelineLECOMPERE,6556,FRA,2:47.497,ADV
4,5,6,,38,DariyaVOLOKITINA,7344,KAZ,2:47.965,
4,DQ,2,,30,YukaKAMINO,6945,JPN,DQ,
5,1,3,,47,YANGShin-Young,7163,KOR,2:37.153,Q
5,2,5,,9,ZHOUYang,6222,CHN,2:37.312,Q
5,3,4,,14,StephanieBOUVIER,6709,FRA,2:38.312,q
5,4,2,,28,KatiaZINI,6076,ITA,2:39.378,
5,5,1,,66,DanielaIVANOVA,6303,BUL,2:45.923,
6,1,1,,13,KaterinaNOVOTNA,6647,CZE,2:34.342,Q
6,2,4,,32,MikaOZAWA,6318,JPN,2:35.186,Q
6,3,3,,54,OlgaBELYAKOVA,7112,RUS,2:35.282,q
6,4,2,,6,TaniaVICENT,6662,CAN,2:35.549,
6,5,5,,67,GerganaPATSOVA,6794,BUL,2:36.806,
