race,Place,Start Pos.,Warn.,#,Name,ISU ID,ISU Member,Results,Qual.
0,1,1,,119,FrancoisHAMELIN,6167,CAN,1:29.842,Q
0,2,2,,178,TakahiroFUJIMOTO,6277,JPN,1:30.113,Q
0,3,3,,145,SebastianPRAUS,6364,GER,1:30.276,
0,4,4,,216,DmytroPOLTAVETS,7221,UKR,1:31.581,
1,1,2,,224,AnthonyLOBELLO,6958,USA,1:28.762,Q
1,2,4,,213,SemenELISTRATOV,7293,RUS,1:29.125,Q
1,3,3,,150,AnthonyDOUGLAS,6301,GBR,1:29.909,
1,DNF,1,,176,FumihikoKAKUBARI,6024,JPN,DNF,
2,1,3,,137,ThibautFAUCONNET,6785,FRA,1:27.577,Q
2,2,4,,144,TysonHEUNG,6240,GER,1:27.777,Q
2,3,1,,130,SUIBaoKu,6416,CHN,1:27.815,q
2,4,2,,159,GaborGALAMBOS,6010,HUN,1:27.919,
3,1,1,,221,TravisJAYNER,6300,USA,1:29.561,Q
3,2,4,,197,KNEGTSjinkie,7352,NED,1:29.767,Q
3,3,3,,207,JakubJAWORSKI,6816,POL,1:31.268,
3,4,2,,139,JeanCharlesMATTEI,6057,FRA,1:42.700,
4,1,1,,168,CONFORTOLAYuri,6561,ITA,1:29.572,Q
4,2,2,,200,FreekvanderWART,7269,NED,1:29.728,Q
4,3,4,,114,AssenPANDOV,6778,BUL,1:29.788,
4,DQ,3,,157,PeterDARAZS,6465,HUN,DQ,
5,1,4,,191,HaraldsSILOVS,6458,LAT,1:28.835,Q
5,2,3,,125,SONGWeilong,7156,CHN,1:28.902,Q
5,3,1,,173,YuzoTAKAMIDO,7158,JPN,1:28.982,q
5,4,2,,143,PaulHERRMANN,6803,GER,1:28.997,
6,1,1,,220,ApoloAntonOHNO,6497,USA,1:29.092,Q
6,2,3,,140,MaximeCHATAIGNIER,6106,FRA,1:29.207,Q
6,3,2,,215,RuslanZAKHAROV,6935,RUS,1:29.481,q
6,4,4,,198,NielsKERSTHOLT,7067,NED,1:29.639,
7,1,1,,186,SUNGSi-Bak,6811,KOR,1:28.811,Q
7,2,4,,124,HANJialiang,6168,CHN,1:29.019,Q
7,3,2,,153,TomIVESON,6898,GBR,1:29.617,q
7,4,3,,209,BartoszKONOPKO,7169,POL,1:29.950,
8,1,2,,189,KWAKYoon-Gy,6120,KOR,1:31.623,Q
8,2,1,,160,ViktorKNOCH,6177,HUN,1:31.770,Q
8,3,4,,101,JeremyBECK,7283,AUS,1:32.002,
8,4,3,,203,MarkJACKSON,6941,NZL,1:32.164,
9,2,4,,171,NicolaRODIGARI,6332,ITA,1:27.747,Q
9,3,3,,111,PieterGYSEL,6425,BEL,1:27.784,q
9,4,2,,165,BYKANOVVladislav,6178,ISR,1:29.462,
10,1,3,,117,HAMELINCharles,6610,CAN,1:28.570,Q
10,2,1,,167,NicolasBEAN,7541,ITA,1:28.685,Q
10,3,2,,102,LachlanHAY,6845,AUS,1:29.185,q
10,4,4,,181,AydarBEKZHANOV,7623,KAZ,1:30.168,
