race,Place,Start Pos.,Warn.,#,Name,ISU ID,ISU Member,Results,Qual.
0,1,1,,169,SINdaWoon,8035,KOR,2:13.533,Q
0,2,5,,124,MaximeCHATAIGNIER,6106,FRA,2:13.571,Q
0,3,3,,152,NicolaRODIGARI,6332,ITA,2:15.456,Q
0,4,4,,105,EdinBRANKOVIC,7256,BIH,2:18.372,
0,5,2,,158,YumaSAKURAI,6182,JPN,2:33.798,
1,1,2,,156,YuzoTAKAMIDO,7158,JPN,2:17.201,Q
1,2,3,,183,RuslanZAKHAROV,6935,RUS,2:17.301,Q
1,3,5,,118,HANTianyu,8388,CHN,2:17.645,Q
1,4,4,,163,AZHGALIYEVAbzal,7685,KAZ,2:20.095,
1,PEN,1,,148,DOTTITommaso,7604,ITA,PEN,
2,1,1,,170,KIMYun-Jae,7443,KOR,2:22.544,Q
2,2,5,,114,MichaelGILDAY,6195,CAN,2:22.706,Q
2,3,3,,184,SemenELISTRATOV,7293,RUS,2:22.796,Q
2,4,2,,197,JordanMALONE,6201,USA,2:23.119,
2,5,4,,138,DanielZETZSCHE,7436,GER,2:25.518,
2,6,6,,173,KoenHAKKENBERG,7610,NED,2:25.587,
3,1,5,,181,VictorAN,8344,RUS,2:23.236,Q
3,2,1,,198,ChrisCREVELING,8440,USA,2:23.394,Q
3,3,2,,150,CONFORTOLAYuri,6561,ITA,2:23.459,Q
3,4,3,,146,ShaolinSandorLIU,7928,HUN,2:23.489,
3,5,6,,160,AydarBEKZHANOV,7623,KAZ,2:24.038,
3,DNS,4,,147,BYKANOVVladislav,6178,ISR,DNS,
4,1,4,,111,HAMELINCharles,6610,CAN,2:16.696,Q
4,2,5,,167,LEEHan-Bin,7444,KOR,2:16.902,Q
4,3,1,,145,ViktorKNOCH,6177,HUN,2:18.282,Q
4,4,3,,192,IevgenGUTENOV,7178,UKR,2:21.445,
4,5,6,,108,MaksimSIARHEYU,7771,BLR,2:21.707,
4,PEN,2,,120,YUYongjun,7824,CHN,PEN,
5,1,2,,109,FrancoisHAMELIN,6167,CAN,2:21.091,Q
5,2,3,,176,NielsKERSTHOLT,7067,NED,2:21.207,Q
5,3,6,,121,WANGXingchun,8470,CHN,2:21.406,Q
5,4,4,,129,PaulSTANLEY,7054,GBR,2:21.694,
5,5,5,,153,DaisukeUEMURA,6118,JPN,2:22.045,
5,6,1,,195,J.R.CELSKI,7279,USA,2:56.619,
