season,competition,event,gender,round,race,Place,Start Pos.,Warn.,#,Name,ISU ID,ISU Member,Results,Qual.,Points
2006-2007,"2007 ISU World Junior Championships, Czech Republic",1000m,w,Preliminaries,1,1,1,,47,EkaterinaBELOVA,6190,RUS,1:39.701,Q,
2006-2007,"2007 ISU World Junior Championships, Czech Republic",1000m,w,Preliminaries,1,2,5,,39,JorienterMORS,6146,NED,1:39.861,Q,
2006-2007,"2007 ISU World Junior Championships, Czech Republic",1000m,w,Preliminaries,1,3,2,,3,VeraANTANENKA,7099,BLR,1:40.126,q,
2006-2007,"2007 ISU World Junior Championships, Czech Republic",1000m,w,Preliminaries,1,4,4,,1,TheresaTREMMEL,7126,AUT,1:49.951,,
2006-2007,"2007 ISU World Junior Championships, Czech Republic",1000m,w,Preliminaries,1,5,3,,51,TatianaBODOVA,7250,SVK,2:07.964,,
2006-2007,"2007 ISU World Junior Championships, Czech Republic",1000m,w,Preliminaries,2,1,2,,63,PIERRONVeronique,6196,FRA,1:38.624,Q,
2006-2007,"2007 ISU World Junior Championships, Czech Republic",1000m,w,Preliminaries,2,2,1,,18,TinaGRASSOW,6855,GER,1:38.643,Q,
2006-2007,"2007 ISU World Junior Championships, Czech Republic",1000m,w,Preliminaries,2,3,3,,40,POTMarlena,7244,NED,1:41.999,,
2006-2007,"2007 ISU World Junior Championships, Czech Republic",1000m,w,Preliminaries,2,4,4,,22,AlexSTANLEY,7140,GBR,1:42.245,,
2006-2007,"2007 ISU World Junior Championships, Czech Republic",1000m,w,Preliminaries,2,5,5,,54,TjasaKROFLIC,6838,SLO,1:48.355,,
2006-2007,"2007 ISU World Junior Championships, Czech Republic",1000m,w,Preliminaries,3,1,1,,35,SHINSae-Bom,7162,KOR,1:38.079,Q,
2006-2007,"2007 ISU World Junior Championships, Czech Republic",1000m,w,Preliminaries,3,2,5,,31,VALCEPINAMartina,7159,ITA,1:38.696,Q,
2006-2007,"2007 ISU World Junior Championships, Czech Republic",1000m,w,Preliminaries,3,3,2,,17,JuliaRIEDEL,6287,GER,1:38.983,q,
2006-2007,"2007 ISU World Junior Championships, Czech Republic",1000m,w,Preliminaries,3,4,4,,52,RenataKARABOVA,6839,SVK,1:40.916,,
2006-2007,"2007 ISU World Junior Championships, Czech Republic",1000m,w,Preliminaries,3,5,3,,55,PatricijaSLUGA,6151,SLO,1:46.591,,
2006-2007,"2007 ISU World Junior Championships, Czech Republic",1000m,w,Preliminaries,4,2,4,,34,YasukoSAKASHITA,6189,JPN,1:39.428,Q,
2006-2007,"2007 ISU World Junior Championships, Czech Republic",1000m,w,Preliminaries,4,3,5,,19,WALTERBianca,7232,GER,1:39.588,q,
2006-2007,"2007 ISU World Junior Championships, Czech Republic",1000m,w,Preliminaries,4,4,3,,59,MarynaTSELGORODTSEVA,7176,UKR,1:45.996,,
2006-2007,"2007 ISU World Junior Championships, Czech Republic",1000m,w,Preliminaries,4,5,1,,13,MATOCAnamarija,6235,CRO,1:51.054,,
2006-2007,"2007 ISU World Junior Championships, Czech Republic",1000m,w,Preliminaries,5,1,5,,20,CHRISTIEElise,7135,GBR,1:39.467,Q,
2006-2007,"2007 ISU World Junior Championships, Czech Republic",1000m,w,Preliminaries,5,2,2,,6,IvanieBLONDIN,6140,CAN,1:39.680,Q,
2006-2007,"2007 ISU World Junior Championships, Czech Republic",1000m,w,Preliminaries,5,3,3,,44,PaulaBZURA,7168,POL,1:41.229,,
2006-2007,"2007 ISU World Junior Championships, Czech Republic",1000m,w,Preliminaries,5,4,1,,27,ElenaKAPLAN,7236,ISR,1:41.448,,
2006-2007,"2007 ISU World Junior Championships, Czech Republic",1000m,w,Preliminaries,5,5,4,,5,NeliTSANKOVA,7130,BUL,2:00.975,,
2006-2007,"2007 ISU World Junior Championships, Czech Republic",1000m,w,Preliminaries,6,1,3,,11,WANGShuang,7152,CHN,1:37.483,Q,
2006-2007,"2007 ISU World Junior Championships, Czech Republic",1000m,w,Preliminaries,6,2,2,,33,YuiSAKAI,6229,JPN,1:37.949,Q,
2006-2007,"2007 ISU World Junior Championships, Czech Republic",1000m,w,Preliminaries,6,3,5,,48,OlgaBELYAKOVA,7112,RUS,1:38.338,q,
2006-2007,"2007 ISU World Junior Championships, Czech Republic",1000m,w,Preliminaries,6,4,1,,28,ValeriePOSTRIGAN,7295,ISR,1:43.302,,
2006-2007,"2007 ISU World Junior Championships, Czech Republic",1000m,w,Preliminaries,6,5,4,,14,MajaLIPOVSCAK,7139,CRO,1:54.030,,
2006-2007,"2007 ISU World Junior Championships, Czech Republic",1000m,w,Preliminaries,7,1,4,,9,ZHAONannan,7150,CHN,1:44.443,Q,
2006-2007,"2007 ISU World Junior Championships, Czech Republic",1000m,w,Preliminaries,7,2,3,,62,MaryGRACE,7187,USA,1:44.525,Q,
2006-2007,"2007 ISU World Junior Championships, Czech Republic",1000m,w,Preliminaries,7,3,5,,42,PatrycjaMALISZEWSKA,6154,POL,1:44.691,,
2006-2007,"2007 ISU World Junior Championships, Czech Republic",1000m,w,Preliminaries,7,4,2,,38,ViktorijaDERGACA,6913,LAT,1:46.344,,
2006-2007,"2007 ISU World Junior Championships, Czech Republic",1000m,w,Preliminaries,7,5,1,,15,LucieTEPLA,6225,CZE,1:46.583,,
2006-2007,"2007 ISU World Junior Championships, Czech Republic",1000m,w,Preliminaries,8,1,2,,7,ValerieMALTAIS,6216,CAN,1:36.932,Q,
2006-2007,"2007 ISU World Junior Championships, Czech Republic",1000m,w,Preliminaries,8,2,4,,60,KatherineREUTTER-ADAMEK,7255,USA,1:37.065,Q,
2006-2007,"2007 ISU World Junior Championships, Czech Republic",1000m,w,Preliminaries,8,3,3,,23,RozsaDARAZS,6797,HUN,1:37.953,q,
2006-2007,"2007 ISU World Junior Championships, Czech Republic",1000m,w,Preliminaries,8,4,1,,26,VeraKATSOV,6226,ISR,1:43.973,,
2006-2007,"2007 ISU World Junior Championships, Czech Republic",1000m,w,Preliminaries,8,5,5,,58,SafiyaVLASOVA,7175,UKR,1:49.518,,
2006-2007,"2007 ISU World Junior Championships, Czech Republic",1000m,w,Preliminaries,9,1,3,,29,AriannaFONTANA,6227,ITA,1:41.720,Q,
2006-2007,"2007 ISU World Junior Championships, Czech Republic",1000m,w,Preliminaries,9,2,4,,8,ValerieLAMBERT,7132,CAN,1:42.114,Q,
2006-2007,"2007 ISU World Junior Championships, Czech Republic",1000m,w,Preliminaries,9,3,1,,32,BibaSAKURAI,7240,JPN,1:42.118,,
2006-2007,"2007 ISU World Junior Championships, Czech Republic",1000m,w,Preliminaries,9,4,5,,57,OlenaKORINCHUK,7252,UKR,1:44.325,,
2006-2007,"2007 ISU World Junior Championships, Czech Republic",1000m,w,Preliminaries,9,5,2,,45,CSILIPRita,7245,ROU,1:51.468,,
