race,Place,Start Pos.,Warn.,#,Name,ISU ID,ISU Member,Results,Qual.
0,1,3,,133,ShaoangLIU,8564,HUN,42.855,Q
0,2,5,,167,VictorAN,8344,RUS,42.959,Q
0,3,2,,120,ThibaultCROLET,7920,FRA,43.228,
0,4,4,,164,HOOGERWERFDylan,8497,NED,43.771,
0,5,1,,175,DmytroPOLTAVETS,7221,UKR,43.858,
1,1,2,,129,PaulSTANLEY,7054,GBR,42.942,Q
1,2,1,,106,MathiasVOSTE,7888,BEL,42.994,Q
1,3,3,,123,JeremyMASSON,6173,FRA,43.189,
1,4,4,,144,YoshiakiOGURO,7743,JPN,43.218,
2,1,3,,121,ThibautFAUCONNET,6785,FRA,42.632,Q
2,2,2,,149,AZHGALIYEVAbzal,7685,KAZ,42.724,Q
2,3,1,,146,SatoshiSAKASHITA,6183,JPN,43.043,
2,DNS,4,,137,CASSINELLIAndrea,7741,ITA,DNS,
3,1,3,,115,SHIJingnan,7728,CHN,43.021,Q
3,2,1,,126,JonELEY,6592,GBR,43.419,Q
3,3,4,,111,SamuelGIRARD,8600,CAN,43.698,
3,4,5,,104,JUNGHyunWoo(Andy),8575,AUS,43.700,
3,5,2,,180,JakePOWERS,8675,USA,44.799,
4,2,3,,116,WUDajing,7729,CHN,41.661,Q
4,3,4,,179,PIVIROTTORyan,8650,USA,43.109,
4,4,5,,166,RafalGRYCNER,8503,POL,43.784,
4,5,1,,108,SamuelBELANGER-MARCEAU,8666,CAN,52.354,
5,1,4,,154,HANSeungSoo,8673,KOR,42.306,Q
5,2,2,,185,FreekvanderWART,7269,NED,42.397,Q
5,3,5,,160,RobertoPUKITIS,7785,LAT,42.959,
5,4,1,,181,SooAnYOO,8674,USA,43.421,
5,5,3,,184,YonatonSpencerSUBIN,8579,ISR,47.487,
6,1,2,,134,ShaolinSandorLIU,7928,HUN,42.012,Q
6,2,3,,169,VladimirGRIGOREV,7826,RUS,42.100,Q
6,3,5,,156,LEEJungSu,7266,KOR,42.194,q
6,4,1,,142,DavideVISCARDI,7440,ITA,42.605,
6,5,4,,103,NathanielHENRY,7966,AUS,43.492,
7,1,2,,161,BREEUWSMADaan,7218,NED,42.137,Q
7,2,1,,127,RichardSHOEBRIDGE,7825,GBR,42.170,Q
7,3,3,,143,HironobuMURATAKE,8671,JPN,42.344,q
7,4,4,,141,NicolaRODIGARI,6332,ITA,43.453,
7,5,5,,174,FabriceDUFBERGSUH,8642,SWE,43.947,
8,1,1,,118,YUJiyang,8435,CHN,42.657,Q
8,2,5,,155,KWAKYoon-Gy,6120,KOR,42.808,Q
8,3,3,,132,ViktorKNOCH,6177,HUN,42.904,
8,4,2,,150,NIKISHADenis,8396,KAZ,43.244,
8,PEN,4,,109,PatrickDUFFY,7917,CAN,PEN,
