season,competition,event,gender,round,race,Place,Start Pos.,Warn.,#,Name,ISU ID,ISU Member,Results,Qual.
2007-2008,"Samsung ISU World Cup 2007/2008, Canada, Quebec City",1000m(1),m,RepQuarterfinals,1,1,1,,104,WimdeDEYNE,6699,BEL,1:30.011,Q
2007-2008,"Samsung ISU World Cup 2007/2008, Canada, Quebec City",1000m(1),m,RepQuarterfinals,1,2,2,,179,JPKEPKA,6501,USA,1:30.167,Q
2007-2008,"Samsung ISU World Cup 2007/2008, Canada, Quebec City",1000m(1),m,RepQuarterfinals,1,3,4,,159,JakubJAWORSKI,6816,POL,1:30.331,q
2007-2008,"Samsung ISU World Cup 2007/2008, Canada, Quebec City",1000m(1),m,RepQuarterfinals,1,4,3,,121,JeremyMASSON,6173,FRA,1:30.600,
2007-2008,"Samsung ISU World Cup 2007/2008, Canada, Quebec City",1000m(1),m,RepQuarterfinals,2,1,2,,169,SergeyPRANKEVICH,7048,RUS,1:30.125,Q
2007-2008,"Samsung ISU World Cup 2007/2008, Canada, Quebec City",1000m(1),m,RepQuarterfinals,2,2,4,,137,PaulWORTH,6802,GBR,1:30.477,Q
2007-2008,"Samsung ISU World Cup 2007/2008, Canada, Quebec City",1000m(1),m,RepQuarterfinals,2,3,1,,153,FreekvanderWART,7269,NED,1:30.609,q
2007-2008,"Samsung ISU World Cup 2007/2008, Canada, Quebec City",1000m(1),m,RepQuarterfinals,2,4,3,,158,BartoszKONOPKO,7169,POL,1:32.642,
2007-2008,"Samsung ISU World Cup 2007/2008, Canada, Quebec City",1000m(1),m,RepQuarterfinals,3,1,3,,167,AlexanderGERTSIKOV,6570,RUS,1:31.255,Q
2007-2008,"Samsung ISU World Cup 2007/2008, Canada, Quebec City",1000m(1),m,RepQuarterfinals,3,2,1,,119,ThibautFAUCONNET,6785,FRA,1:31.422,Q
2007-2008,"Samsung ISU World Cup 2007/2008, Canada, Quebec City",1000m(1),m,RepQuarterfinals,3,3,2,,133,TorstenKROEGER,7141,GER,1:31.462,
2007-2008,"Samsung ISU World Cup 2007/2008, Canada, Quebec City",1000m(1),m,RepQuarterfinals,3,4,4,,181,SimonCHO,7188,USA,1:45.711,
