race,Place,Start Pos.,Warn.,#,Name,ISU ID,ISU Member,Results,Qual.
0,1,4,,311,EvgeniaRADANOVA,6775,BUL,1:35.214,Q
0,2,3,,485,AlysonDUDEK,7290,USA,1:35.242,Q
0,3,2,,346,WANGXinyue,7340,HKG,1:35.372,q
0,4,1,,385,AnnaROMANOWICZ,6027,POL,1:37.083,
1,1,2,,390,YANGShin-Young,7163,KOR,1:33.711,Q
1,2,3,,323,MarianneST-GELAIS,7216,CAN,1:33.764,Q
1,3,4,,363,YuiSAKAI,6229,JPN,1:34.349,q
1,4,1,,399,LiaSTEPANOVA,6150,RUS,1:35.501,
2,1,1,,337,ChristinPRIEBST,6078,GER,1:41.345,Q
2,2,4,,317,AnneMALTAIS,6355,CAN,1:41.483,Q
2,3,2,,384,AidaBELLA,7538,POL,1:41.873,
3,1,3,,329,LIUQiuhong,6286,CHN,1:34.820,Q
3,2,1,,357,LuciaPERETTI,7160,ITA,1:35.452,Q
3,3,2,,370,EvitaKRIEVANE,6833,LAT,1:37.025,q
4,1,3,,391,PARKSeung-Hi,7164,KOR,1:33.170,Q
4,2,4,,333,ZHANGHui,7550,CHN,1:33.268,Q
4,3,1,,342,CHRISTIEElise,7135,GBR,1:35.072,q
4,4,2,,393,KingaKOVACS,6953,ROU,1:35.588,
5,1,2,,478,KimberlyDERRICK,6246,USA,1:37.399,Q
5,2,1,,389,JUNGBa-Ra,7537,KOR,1:37.508,Q
5,3,4,,338,SusanneRUDOLPH,6362,GER,1:38.144,q
5,4,3,,374,MaaikeVOS,7180,NED,1:38.192,
6,2,3,,375,SannevanKERKHOF,6835,NED,1:39.143,Q
6,3,2,,379,PatrycjaMALISZEWSKA,6154,POL,1:39.371,q
7,1,2,,307,TatianaBORODULINA,6684,AUS,1:34.676,Q
7,2,1,,599,LanaGEHRING,7254,USA,1:34.810,Q
7,3,4,,368,SayuriSHIMIZU,7544,JPN,1:34.977,q
8,1,2,,364,AyukoITO,6791,JPN,1:36.050,Q
8,2,1,,312,MarinaGEORGIEVA-NIKOLOVA,7097,BUL,1:36.133,Q
8,3,3,,360,VALCEPINAMartina,7159,ITA,1:39.661,q
8,4,4,,341,WALTERBianca,7232,GER,1:49.933,
9,1,1,,355,AriannaFONTANA,6227,ITA,1:38.385,Q
9,2,4,,319,JessicaGREGG,6141,CAN,1:38.572,Q
9,3,2,,354,VeraKATSOV,6226,ISR,1:41.859,
