race,Place,Start Pos.,Warn.,#,Name,ISU ID,ISU Member,Results,Qual.
0,1,4,,3,CHRISTIEElise,7135,GBR,1:40.979,Q
0,2,2,,116,KONYAZsofia,7701,HUN,1:41.234,Q
0,3,3,,64,KIKUCHISumire,7980,JPN,1:41.755,
0,4,1,,58,VIVIANIElena,7583,ITA,1:41.820,
0,5,5,,99,RayaZAHARIEVA,7410,BUL,1:44.436,
1,1,5,,40,ZANGYize,8725,CHN,1:30.996,Q
1,2,4,,122,KatherineREUTTER-ADAMEK,7255,USA,1:31.166,Q
1,3,3,,57,WATANABEAoi,8744,JPN,1:31.604,
1,4,1,,8,KasandraBRADETTE,8058,CAN,1:32.334,
1,5,2,,85,MichaelaKUNCIROVA,8552,CZE,1:32.913,
2,1,2,,50,PROSVIRNOVASofia,8509,RUS,1:34.831,Q
2,2,3,,21,NOHDoHee,7986,KOR,1:35.099,Q
2,3,1,,94,JenniferPICKERING,9170,GBR,1:36.800,
2,4,4,,36,DOLGOPOLOVAMariya,8096,UKR,1:40.641,
2,5,5,,18,BACSKAISaraLuca,8609,HUN,2:01.879,
3,1,4,,13,SHIMSukHee,8092,KOR,1:32.995,Q
3,2,1,,28,MagdalenaWARAKOMSKA,8502,POL,1:33.490,Q
3,3,3,,123,IongAKIM,9192,KAZ,1:33.646,
3,4,5,,115,SamanthaMORRISON,9196,GBR,1:34.725,
3,5,2,,90,KatherineRALSTON,7991,USA,1:35.089,
4,1,4,,49,KimBOUTIN,8542,CAN,1:31.600,Q
4,2,3,,78,SANTOSKristen,8527,USA,1:31.839,Q
4,3,1,,7,QUChunyu,8071,CHN,1:31.928,
4,4,2,,88,STORMOWSKAKamila,9008,POL,1:33.670,
5,1,2,,5,SCHULTINGSuzanne,8493,NED,1:30.486,Q
5,2,3,,15,ZAKHAROVAEvgeniya,7715,RUS,1:30.769,Q
5,3,4,,112,SelmaPOUTSMA,9004,FRA,1:31.790,
5,4,1,,117,MASCITTOCynthia,9193,ITA,1:31.928,
5,5,5,,98,UZAKOVAMariia-Mahdalyna,8759,UKR,1:35.742,
6,1,4,,120,KIMJiYoo,8764,KOR,1:31.377,Q
6,2,3,,22,PIERRONVeronique,6196,FRA,1:31.479,Q
6,3,2,,51,deVRIESRianne,8333,NED,1:31.547,
6,4,5,,69,AndreaKESZLER,7147,HUN,1:31.735,
6,5,1,,89,PatrycjaMARKIEWICZ,9071,POL,1:33.224,
7,1,1,,14,ValerieMALTAIS,6216,CAN,1:31.335,Q
7,2,2,,4,FANKexin,7694,CHN,1:31.545,Q
7,3,5,,38,MANOILOVAKatrin,8539,BUL,1:33.368,
7,4,4,,124,CheyenneGOH,9185,SGP,1:40.027,
7,5,3,,63,AyukoITO,6791,JPN,1:55.853,
8,1,3,,43,vanRUIJVENLara,7710,NED,1:34.306,Q
8,2,2,,12,SEJPALOVA-HRUZOVAMichaela,8553,CZE,1:36.448,Q
8,3,4,,47,TatianaBORODULINA,7483,RUS,2:07.588,
8,4,1,,77,CeciliaMAFFEI,6559,ITA,2:08.283,ADV
