race,Place,Start Pos.,Warn.,#,Name,ISU ID,ISU Member,Results,Qual.
0,1,5,,121,OlivierJEAN,6756,CAN,2:24.010,Q
0,2,2,,165,SatoshiSAKASHITA,6183,JPN,2:24.336,Q
0,3,1,,213,KeithCARROLL,8449,USA,2:25.234,Q
0,4,3,,105,GOEMINNEGert-Jan,8707,BEL,2:25.439,
0,5,4,,190,AdamFILIPOWICZ,6156,POL,2:25.802,
1,1,6,,163,TakayukiMURATAKE,7442,JPN,2:48.208,Q
1,2,2,,203,MenderesEREN,8351,TUR,2:49.805,Q
1,3,5,,170,KAZHGALINurtilek,8676,KAZ,notime,Q
1,DNS,1,,108,AliaksandrARLOU,8459,BLR,DNS,
1,PEN,3,,116,GuillaumeBASTILLE,6166,CAN,PEN,
1,PEN,4,,152,AlexVARNYU,8337,HUN,PEN,
2,1,5,,148,CsabaBURJAN,7738,HUN,2:21.899,Q
2,2,1,,185,KoenHAKKENBERG,7610,NED,2:21.947,Q
2,3,3,,211,OleksandrZHELTONOG,8439,UKR,2:23.652,Q
2,4,4,,182,RobertsZVEJNIEKS,8490,LAT,notime,
2,DNS,6,,153,ARADHYAAkash,7739,IND,DNS,
2,PEN,2,,197,EYBOGDaniil,8661,RUS,PEN,
3,1,1,,206,FiratYARDIMCI,8520,TUR,2:26.812,Q
3,2,5,,135,JoshuaCHEETHAM,7925,GBR,2:26.928,Q
3,3,6,,160,DavideVISCARDI,7440,ITA,2:27.477,Q
3,4,2,,141,JonasKAUFMANN-LUDWIG,7732,GER,2:28.381,
3,5,4,,111,AliaksandrVOLKAU,8536,BLR,notime,
3,PEN,3,,194,WILCZYKSzymon,8472,POL,PEN,
4,1,4,,161,KIKUCHIKota,8620,JPN,2:25.905,Q
4,2,3,,139,PaulSTANLEY,7054,GBR,2:26.205,Q
4,3,2,,207,NecmettinBerkYETISKEN,8352,TUR,2:26.305,Q
4,4,1,,145,TomRIETZKE,8563,GER,2:26.425,
4,5,5,,208,ArtemKHMELIVSKYI,7950,UKR,2:32.950,
