season,competition,event,gender,round,race,Place,Start Pos.,Warn.,#,Name,ISU ID,ISU Member,Results,Qual.
2014-2015,ISU World Cup 2014/15 - Seoul (KOR),500m,m,Preliminaries,1,1,5,,111,HAMELINCharles,6610,CAN,41.594,Q
2014-2015,ISU World Cup 2014/15 - Seoul (KOR),500m,m,Preliminaries,1,2,4,,128,ViktorKNOCH,6177,HUN,41.752,Q
2014-2015,ISU World Cup 2014/15 - Seoul (KOR),500m,m,Preliminaries,1,3,2,,180,SelimTANRIKULU,7760,TUR,44.493,
2014-2015,ISU World Cup 2014/15 - Seoul (KOR),500m,m,Preliminaries,1,4,3,,169,AYRAPETYANDenis,8098,RUS,46.444,ADV
2014-2015,ISU World Cup 2014/15 - Seoul (KOR),500m,m,Preliminaries,1,PEN,1,,141,DanIWASA,8394,JPN,PEN,
2014-2015,ISU World Cup 2014/15 - Seoul (KOR),500m,m,Preliminaries,2,1,2,,165,FreekvanderWART,7269,NED,42.074,Q
2014-2015,ISU World Cup 2014/15 - Seoul (KOR),500m,m,Preliminaries,2,2,5,,186,PIVIROTTORyan,8650,USA,42.217,Q
2014-2015,ISU World Cup 2014/15 - Seoul (KOR),500m,m,Preliminaries,2,3,1,,106,YauheniRYZHOU,7772,BLR,42.311,q
2014-2015,ISU World Cup 2014/15 - Seoul (KOR),500m,m,Preliminaries,2,4,3,,134,CASSINELLIAndrea,7741,ITA,43.449,
2014-2015,ISU World Cup 2014/15 - Seoul (KOR),500m,m,Preliminaries,2,5,4,,158,VincentWeiZhenCHAN,8690,MAS,56.005,
2014-2015,ISU World Cup 2014/15 - Seoul (KOR),500m,m,Preliminaries,3,1,2,,116,SHIJingnan,7728,CHN,41.991,Q
2014-2015,ISU World Cup 2014/15 - Seoul (KOR),500m,m,Preliminaries,3,2,4,,120,JackWHELBOURNE,7437,GBR,42.077,Q
2014-2015,ISU World Cup 2014/15 - Seoul (KOR),500m,m,Preliminaries,3,3,1,,103,NathanielHENRY,7966,AUS,42.710,
2014-2015,ISU World Cup 2014/15 - Seoul (KOR),500m,m,Preliminaries,3,4,5,,142,KIKUCHIKota,8620,JPN,42.739,
2014-2015,ISU World Cup 2014/15 - Seoul (KOR),500m,m,Preliminaries,3,5,3,,167,JasonCLAGUE,8636,NZL,44.897,
2014-2015,ISU World Cup 2014/15 - Seoul (KOR),500m,m,Preliminaries,4,2,4,,151,NurbergenZHUMAGAZIYEV,7349,KAZ,42.485,Q
2014-2015,ISU World Cup 2014/15 - Seoul (KOR),500m,m,Preliminaries,4,3,3,,143,TeppeiKIKUCHI,8686,JPN,43.361,
2014-2015,ISU World Cup 2014/15 - Seoul (KOR),500m,m,Preliminaries,4,4,1,,122,HannesKROEGER,7142,GER,43.822,
2014-2015,ISU World Cup 2014/15 - Seoul (KOR),500m,m,Preliminaries,5,1,5,,119,ZHANGHongchao,8678,CHN,41.359,Q
2014-2015,ISU World Cup 2014/15 - Seoul (KOR),500m,m,Preliminaries,5,2,4,,156,SEOYiRa,7940,KOR,41.421,Q
2014-2015,ISU World Cup 2014/15 - Seoul (KOR),500m,m,Preliminaries,5,3,3,,162,KNEGTSjinkie,7352,NED,41.431,q
2014-2015,ISU World Cup 2014/15 - Seoul (KOR),500m,m,Preliminaries,5,4,2,,139,DavideVISCARDI,7440,ITA,42.869,
2014-2015,ISU World Cup 2014/15 - Seoul (KOR),500m,m,Preliminaries,5,5,1,,182,NecmettinBerkYETISKEN,8352,TUR,44.594,
2014-2015,ISU World Cup 2014/15 - Seoul (KOR),500m,m,Preliminaries,6,1,1,,185,John-HenryKRUEGER,7763,USA,41.840,Q
2014-2015,ISU World Cup 2014/15 - Seoul (KOR),500m,m,Preliminaries,6,2,2,,129,ShaoangLIU,8564,HUN,41.924,Q
2014-2015,ISU World Cup 2014/15 - Seoul (KOR),500m,m,Preliminaries,6,3,4,,148,NIKISHADenis,8396,KAZ,42.067,q
2014-2015,ISU World Cup 2014/15 - Seoul (KOR),500m,m,Preliminaries,6,4,3,,102,AlexBRYANT,8577,AUS,43.438,
2014-2015,ISU World Cup 2014/15 - Seoul (KOR),500m,m,Preliminaries,6,5,5,,132,VaidyaGITESHKARAMCHAND,8679,IND,1:04.190,
2014-2015,ISU World Cup 2014/15 - Seoul (KOR),500m,m,Preliminaries,7,1,2,,117,WUDajing,7729,CHN,41.148,Q
2014-2015,ISU World Cup 2014/15 - Seoul (KOR),500m,m,Preliminaries,7,2,4,,110,SamuelGIRARD,8600,CAN,41.161,Q
2014-2015,ISU World Cup 2014/15 - Seoul (KOR),500m,m,Preliminaries,7,3,1,,146,AZHGALIYEVAbzal,7685,KAZ,41.938,q
2014-2015,ISU World Cup 2014/15 - Seoul (KOR),500m,m,Preliminaries,7,4,5,,179,SerdarILTIR,7787,TUR,44.677,
2014-2015,ISU World Cup 2014/15 - Seoul (KOR),500m,m,Preliminaries,7,5,3,,175,LucasNG,8067,SGP,45.408,
2014-2015,ISU World Cup 2014/15 - Seoul (KOR),500m,m,Preliminaries,8,1,5,,133,BYKANOVVladislav,6178,ISR,41.572,Q
2014-2015,ISU World Cup 2014/15 - Seoul (KOR),500m,m,Preliminaries,8,2,2,,170,ArtemKOZLOV,8638,RUS,42.937,Q
2014-2015,ISU World Cup 2014/15 - Seoul (KOR),500m,m,Preliminaries,8,3,4,,138,NicolaRODIGARI,6332,ITA,45.028,
2014-2015,ISU World Cup 2014/15 - Seoul (KOR),500m,m,Preliminaries,8,4,3,,126,TSANGKeiWingKelvin,7735,HKG,48.768,
2014-2015,ISU World Cup 2014/15 - Seoul (KOR),500m,m,Preliminaries,8,5,1,,155,PARKSeYeong,7750,KOR,1:07.482,
2014-2015,ISU World Cup 2014/15 - Seoul (KOR),500m,m,Preliminaries,9,1,3,,130,ShaolinSandorLIU,7928,HUN,41.281,Q
2014-2015,ISU World Cup 2014/15 - Seoul (KOR),500m,m,Preliminaries,9,2,4,,112,FrancoisHAMELIN,6167,CAN,41.412,Q
