season,competition,event,gender,round,race,Place,Start Pos.,Warn.,#,Name,ISU ID,ISU Member,Results,Qual.
2009-2010,"ISU World Cup 2009/2010, KOR, Seoul",1000m,w,Quarterfinals,1,1,2,,57,CHOHa-Ri,7028,KOR,1:36.784,Q
2009-2010,"ISU World Cup 2009/2010, KOR, Seoul",1000m,w,Quarterfinals,1,2,4,,43,AriannaFONTANA,6227,ITA,1:36.953,Q
2009-2010,"ISU World Cup 2009/2010, KOR, Seoul",1000m,w,Quarterfinals,1,3,3,,37,ErikaHUSZAR,6373,HUN,1:37.280,
2009-2010,"ISU World Cup 2009/2010, KOR, Seoul",1000m,w,Quarterfinals,1,4,1,,51,AyukoITO,6791,JPN,1:38.630,
2009-2010,"ISU World Cup 2009/2010, KOR, Seoul",1000m,w,Quarterfinals,2,1,2,,17,ZHOUYang,6222,CHN,1:33.286,Q
2009-2010,"ISU World Cup 2009/2010, KOR, Seoul",1000m,w,Quarterfinals,2,3,1,,13,KalynaROBERGE,6284,CAN,1:33.718,
2009-2010,"ISU World Cup 2009/2010, KOR, Seoul",1000m,w,Quarterfinals,2,4,4,,1,TatianaBORODULINA,6684,AUS,1:33.833,
2009-2010,"ISU World Cup 2009/2010, KOR, Seoul",1000m,w,Quarterfinals,3,1,1,,18,LIUQiuhong,6286,CHN,1:32.818,Q
2009-2010,"ISU World Cup 2009/2010, KOR, Seoul",1000m,w,Quarterfinals,3,2,2,,59,LEEEunByul,7421,KOR,1:32.863,Q
2009-2010,"ISU World Cup 2009/2010, KOR, Seoul",1000m,w,Quarterfinals,3,3,4,,40,BernadettHEIDUM,6798,HUN,1:33.006,
2009-2010,"ISU World Cup 2009/2010, KOR, Seoul",1000m,w,Quarterfinals,3,4,3,,85,KimberlyDERRICK,6246,USA,1:40.584,
2009-2010,"ISU World Cup 2009/2010, KOR, Seoul",1000m,w,Quarterfinals,4,1,1,,16,WANGMeng,6594,CHN,1:31.781,Q
2009-2010,"ISU World Cup 2009/2010, KOR, Seoul",1000m,w,Quarterfinals,4,2,3,,58,PARKSeung-Hi,7164,KOR,1:31.910,Q
2009-2010,"ISU World Cup 2009/2010, KOR, Seoul",1000m,w,Quarterfinals,4,3,4,,50,MikaOZAWA,6318,JPN,1:32.058,
2009-2010,"ISU World Cup 2009/2010, KOR, Seoul",1000m,w,Quarterfinals,4,4,2,,84,AllisonBAVER,6533,USA,1:32.318,
