race,Place,Start Pos.,Warn.,#,Name,ISU ID,ISU Member,Results,Qual.,Points
0,1,1,,99,NielsKERSTHOLT,7067,NED,1:29.806,Q,
0,2,3,,112,RuslanZAKHAROV,6935,RUS,1:29.906,Q,
0,3,2,,119,TomasGRESCHNER,6633,SVK,1:30.615,,
0,4,4,,109,ZsoltIstvanPATAKI,6818,ROU,1:31.434,,
1,1,4,,98,HaraldsSILOVS,6458,LAT,1:32.076,Q,
1,2,1,,63,WimdeDEYNE,6699,BEL,1:32.207,Q,
1,3,3,,108,BartoszKONOPKO,7169,POL,1:32.419,,
1,4,2,,67,AssenPANDOV,6778,BUL,1:34.303,,
2,1,2,,93,DenisBELLOTTI,6807,ITA,1:29.781,Q,
2,2,3,,77,TysonHEUNG,6240,GER,1:29.912,Q,
2,3,1,,62,AliaksandrANTANENKA,6850,BLR,1:30.864,,
2,4,4,,123,KarlLINDQVIST,7182,SWE,1:34.607,,
3,2,3,,83,PaulSTANLEY,7054,GBR,1:32.199,Q,
3,3,5,,100,ThomasMOGENDORFF,6814,NED,1:32.351,,
3,4,2,,124,DavidGROSSENBACHER,6962,SUI,1:33.586,,
3,5,1,,68,IvanDOLINIC,6669,CRO,1:36.421,,
4,1,4,,76,SebastianPRAUS,6364,GER,1:38.109,Q,
4,2,3,,65,ArnoJASPERS,7117,BEL,1:38.586,Q,
4,3,2,,122,MikaelMESSING,6824,SWE,1:39.640,,
4,4,1,,88,GaborGALAMBOS,6010,HUN,2:00.513,,
5,1,4,,71,ThibautFAUCONNET,6785,FRA,1:30.787,Q,
5,2,5,,81,JonELEY,6592,GBR,1:30.827,Q,
5,3,2,,78,PaulHERRMANN,6803,GER,1:30.949,,
5,4,3,,60,AndrePULEC,6054,AUT,1:31.779,,
5,5,1,,70,LaugeHyeLANGKJER,6194,DEN,1:46.125,,
6,1,1,,73,JeanCharlesMATTEI,6057,FRA,1:31.370,Q,
6,2,4,,87,ViktorKNOCH,6177,HUN,1:31.415,Q,
6,3,5,,111,SergeyPRANKEVICH,7048,RUS,1:31.485,,
6,4,3,,125,VolodymyrCHERNEGA,6041,UKR,1:33.531,,
6,5,2,,116,DejanHORVACKI,6936,SRB,1:45.747,,
7,1,2,,95,CONFORTOLAYuri,6561,ITA,1:33.219,Q,
7,2,1,,66,KirilPANDOV,6779,BUL,1:33.898,Q,
7,3,4,,61,SiarheiYAKUSHKOU,6923,BLR,1:34.690,,
7,4,3,,92,AlexanderZHELEZNOV,6179,ISR,1:34.698,,
8,1,3,,64,PieterGYSEL,6425,BEL,1:32.021,Q,
8,2,4,,118,MatusUZAK,6510,SVK,1:32.554,Q,
8,DQ,1,,91,BYKANOVVladislav,6178,ISR,DQ,,
8,DQ,2,,69,PetrHARGAS,6171,CZE,DQ,,
9,1,4,,72,MaximeCHATAIGNIER,6106,FRA,1:32.923,Q,
9,2,3,,113,EvgeniiKOZULIN,7272,RUS,1:33.059,Q,
9,3,2,,105,JakubJAWORSKI,6816,POL,1:33.859,,
9,4,1,,126,SerhiyLIFYRENKO,6826,UKR,1:35.435,,
