season,competition,event,gender,round,race,Place,Start Pos.,Warn.,#,Name,ISU ID,ISU Member,Results,Qual.,Points
2004-2005,"2005 World Championships, China",1000M,m,Heats,1,1,2,,515,LIJiajun,7095,CHN,1:30.888,Q,
2004-2005,"2005 World Championships, China",1000M,m,Heats,1,2,1,,574,VolodymyrGRYGORIEV,6741,UKR,1:30.962,Q,
2004-2005,"2005 World Championships, China",1000M,m,Heats,1,3,4,,540,NicolaFRANCESCHINA,6331,ITA,1:31.044,,
2004-2005,"2005 World Championships, China",1000M,m,Heats,1,4,3,,532,TomIVESON,6898,GBR,1:31.175,,
2004-2005,"2005 World Championships, China",1000M,m,Heats,2,1,4,,557,LEESeung-Hoon,6185,KOR,1:30.026,Q,
2004-2005,"2005 World Championships, China",1000M,m,Heats,2,2,2,,527,SebastianPRAUS,6364,GER,1:30.127,Q,
2004-2005,"2005 World Championships, China",1000M,m,Heats,2,3,1,,516,LIYe,6655,CHN,1:30.185,,
2004-2005,"2005 World Championships, China",1000M,m,Heats,2,4,3,,504,WimdeDEYNE,6699,BEL,1:30.823,,
2004-2005,"2005 World Championships, China",1000M,m,Heats,3,1,4,,510,HAMELINCharles,6610,CAN,1:33.444,Q,
2004-2005,"2005 World Championships, China",1000M,m,Heats,3,2,2,,542,DenisBELLOTTI,6807,ITA,1:33.890,Q,
2004-2005,"2005 World Championships, China",1000M,m,Heats,3,3,3,,508,AssenPANDOV,6778,BUL,1:34.270,,
2004-2005,"2005 World Championships, China",1000M,m,Heats,3,4,1,,566,ViacheslavKURGINIAN,6934,RUS,1:35.230,,
2004-2005,"2005 World Championships, China",1000M,m,Heats,4,1,2,,511,Francois-LouisTREMBLAY,6704,CAN,1:32.513,Q,
2004-2005,"2005 World Championships, China",1000M,m,Heats,4,2,3,,518,SUIBaoKu,6416,CHN,1:32.795,Q,
2004-2005,"2005 World Championships, China",1000M,m,Heats,4,3,1,,538,DenisZASLAVSKY,6335,ISR,1:32.939,,
2004-2005,"2005 World Championships, China",1000M,m,Heats,4,4,4,,570,DavidGROSSENBACHER,6962,SUI,1:33.249,,
2004-2005,"2005 World Championships, China",1000M,m,Heats,5,1,1,,546,TakafumiNISHITANI,6323,JPN,1:33.068,Q,
2004-2005,"2005 World Championships, China",1000M,m,Heats,5,2,3,,575,ApoloAntonOHNO,6497,USA,1:33.146,Q,
2004-2005,"2005 World Championships, China",1000M,m,Heats,5,3,2,,560,CeesJUFFERMANS,6072,NED,1:33.274,,
2004-2005,"2005 World Championships, China",1000M,m,Heats,5,4,4,,537,PeterDARAZS,6465,HUN,1:33.746,,
2004-2005,"2005 World Championships, China",1000M,m,Heats,6,2,3,,539,FabioCARTA,6001,ITA,1:30.528,Q,
2004-2005,"2005 World Championships, China",1000M,m,Heats,6,3,2,,524,JeanCharlesMATTEI,6057,FRA,1:31.060,,
2004-2005,"2005 World Championships, China",1000M,m,Heats,6,4,4,,567,AlexanderSEKISOV,6107,RUS,1:31.159,,
2004-2005,"2005 World Championships, China",1000M,m,Heats,7,1,1,,512,MathieuTURCOTTE,6705,CAN,1:31.090,Q,
2004-2005,"2005 World Championships, China",1000M,m,Heats,7,2,3,,555,SONGKyung-Taek,6574,KOR,1:31.120,Q,
2004-2005,"2005 World Championships, China",1000M,m,Heats,7,3,4,,526,ArianNACHBAR,6637,GER,1:31.419,,
2004-2005,"2005 World Championships, China",1000M,m,Heats,7,4,2,,503,AliaksandrANTANENKA,6850,BLR,1:34.780,,
2004-2005,"2005 World Championships, China",1000M,m,Heats,8,1,4,,547,SatoruTERAO,6320,JPN,1:27.906,Q,
2004-2005,"2005 World Championships, China",1000M,m,Heats,8,2,3,,577,JPKEPKA,6501,USA,1:28.588,Q,
2004-2005,"2005 World Championships, China",1000M,m,Heats,8,3,1,,558,HaraldsSILOVS,6458,LAT,1:29.055,,
2004-2005,"2005 World Championships, China",1000M,m,Heats,8,4,2,,571,SaschaLAUBER,6634,SUI,1:30.815,,
