race,Place,Start Pos.,Warn.,#,Name,ISU ID,ISU Member,Results,Qual.
0,1,4,,58,AnastassiyaKRESTOVA,7981,KAZ,1:50.958,Q
0,2,2,,45,LuciaPERETTI,7160,ITA,1:51.177,Q
0,3,1,,25,MichaelaKUNCIROVA,8552,CZE,1:52.135,
0,4,3,,40,BACSKAISaraLuca,8609,HUN,2:18.418,
1,1,4,,23,TAOJiaying,8667,CHN,1:38.883,Q
1,2,1,,55,HitomiSAITO,7576,JPN,1:38.976,Q
1,3,2,,28,PetraVANKOVA,8705,CZE,1:42.035,q
1,DNF,3,,7,NatalliaTSAULIKA,7907,BLR,DNF,
2,1,2,,84,AlicaPORUBSKA,8514,SVK,1:44.103,Q
2,2,1,,47,FedericaTOMBOLATO,8570,ITA,1:44.208,Q
2,3,4,,86,DOLGOPOLOVAMariya,8096,UKR,1:48.166,
2,DNS,3,,31,MONVOISINAurelie,8556,FRA,DNS,
3,1,1,,43,SzandraLAJTOS,6339,HUN,1:41.917,Q
3,2,3,,73,OliwiaGAWLICA,8501,POL,1:42.080,Q
3,3,4,,11,RayaZAHARIEVA,7410,BUL,1:42.584,q
3,4,2,,6,LiudmilaTSARYKAVA,7880,BLR,1:42.961,
4,1,2,,9,MANOILOVAKatrin,8539,BUL,1:39.394,Q
4,2,1,,90,LexiBURKHOLDER,7992,USA,1:39.430,Q
4,3,3,,87,OlenaKORINCHUK,7252,UKR,1:39.859,q
5,1,1,,14,KasandraBRADETTE,8058,CAN,1:37.217,Q
5,2,3,,79,MALAGICHEmina,7989,RUS,1:37.506,Q
5,3,2,,92,KatherineRALSTON,7991,USA,1:37.793,q
