season,competition,event,gender,round,race,Place,Start Pos.,Relay Team,#,Name,ISU ID,ISU Member,Results,Qual.,Points
2015-2016,ISU European Short Track Speed Skating Championships® 2016,5000mRelay,m,Semifinals,1,1,3,,317,RUSSIA,9029,RUS,6:59.811,QA,
2015-2016,ISU European Short Track Speed Skating Championships® 2016,5000mRelay,m,Semifinals,1,2,1,,321,HUNGARY,9021,HUN,6:59.951,QA,
2015-2016,ISU European Short Track Speed Skating Championships® 2016,5000mRelay,m,Semifinals,1,3,4,,316,ITALY,9023,ITA,7:00.151,QB,
2015-2016,ISU European Short Track Speed Skating Championships® 2016,5000mRelay,m,Semifinals,1,4,2,,320,POLAND,9028,POL,7:17.054,QB,
2015-2016,ISU European Short Track Speed Skating Championships® 2016,5000mRelay,m,Semifinals,2,1,1,,322,NETHERLANDS,9027,NED,7:07.085,QA,
2015-2016,ISU European Short Track Speed Skating Championships® 2016,5000mRelay,m,Semifinals,2,2,3,,318,GREATBRITAIN,9019,GBR,7:08.549,QA,
2015-2016,ISU European Short Track Speed Skating Championships® 2016,5000mRelay,m,Semifinals,2,3,2,,313,FRANCE,9018,FRA,7:09.049,QB,
2015-2016,ISU European Short Track Speed Skating Championships® 2016,5000mRelay,m,Semifinals,2,4,4,,314,BELGIUM,9013,BEL,7:13.155,QB,
