season,competition,event,gender,round,race,Place,Start Pos.,Warn.,#,Name,ISU ID,ISU Member,Results,Qual.,Points
2009-2010,"2010 ISU European Championships, GER, Dresden",1000m,m,Quarterfinals,1,1,2,,143,CONFORTOLAYuri,6561,ITA,1:25.743,Q,
2009-2010,"2010 ISU European Championships, GER, Dresden",1000m,m,Quarterfinals,1,2,3,,121,MaximeCHATAIGNIER,6106,FRA,1:25.783,Q,
2009-2010,"2010 ISU European Championships, GER, Dresden",1000m,m,Quarterfinals,1,3,4,,157,JakubJAWORSKI,6816,POL,1:26.203,,
2009-2010,"2010 ISU European Championships, GER, Dresden",1000m,m,Quarterfinals,1,4,1,,147,SAULITISJekabs,7267,LAT,1:26.316,,
2009-2010,"2010 ISU European Championships, GER, Dresden",1000m,m,Quarterfinals,1,5,5,,153,BREEUWSMADaan,7218,NED,1:26.771,,
2009-2010,"2010 ISU European Championships, GER, Dresden",1000m,m,Quarterfinals,2,2,4,,162,SergeyPRANKEVICH,7048,RUS,1:35.073,Q,
2009-2010,"2010 ISU European Championships, GER, Dresden",1000m,m,Quarterfinals,2,3,1,,151,KNEGTSjinkie,7352,NED,1:35.175,,
2009-2010,"2010 ISU European Championships, GER, Dresden",1000m,m,Quarterfinals,2,DQ,2,,173,IevgenGUTENOV,7178,UKR,DQ,,
2009-2010,"2010 ISU European Championships, GER, Dresden",1000m,m,Quarterfinals,2,DQ,5,,122,BenjaminMACE,7357,FRA,DQ,,
2009-2010,"2010 ISU European Championships, GER, Dresden",1000m,m,Quarterfinals,3,1,1,,118,ThibautFAUCONNET,6785,FRA,1:27.834,Q,
2009-2010,"2010 ISU European Championships, GER, Dresden",1000m,m,Quarterfinals,3,2,3,,130,AnthonyDOUGLAS,6301,GBR,1:28.127,Q,
2009-2010,"2010 ISU European Championships, GER, Dresden",1000m,m,Quarterfinals,3,3,2,,161,RuslanZAKHAROV,6935,RUS,1:28.195,,
2009-2010,"2010 ISU European Championships, GER, Dresden",1000m,m,Quarterfinals,3,4,5,,109,TimothyDEWISPELAERE,7590,BEL,1:29.232,,
2009-2010,"2010 ISU European Championships, GER, Dresden",1000m,m,Quarterfinals,3,DQ,4,,124,PaulHERRMANN,6803,GER,DQ,,
2009-2010,"2010 ISU European Championships, GER, Dresden",1000m,m,Quarterfinals,4,1,3,,140,BYKANOVVladislav,6178,ISR,1:27.153,Q,
2009-2010,"2010 ISU European Championships, GER, Dresden",1000m,m,Quarterfinals,4,2,2,,152,NielsKERSTHOLT,7067,NED,1:27.233,Q,
2009-2010,"2010 ISU European Championships, GER, Dresden",1000m,m,Quarterfinals,4,3,4,,125,TysonHEUNG,6240,GER,1:27.268,,
2009-2010,"2010 ISU European Championships, GER, Dresden",1000m,m,Quarterfinals,4,4,5,,129,JonELEY,6592,GBR,1:35.459,,
2009-2010,"2010 ISU European Championships, GER, Dresden",1000m,m,Quarterfinals,4,5,1,,135,ViktorKNOCH,6177,HUN,2:06.268,,
