season,competition,event,gender,round,race,Place,Start Pos.,Warn.,#,Name,ISU ID,ISU Member,Results,Qual.,Points
2014-2015,ISU World Junior Short Track Speed Skating Championships® 2015,500m,w,Preliminaries,1,2,2,,31,KIKUCHISumire,7980,JPN,47.027,Q,
2014-2015,ISU World Junior Short Track Speed Skating Championships® 2015,500m,w,Preliminaries,1,3,1,,44,CourtneyCOBURN,8748,NZL,51.099,,
2014-2015,ISU World Junior Short Track Speed Skating Championships® 2015,500m,w,Preliminaries,1,DNF,3,,9,RosalieTREMBLAY,8723,CAN,DNF,,
2014-2015,ISU World Junior Short Track Speed Skating Championships® 2015,500m,w,Preliminaries,2,1,4,,48,MagdalenaWARAKOMSKA,8502,POL,46.993,Q,
2014-2015,ISU World Junior Short Track Speed Skating Championships® 2015,500m,w,Preliminaries,2,2,2,,42,RozaKOOYSTRA,8495,NED,47.035,Q,
2014-2015,ISU World Junior Short Track Speed Skating Championships® 2015,500m,w,Preliminaries,2,3,1,,29,HIRAIAmi,8618,JPN,47.962,,
2014-2015,ISU World Junior Short Track Speed Skating Championships® 2015,500m,w,Preliminaries,2,4,3,,36,TIKHONOVAOlga,8621,KAZ,48.321,,
2014-2015,ISU World Junior Short Track Speed Skating Championships® 2015,500m,w,Preliminaries,3,1,1,,50,MariaOBORINA,8709,RUS,47.413,Q,
2014-2015,ISU World Junior Short Track Speed Skating Championships® 2015,500m,w,Preliminaries,3,2,4,,32,MiwakoYAMAURA,8475,JPN,47.502,Q,
2014-2015,ISU World Junior Short Track Speed Skating Championships® 2015,500m,w,Preliminaries,3,3,3,,35,AnitaNAGAY,8622,KAZ,50.122,,
2014-2015,ISU World Junior Short Track Speed Skating Championships® 2015,500m,w,Preliminaries,3,4,2,,28,SIGHELArianna,8088,ITA,1:13.371,,
2014-2015,ISU World Junior Short Track Speed Skating Championships® 2015,500m,w,Preliminaries,4,1,2,,6,GeneveBELANGER,8359,CAN,46.342,Q,
2014-2015,ISU World Junior Short Track Speed Skating Championships® 2015,500m,w,Preliminaries,4,2,4,,12,ZANGYize,8725,CHN,46.376,Q,
2014-2015,ISU World Junior Short Track Speed Skating Championships® 2015,500m,w,Preliminaries,4,3,3,,46,MALISZEWSKANatalia,8437,POL,46.463,,
2014-2015,ISU World Junior Short Track Speed Skating Championships® 2015,500m,w,Preliminaries,4,4,1,,54,LINYu-Tzu,8087,TPE,50.891,,
2014-2015,ISU World Junior Short Track Speed Skating Championships® 2015,500m,w,Preliminaries,5,1,1,,26,BOTTERGOMEZNicole,8741,ITA,47.237,Q,
2014-2015,ISU World Junior Short Track Speed Skating Championships® 2015,500m,w,Preliminaries,5,2,4,,21,BACSKAISaraLuca,8609,HUN,47.315,Q,
2014-2015,ISU World Junior Short Track Speed Skating Championships® 2015,500m,w,Preliminaries,5,3,3,,17,MichaelaKUNCIROVA,8552,CZE,47.371,,
2014-2015,ISU World Junior Short Track Speed Skating Championships® 2015,500m,w,Preliminaries,5,4,2,,14,ASCICValentina,8603,CRO,49.033,,
2014-2015,ISU World Junior Short Track Speed Skating Championships® 2015,500m,w,Preliminaries,6,1,2,,40,SONHakyung,8762,KOR,46.898,Q,
2014-2015,ISU World Junior Short Track Speed Skating Championships® 2015,500m,w,Preliminaries,6,2,3,,34,AnastassiyaKRESTOVA,7981,KAZ,47.256,Q,
2014-2015,ISU World Junior Short Track Speed Skating Championships® 2015,500m,w,Preliminaries,6,3,1,,59,AprilSHIN,8526,USA,47.665,,
