race,Place,Start Pos.,Warn.,#,Name,ISU ID,ISU Member,Results,Qual.
0,1,3,,135,JURKIEWICZPrzemyslaw,6450,POL,1:33.743,Q
0,2,1,,76,AliaksandrANTANENKA,6850,BLR,1:33.795,Q
0,3,5,,132,MatthewFULLER,6448,NZL,1:34.021,q
0,4,2,,158,DOJKICViktor,7056,SCG,1:50.425,
0,5,4,,98,PaulHERRMANN,6803,GER,2:18.281,
1,1,3,,154,DerekGRAY,7050,USA,1:35.400,Q
1,2,1,,74,ThomasdeWITTE,6784,BEL,1:35.771,Q
1,3,2,,94,PaulSTANLEY,7054,GBR,1:36.601,
1,4,4,,68,ElliottSHRIANE,6846,AUS,1:37.507,
1,5,5,,118,AndreySMETANIN,6459,KAZ,1:42.317,
2,1,1,,84,SteveROBILLARD,6494,CAN,1:35.167,Q
2,2,5,,69,BenjaminKOCH,6847,AUT,1:35.830,Q
2,3,2,,104,SergeiKASTOV,6591,ISR,1:36.102,q
2,4,4,,137,GellertPATAKI,6025,,1:37.789,
2,5,3,,159,TamasHELFRIH,6827,SCG,1:41.678,
3,1,3,,119,KIMHyun-Kon,7101,KOR,1:27.983,Q
3,2,2,,89,DELMEDICOVincent,7100,FRA,1:36.204,Q
3,3,1,,160,THAKURSANDEEPSingh,6828,SCG,1:53.859,
3,4,4,,116,AlexyKHROMOCHKIN,6460,KAZ,1:57.094,
4,1,2,,155,AlexIZYKOWSKI,6627,USA,1:34.162,Q
4,2,1,,128,ThomasMOGENDORFF,6814,NED,1:34.260,Q
4,3,4,,66,LachlanHAY,6845,AUS,1:35.108,q
4,4,3,,77,VitaliBAZYLENKO,7042,BLR,1:36.589,
4,5,5,,80,AsenYORDANOV,6851,BUL,1:37.866,
5,1,4,,120,LEEHo-Suk,6856,KOR,1:36.816,Q
5,2,1,,90,ThibautFAUCONNET,6785,FRA,1:37.074,Q
5,3,2,,147,SalamAL-ALI,6823,SWE,1:38.951,
5,4,3,,75,AmirLIGATA,6849,BIH,1:58.277,
6,1,2,,133,BlakeSKJELLERUP,6549,NZL,1:42.547,Q
6,2,4,,138,ZsoltIstvanPATAKI,6818,ROU,1:43.109,Q
6,3,5,,81,TeodorYOTOV,6730,BUL,1:45.310,ADV
6,DQ,1,,112,JunjiITO,6579,JPN,DQ,
6,DQ,3,,126,SHIJIRBAATARShagdar,6564,MGL,DQ,
7,1,1,,156,JPKEPKA,6501,USA,1:35.068,Q
7,2,5,,99,SaschaHOFMANN,6581,GER,1:35.742,Q
7,3,4,,136,DariuszKULESZA,6817,POL,1:36.289,q
