race,Place,Start Pos.,Warn.,#,Name,ISU ID,ISU Member,Results,Qual.,Points
0,2,2,,89,LIJiajun,7095,CHN,2:26.609,Q,
0,3,3,,104,BalazsKNOCH,6341,HUN,2:28.341,Q,
0,4,4,,80,LubomirPOPOVSKI,6598,BUL,2:29.728,,
0,5,5,,145,AndreasTANNER,6951,SUI,2:29.821,,
0,6,1,,77,AliaksandrANTANENKA,6850,BLR,2:31.899,,
1,1,6,,124,SONGSuk-Woo,7086,KOR,2:22.282,Q,
1,2,1,,111,FabioCARTA,6001,ITA,2:22.514,Q,
1,3,4,,85,JeffSCHOLTEN,6604,CAN,2:22.527,Q,
1,4,3,,154,JPKEPKA,6501,USA,2:24.588,,
1,5,5,,132,MarkJACKSON,6941,NZL,2:26.068,,
1,6,2,,72,MichaelKOCH,6680,AUT,2:28.938,,
2,1,4,,83,JonathanGUILMETTE,6702,CAN,2:26.371,Q,
2,2,2,,122,LEESeung-Jae,6621,KOR,2:26.385,Q,
2,3,1,,113,NicolaRODIGARI,6332,ITA,2:26.484,Q,
2,4,6,,144,SaschaLAUBER,6634,SUI,2:28.756,,
2,5,5,,126,HaraldsSILOVS,6458,LAT,2:29.465,,
2,6,3,,139,LaszloVRENCEAN,6819,,2:35.381,,
3,1,4,,155,ApoloAntonOHNO,6497,USA,2:26.281,Q,
3,2,5,,90,LIYe,6655,CHN,2:26.358,Q,
3,3,3,,99,AndreHARTWIG,6635,GER,2:26.978,Q,
3,4,6,,119,NikolayFEDORENKO,6312,KAZ,2:27.077,,
3,5,1,,106,BalazsKOVER,6758,HUN,2:31.010,,
3,6,2,,107,SergeiKASTOV,6591,ISR,2:55.022,,
4,1,6,,95,JeanCharlesMATTEI,6057,FRA,2:31.726,Q,
4,2,4,,96,LeonFLACK,6641,GBR,2:31.889,Q,
4,3,3,,94,JarmilHRUZA,6503,CZE,2:33.082,Q,
4,4,2,,149,CHANGYung-Tai,6502,TPE,2:41.712,,
4,5,1,,93,TomislavDUGI,6032,CRO,2:42.865,,
4,DQ,5,,70,AlexMcEWAN,6428,AUS,DQ,,
5,1,5,,84,Jean-FrancoisMONETTE,7096,CAN,2:32.468,Q,
5,2,6,,116,TakafumiNISHITANI,6323,JPN,2:32.960,Q,
5,3,2,,148,MatusUZAK,6510,SVK,2:33.873,Q,
5,4,4,,138,ZsoltIstvanPATAKI,6818,ROU,2:37.339,,
5,DNS,1,,133,KarolBOBOWICZ,6070,POL,DNS,,
5,DNS,3,,120,KOPTELOVDmitry,7049,KAZ,DNS,,
6,1,6,,156,RustySMITH,6496,USA,2:31.060,Q,
6,2,2,,97,TomIVESON,6898,GBR,2:31.385,Q,
6,3,1,,131,DaveVERSTEEG,6540,NED,2:31.421,Q,
6,4,3,,141,DmitryVASILENKO,6713,RUS,2:31.648,,
6,5,5,,78,IvanBELOV,7052,BLR,2:31.725,,
6,6,7,,128,MILASIUSVitautas,6879,LTU,2:44.521,,
6,7,4,,150,MAIChia-Hung,6825,TPE,2:45.363,,
7,1,3,,117,SatoruTERAO,6320,JPN,2:34.541,Q,
7,2,6,,137,KrystianZDROJKOWSKI,6515,POL,2:34.794,Q,
7,3,5,,146,TomasGRESCHNER,6633,SVK,2:35.841,Q,
7,4,4,,79,KirilPANDOV,6779,BUL,2:36.631,,
7,5,1,,92,IvanDOLINIC,6669,CRO,2:37.643,,
7,6,2,,127,HelmutsSILOVS,6457,LAT,2:38.041,,
8,1,5,,152,VolodymyrGRYGORIEV,6741,UKR,2:30.915,Q,
8,2,6,,130,CeesJUFFERMANS,6072,NED,2:30.939,Q,
8,3,1,,75,WimdeDEYNE,6699,BEL,2:31.098,Q,
8,4,2,,71,MarkMcNEE,6432,AUS,2:31.132,,
8,5,3,,143,BorutMIGLIC,6098,SLO,2:43.703,,
8,6,4,,142,DOJKICRobert,6097,SCG,2:44.978,,
9,1,4,,103,SebastianPRAUS,6364,GER,2:25.824,Q,
9,2,1,,108,DenisZASLAVSKY,6335,ISR,2:26.663,Q,
9,3,5,,140,AlexanderGERTSIKOV,6570,RUS,2:27.122,Q,
9,4,6,,74,AndrePULEC,6054,AUT,2:27.848,,
9,5,3,,153,YevgenYAKOVLEV,6751,UKR,2:30.196,,
9,6,2,,76,PieterGYSEL,6425,BEL,2:43.347,,
