season,competition,event,gender,round,race,Place,Start Pos.,Warn.,#,Name,ISU ID,ISU Member,Results,Qual.
2018-2019,ISU World Cup 2018/19 - Salt Lake City (USA),1500m,w,Rep.Quarterfinals,1,1,2,,106,SZILICZEI-NEMETRebeka,8737,HUN,2:28.101,Q
2018-2019,ISU World Cup 2018/19 - Salt Lake City (USA),1500m,w,Rep.Quarterfinals,1,2,3,,53,IongAKIM,9192,KAZ,2:28.123,Q
2018-2019,ISU World Cup 2018/19 - Salt Lake City (USA),1500m,w,Rep.Quarterfinals,1,3,5,,126,KarolinaMILKOWSKA,9410,POL,2:32.786,
2018-2019,ISU World Cup 2018/19 - Salt Lake City (USA),1500m,w,Rep.Quarterfinals,1,4,4,,36,UZAKOVAMariia-Mahdalyna,8759,UKR,2:33.677,
2018-2019,ISU World Cup 2018/19 - Salt Lake City (USA),1500m,w,Rep.Quarterfinals,1,PEN,1,,110,SIGHELArianna,8088,ITA,PEN,
2018-2019,ISU World Cup 2018/19 - Salt Lake City (USA),1500m,w,Rep.Quarterfinals,2,1,1,,135,STODDARDCorinne,9464,USA,2:41.197,Q
2018-2019,ISU World Cup 2018/19 - Salt Lake City (USA),1500m,w,Rep.Quarterfinals,2,2,2,,104,PetraVANKOVA,8705,CZE,2:41.365,Q
2018-2019,ISU World Cup 2018/19 - Salt Lake City (USA),1500m,w,Rep.Quarterfinals,2,3,4,,134,JamieJURAK,9466,USA,2:44.944,
2018-2019,ISU World Cup 2018/19 - Salt Lake City (USA),1500m,w,Rep.Quarterfinals,2,4,5,,75,STORMOWSKAKamila,9008,POL,notime,
2018-2019,ISU World Cup 2018/19 - Salt Lake City (USA),1500m,w,Rep.Quarterfinals,2,DNS,3,,10,VALCEPINAMartina,7159,ITA,DNS,
2018-2019,ISU World Cup 2018/19 - Salt Lake City (USA),1500m,w,Rep.Quarterfinals,3,1,2,,112,HIRAIAmi,8618,JPN,2:29.437,Q
2018-2019,ISU World Cup 2018/19 - Salt Lake City (USA),1500m,w,Rep.Quarterfinals,3,2,1,,107,SOMOGYIBarbara,9392,HUN,2:31.211,Q
2018-2019,ISU World Cup 2018/19 - Salt Lake City (USA),1500m,w,Rep.Quarterfinals,3,3,3,,74,PatrycjaMARKIEWICZ,9071,POL,2:31.503,
2018-2019,ISU World Cup 2018/19 - Salt Lake City (USA),1500m,w,Rep.Quarterfinals,3,4,5,,123,AvalonAARDOOM,9120,NED,2:57.074,ADV
2018-2019,ISU World Cup 2018/19 - Salt Lake City (USA),1500m,w,Rep.Quarterfinals,3,5,4,,128,YuliiaBERESNEVA,9415,RUS,2:58.613,
