season,competition,event,gender,round,race,Place,Start Pos.,Warn.,#,Name,ISU ID,ISU Member,Results,Qual.
2007-2008,"Samsung ISU World Cup 2007/2008, Japan, Kobe",1500m,m,Heats,1,1,5,,134,CONFORTOLAYuri,6561,ITA,2:26.987,Q
2007-2008,"Samsung ISU World Cup 2007/2008, Japan, Kobe",1500m,m,Heats,1,2,2,,141,FumihikoKAKUBARI,6024,JPN,2:27.009,Q
2007-2008,"Samsung ISU World Cup 2007/2008, Japan, Kobe",1500m,m,Heats,1,3,3,,114,SONGWeilong,7156,CHN,2:27.119,q
2007-2008,"Samsung ISU World Cup 2007/2008, Japan, Kobe",1500m,m,Heats,1,4,1,,122,TysonHEUNG,6240,GER,2:27.635,
2007-2008,"Samsung ISU World Cup 2007/2008, Japan, Kobe",1500m,m,Heats,1,5,6,,181,ShaniDAVIS,6498,USA,2:27.994,
2007-2008,"Samsung ISU World Cup 2007/2008, Japan, Kobe",1500m,m,Heats,1,6,4,,101,LachlanHAY,6845,AUS,2:28.613,
2007-2008,"Samsung ISU World Cup 2007/2008, Japan, Kobe",1500m,m,Heats,2,1,5,,162,LEEHo-Suk,6856,KOR,2:23.187,Q
2007-2008,"Samsung ISU World Cup 2007/2008, Japan, Kobe",1500m,m,Heats,2,2,3,,107,Marc-AndreMONETTE,6270,CAN,2:23.515,Q
2007-2008,"Samsung ISU World Cup 2007/2008, Japan, Kobe",1500m,m,Heats,2,3,4,,115,ZHANGZhiqiang,7359,CHN,2:24.003,q
2007-2008,"Samsung ISU World Cup 2007/2008, Japan, Kobe",1500m,m,Heats,2,4,1,,169,AlexanderGERTSIKOV,6570,RUS,2:24.099,
2007-2008,"Samsung ISU World Cup 2007/2008, Japan, Kobe",1500m,m,Heats,2,5,2,,133,FabioCARTA,6001,ITA,2:24.245,
2007-2008,"Samsung ISU World Cup 2007/2008, Japan, Kobe",1500m,m,Heats,2,6,6,,121,GregoryDURAND,6646,FRA,2:28.849,
2007-2008,"Samsung ISU World Cup 2007/2008, Japan, Kobe",1500m,m,Heats,3,1,1,,178,RyanBEDFORD,6956,USA,2:34.137,Q
2007-2008,"Samsung ISU World Cup 2007/2008, Japan, Kobe",1500m,m,Heats,3,2,4,,142,SatoshiSAKASHITA,6183,JPN,2:34.608,Q
2007-2008,"Samsung ISU World Cup 2007/2008, Japan, Kobe",1500m,m,Heats,3,3,2,,152,KNEGTSjinkie,7352,NED,2:35.458,
2007-2008,"Samsung ISU World Cup 2007/2008, Japan, Kobe",1500m,m,Heats,3,4,5,,131,AnthonyDOUGLAS,6301,GBR,2:36.462,
2007-2008,"Samsung ISU World Cup 2007/2008, Japan, Kobe",1500m,m,Heats,3,5,3,,103,AndrePULEC,6054,AUT,2:38.958,
2007-2008,"Samsung ISU World Cup 2007/2008, Japan, Kobe",1500m,m,Heats,4,2,1,,176,JeffSIMON,7280,USA,2:28.910,Q
2007-2008,"Samsung ISU World Cup 2007/2008, Japan, Kobe",1500m,m,Heats,4,3,3,,110,CHENXin,7358,CHN,2:29.158,
2007-2008,"Samsung ISU World Cup 2007/2008, Japan, Kobe",1500m,m,Heats,4,4,5,,147,AslanDAUMOV,6119,KAZ,2:31.695,
2007-2008,"Samsung ISU World Cup 2007/2008, Japan, Kobe",1500m,m,Heats,4,5,6,,132,BYKANOVVladislav,6178,ISR,2:33.447,
2007-2008,"Samsung ISU World Cup 2007/2008, Japan, Kobe",1500m,m,Heats,4,DQ,4,,166,ViacheslavKURGINIAN,6934,RUS,DQ,
2007-2008,"Samsung ISU World Cup 2007/2008, Japan, Kobe",1500m,m,Heats,5,1,4,,104,MichaelGILDAY,6195,CAN,2:32.399,Q
2007-2008,"Samsung ISU World Cup 2007/2008, Japan, Kobe",1500m,m,Heats,5,2,3,,102,JeremyBECK,7283,AUS,2:32.539,Q
2007-2008,"Samsung ISU World Cup 2007/2008, Japan, Kobe",1500m,m,Heats,5,3,1,,157,JakubJAWORSKI,6816,POL,2:32.596,
2007-2008,"Samsung ISU World Cup 2007/2008, Japan, Kobe",1500m,m,Heats,5,4,6,,123,PaulHERRMANN,6803,GER,2:32.982,
2007-2008,"Samsung ISU World Cup 2007/2008, Japan, Kobe",1500m,m,Heats,5,5,2,,150,BREEUWSMADaan,7218,NED,2:33.686,
2007-2008,"Samsung ISU World Cup 2007/2008, Japan, Kobe",1500m,m,Heats,5,6,5,,172,DmytroPOLTAVETS,7221,UKR,2:35.755,
2007-2008,"Samsung ISU World Cup 2007/2008, Japan, Kobe",1500m,m,Heats,6,1,2,,168,RuslanZAKHAROV,6935,RUS,2:33.634,Q
2007-2008,"Samsung ISU World Cup 2007/2008, Japan, Kobe",1500m,m,Heats,6,2,5,,108,SteveROBILLARD,6494,CAN,2:33.826,Q
2007-2008,"Samsung ISU World Cup 2007/2008, Japan, Kobe",1500m,m,Heats,6,3,6,,124,SebastianPRAUS,6364,GER,2:34.605,
2007-2008,"Samsung ISU World Cup 2007/2008, Japan, Kobe",1500m,m,Heats,6,4,4,,153,RudyKOEK,7225,NED,2:34.623,
2007-2008,"Samsung ISU World Cup 2007/2008, Japan, Kobe",1500m,m,Heats,6,5,3,,128,PaulSTANLEY,7054,GBR,2:35.684,
2007-2008,"Samsung ISU World Cup 2007/2008, Japan, Kobe",1500m,m,Heats,6,6,1,,149,AzamatNURMAGAMBETOV,7350,KAZ,2:59.321,
2007-2008,"Samsung ISU World Cup 2007/2008, Japan, Kobe",1500m,m,Heats,7,1,3,,161,SONGKyung-Taek,6574,KOR,2:45.460,Q
2007-2008,"Samsung ISU World Cup 2007/2008, Japan, Kobe",1500m,m,Heats,7,2,4,,117,JeanCharlesMATTEI,6057,FRA,2:46.403,Q
2007-2008,"Samsung ISU World Cup 2007/2008, Japan, Kobe",1500m,m,Heats,7,3,1,,144,AndreySMETANIN,6459,KAZ,2:47.730,
