race,Place,Start Pos.,Warn.,#,Name,ISU ID,ISU Member,Results,Qual.,Points
0,1,1,,113,LIANGWenhao,7594,CHN,1:29.011,Q,
0,2,2,,161,EduardoALVAREZ,7617,USA,1:29.170,Q,
0,3,4,,153,JakubBOROWSKI,7447,POL,1:30.035,q,
0,4,3,,123,DennisWALZER,7144,GER,1:30.304,,
1,1,3,,160,J.R.CELSKI,7279,USA,1:30.137,Q,
1,2,5,,145,SAULITISJekabs,7267,LAT,1:30.360,Q,
1,3,1,,104,TimothyDEWISPELAERE,7590,BEL,1:31.028,q,
1,4,2,,107,TsvetanTSANKOV,7431,BUL,1:40.231,,
1,5,4,,150,ThomasPEARCE,7407,NZL,1:45.441,,
2,1,3,,114,XUPeng,7595,CHN,1:29.663,Q,
2,2,4,,147,KoenHAKKENBERG,7610,NED,1:30.283,Q,
2,3,2,,158,BorisFRANKOVIC,7452,SVK,1:31.123,,
2,4,1,,116,ZUNACBoren,7596,CRO,1:32.303,,
3,1,3,,162,JonathanSERMENO,7618,USA,1:31.019,Q,
3,2,1,,156,DmitryMYASNIKOV,7616,RUS,1:31.038,Q,
3,3,4,,176,PeterANDERL,7620,GER,1:31.412,,
3,4,2,,131,AlexanderSELEZNOV,6204,ISR,1:33.609,,
4,1,1,,144,SONGSeung-Woo,7609,KOR,1:33.275,Q,
4,2,5,,157,VladimirKUZOVNIKOV,7450,RUS,1:34.020,Q,
4,3,2,,115,BLACKBURNMackenzie,7434,TPE,1:34.163,,
4,4,3,,139,NurbergenZHUMAGAZIYEV,7349,KAZ,1:35.240,,
4,5,4,,118,JakovDOMITREK,7145,CRO,1:39.108,,
5,1,1,,142,YOUDong-Kun,7606,KOR,1:34.057,Q,
5,2,3,,141,AzamatNURMAGAMBETOV,7350,KAZ,1:35.053,Q,
5,3,2,,101,PierreBODA,7588,AUS,1:35.374,,
5,4,4,,149,Jan-EbelevanderREE,7612,NED,1:46.202,,
5,5,5,,128,BenceBERES,7438,HUN,2:02.861,,
6,1,4,,137,RyosukeSAKAZUME,7542,JPN,1:34.835,Q,
6,2,1,,152,RafalPIORECKI,7170,POL,1:35.208,Q,
6,3,3,,148,ChristiaanBOKKERINK,7611,NED,1:35.863,,
6,4,2,,103,MatthiasSTELZMUELLER,7181,AUT,1:36.704,,
7,1,1,,127,ViktorKNOCH,6177,HUN,1:29.397,Q,
7,2,5,,120,StephanePERIER,7478,FRA,1:29.575,Q,
7,3,3,,119,VojtechLOUDIN,7597,CZE,1:29.935,q,
7,4,2,,102,RonaldCALDECUTT,7589,AUS,1:34.259,,
7,5,4,,130,KirathSINGH,7602,IND,1:52.505,,
8,1,1,,138,WATANABEKeita,7605,JPN,1:30.031,Q,
8,2,3,,111,MaximeFORTIN,7137,CAN,1:30.131,Q,
8,3,4,,105,MaartenSLEMBROUCK,7591,BEL,1:31.820,,
8,4,2,,132,SergeiKUDRIA,7603,ISR,1:38.408,,
9,1,2,,109,GuillaumeBLAISDUFOUR,7201,CAN,1:39.028,Q,
9,2,1,,135,MatteoCOMPAGNONI,7441,ITA,1:39.258,Q,
9,3,4,,106,EdinBRANKOVIC,7256,BIH,1:39.407,,
9,4,3,,108,PetarPETROV,6192,BUL,1:40.983,,
10,1,2,,155,SemenELISTRATOV,7293,RUS,1:29.782,Q,
10,2,3,,133,DOTTITommaso,7604,ITA,1:29.997,Q,
10,3,4,,180,AydarBEKZHANOV,7623,KAZ,1:31.511,,
10,4,1,,129,OLAHBence,7439,HUN,1:31.916,,
11,1,4,,110,AntoineGELINAS-BEAULIEU,7592,CAN,1:29.860,Q,
11,2,2,,121,LEPAPESebastien,7554,FRA,1:30.162,Q,
11,3,3,,159,StefanHORVATH,7469,SVK,1:37.171,,
11,4,1,,124,DanielZETZSCHE,7436,GER,1:50.129,,
12,1,4,,136,SatoshiSAKASHITA,6183,JPN,1:31.549,Q,
12,2,2,,112,CHENShangpeng,7433,CHN,1:31.592,Q,
12,3,3,,134,DavideVISCARDI,7440,ITA,1:32.140,,
12,4,1,,117,JakovDOLINIC,6309,CRO,1:35.938,,
13,2,3,,126,JackWHELBOURNE,7437,GBR,1:29.533,Q,
13,3,1,,154,LukaszMICHALCZUK,7615,POL,1:29.607,q,
13,4,4,,146,JanisPIUSS,7179,LAT,1:36.605,,
