season,competition,event,gender,round,race,Place,Start Pos.,Warn.,#,Name,ISU ID,ISU Member,Results,Qual.,Points
2013-2014,ISU World Short Track Speed Skating Championships 2014,500m,w,Heats,1,1,2,,10,FANKexin,7694,CHN,43.111,Q,
2013-2014,ISU World Short Track Speed Skating Championships 2014,500m,w,Heats,1,2,1,,5,Marie-EveDROLET,6059,CAN,43.184,Q,
2013-2014,ISU World Short Track Speed Skating Championships 2014,500m,w,Heats,1,3,4,,59,JessicaKOOREMAN,7649,USA,43.285,q,
2013-2014,ISU World Short Track Speed Skating Championships 2014,500m,w,Heats,1,4,3,,17,PIERRONVeronique,6196,FRA,43.303,,
2013-2014,ISU World Short Track Speed Skating Championships 2014,500m,w,Heats,2,1,1,,35,KIMAlang,8484,KOR,43.724,Q,
2013-2014,ISU World Short Track Speed Skating Championships 2014,500m,w,Heats,2,2,2,,19,CharlotteGILMARTIN,7136,GBR,43.779,Q,
2013-2014,ISU World Short Track Speed Skating Championships 2014,500m,w,Heats,2,3,3,,51,ValeriyaREZNIK,6573,RUS,43.944,,
2013-2014,ISU World Short Track Speed Skating Championships 2014,500m,w,Heats,2,4,4,,16,KaterinaNOVOTNA,6647,CZE,45.314,,
2013-2014,ISU World Short Track Speed Skating Championships 2014,500m,w,Heats,3,2,1,,9,MarianneST-GELAIS,7216,CAN,43.105,Q,
2013-2014,ISU World Short Track Speed Skating Championships 2014,500m,w,Heats,3,3,3,,49,TatianaBORODULINA,7483,RUS,43.149,q,
2013-2014,ISU World Short Track Speed Skating Championships 2014,500m,w,Heats,3,4,4,,1,VeronikaWINDISCH,6427,AUT,44.853,,
2013-2014,ISU World Short Track Speed Skating Championships 2014,500m,w,Heats,4,1,1,,18,CHRISTIEElise,7135,GBR,42.777,Q,
2013-2014,ISU World Short Track Speed Skating Championships 2014,500m,w,Heats,4,2,2,,42,JorienterMORS,6146,NED,42.965,Q,
2013-2014,ISU World Short Track Speed Skating Championships 2014,500m,w,Heats,4,3,3,,40,AgneSEREIKAITE,7708,LTU,43.560,q,
2013-2014,ISU World Short Track Speed Skating Championships 2014,500m,w,Heats,4,4,4,,27,VIVIANIElena,7583,ITA,43.778,,
2013-2014,ISU World Short Track Speed Skating Championships 2014,500m,w,Heats,5,1,2,,8,ValerieMALTAIS,6216,CAN,43.865,Q,
2013-2014,ISU World Short Track Speed Skating Championships 2014,500m,w,Heats,5,2,1,,52,TatianaBODOVA,7250,SVK,44.029,Q,
2013-2014,ISU World Short Track Speed Skating Championships 2014,500m,w,Heats,5,3,4,,22,BernadettHEIDUM,6798,HUN,44.140,,
2013-2014,ISU World Short Track Speed Skating Championships 2014,500m,w,Heats,5,4,3,,11,HANYuTong,8365,CHN,44.246,,
2013-2014,ISU World Short Track Speed Skating Championships 2014,500m,w,Heats,6,1,2,,37,PARKSeung-Hi,7164,KOR,43.564,Q,
2013-2014,ISU World Short Track Speed Skating Championships 2014,500m,w,Heats,6,2,3,,44,vanKERKHOFYara,7422,NED,43.669,Q,
2013-2014,ISU World Short Track Speed Skating Championships 2014,500m,w,Heats,6,3,1,,24,AriannaFONTANA,6227,ITA,43.682,q,
2013-2014,ISU World Short Track Speed Skating Championships 2014,500m,w,Heats,6,4,4,,32,BibaSAKURAI,7240,JPN,44.097,,
