race,Place,Start Pos.,Warn.,#,Name,ISU ID,ISU Member,Results,Qual.
0,1,1,,122,HannesKROEGER,7142,GER,1:34.042,Q
0,2,2,,104,ArmstrongLAZENBY,7968,AUS,1:34.194,Q
0,3,3,,182,NecmettinBerkYETISKEN,8352,TUR,1:35.012,q
0,DNS,4,,132,VaidyaGITESHKARAMCHAND,8679,IND,DNS,
1,1,3,,160,BREEUWSMADaan,7218,NED,1:32.636,Q
1,2,4,,166,ZacharyBIGGS,8635,NZL,1:33.597,Q
1,3,2,,140,KotaAKIMOTO,8684,JPN,2:00.336,ADV
1,4,1,,106,YauheniRYZHOU,7772,BLR,notime,
2,1,1,,146,AZHGALIYEVAbzal,7685,KAZ,1:31.258,Q
2,2,2,,186,PIVIROTTORyan,8650,USA,1:31.339,Q
2,3,3,,144,KazuyaMATSUDAIRA,8687,JPN,1:31.358,q
2,4,4,,168,ChristopherJARDEN,8404,NZL,1:33.860,
3,1,1,,129,ShaoangLIU,8564,HUN,1:30.132,Q
3,2,3,,139,DavideVISCARDI,7440,ITA,1:30.903,Q
3,3,2,,123,TorstenKROEGER,7141,GER,1:30.999,q
4,1,2,,148,NIKISHADenis,8396,KAZ,1:32.139,Q
4,2,1,,137,MassimoGURINI,8617,ITA,1:32.512,Q
4,3,3,,180,SelimTANRIKULU,7760,TUR,1:33.523,q
4,DNS,4,,159,AriffRasydanMOHAMADFADZLI,8632,MAS,DNS,
5,1,3,,150,ZHAXYBAYEVMersaid,8623,KAZ,1:34.546,Q
5,2,4,,175,LucasNG,8067,SGP,1:35.270,Q
5,3,1,,143,TeppeiKIKUCHI,8686,JPN,1:43.815,ADV
5,PEN,2,,170,ArtemKOZLOV,8638,RUS,PEN,
