season,competition,event,gender,round,race,Place,Start Pos.,Relay Team,#,Name,ISU ID,ISU Member,Results,Qual.
2015-2016,ISU World Cup 2015/16 - Toronto (CAN),3000mRelay,w,Semifinals,1,1,1,,402,CANADA,9049,CAN,4:12.138,QA
2015-2016,ISU World Cup 2015/16 - Toronto (CAN),3000mRelay,w,Semifinals,1,2,3,,422,RUSSIA,9046,RUS,4:13.825,QA
2015-2016,ISU World Cup 2015/16 - Toronto (CAN),3000mRelay,w,Semifinals,1,3,4,,421,POLAND,9041,POL,4:21.385,QB
2015-2016,ISU World Cup 2015/16 - Toronto (CAN),3000mRelay,w,Semifinals,1,4,2,,420,NETHERLANDS,9040,NED,4:21.439,QB
2015-2016,ISU World Cup 2015/16 - Toronto (CAN),3000mRelay,w,Semifinals,2,2,2,,405,CHINA,9048,CHN,4:15.825,QA
2015-2016,ISU World Cup 2015/16 - Toronto (CAN),3000mRelay,w,Semifinals,2,3,4,,406,FRANCE,9042,FRA,4:19.062,QB
2015-2016,ISU World Cup 2015/16 - Toronto (CAN),3000mRelay,w,Semifinals,2,4,1,,414,JAPAN,9047,JPN,4:19.476,QB
