season,competition,event,gender,round,race,Place,Start Pos.,Relay Team,#,Name,ISU ID,ISU Member,Results,Qual.
2008-2009,"Samsung ISU World Cup 2008/2009, BUL, Sofia",5000mRelay,m,Semifinals,1,2,3,,214,GERMANY,7302,GER,6:55.153,QA
2008-2009,"Samsung ISU World Cup 2008/2009, BUL, Sofia",5000mRelay,m,Semifinals,1,3,2,,215,GREATBRITAIN,7320,GBR,6:55.216,QB
2008-2009,"Samsung ISU World Cup 2008/2009, BUL, Sofia",5000mRelay,m,Semifinals,1,4,4,,221,NETHERLANDS,7321,NED,7:25.269,QB
2008-2009,"Samsung ISU World Cup 2008/2009, BUL, Sofia",5000mRelay,m,Semifinals,2,1,1,,212,CHINA,7303,CHN,6:48.815,QA
2008-2009,"Samsung ISU World Cup 2008/2009, BUL, Sofia",5000mRelay,m,Semifinals,2,2,2,,220,KOREA,7300,KOR,6:48.864,QA
2008-2009,"Samsung ISU World Cup 2008/2009, BUL, Sofia",5000mRelay,m,Semifinals,2,3,4,,218,JAPAN,7310,JPN,6:50.808,QB
2008-2009,"Samsung ISU World Cup 2008/2009, BUL, Sofia",5000mRelay,m,Semifinals,2,DQ,3,,224,UNITEDSTATES,7306,USA,DQ,
