race,Place,Start Pos.,Warn.,#,Name,ISU ID,ISU Member,Results,Qual.,Points
0,1,6,,33,LEPAPESebastien,7554,FRA,2:36.157,Q,
0,2,1,,85,BorisFRANKOVIC,7452,SVK,2:37.099,Q,
0,3,2,,43,BillySIMMS,7926,GBR,2:37.442,,
0,4,4,,7,MatthiasSTELZMUELLER,7181,AUT,2:37.767,,
0,5,5,,64,RaivoANUZIS,7934,LAT,2:44.023,,
0,6,3,,1,KevinKUWADA,7964,ARG,2:49.197,,
1,1,3,,11,TimothyDEWISPELAERE,7590,BEL,2:32.644,Q,
1,2,1,,45,LUIPanToBarton,7551,HKG,2:33.009,Q,
1,3,2,,86,MatusSUROVEC,7946,SVK,2:34.426,,
1,4,5,,10,ArtsiomPATUTKIN,7655,BLR,2:34.521,,
1,5,4,,19,DanielZASTRUGOV,7915,BUL,2:40.476,,
1,PEN,6,,34,ThibaultCROLET,7920,FRA,PEN,,
2,2,1,,31,MilosAPELTAUER,7896,CZE,2:21.224,Q,
2,3,3,,52,DOTTITommaso,7604,ITA,2:21.737,q,
2,4,4,,78,IstvanGALORAVECZ,7753,ROU,2:23.710,,
2,5,5,,13,SamvanSPEYBROECK,7887,BEL,2:26.341,,
2,6,2,,88,ValentynDANILOVSKYI,7895,UKR,2:29.796,,
3,1,5,,41,JackWHELBOURNE,7437,GBR,2:23.525,Q,
3,2,4,,22,PatrickDUFFY,7917,CAN,2:23.933,Q,
3,3,6,,92,John-HenryKRUEGER,7763,USA,2:24.133,q,
3,4,3,,56,MintoSEKAI,7931,JPN,2:24.313,,
3,5,1,,35,AlexisYANG,7921,FRA,2:25.934,,
3,6,2,,29,JakovDOMITREK,7145,CRO,2:30.868,,
4,1,5,,76,LEEHyoBeen,7941,KOR,2:30.350,Q,
4,2,3,,81,EmilKARNEEV,7754,RUS,2:30.956,Q,
4,3,6,,71,DawidRZEMIENIECKI,7879,POL,2:32.100,q,
4,4,4,,17,TsvetanTSANKOV,7431,BUL,2:32.360,,
4,5,2,,8,DeclanHISCOX,7886,AUT,2:35.160,,
4,PEN,1,,67,AdwinSNELLINK,7935,NED,PEN,,
5,1,6,,57,HirokiYOKOYAMA,7932,JPN,2:27.879,Q,
5,2,1,,66,ChristiaanBOKKERINK,7611,NED,2:27.911,Q,
5,3,4,,51,CASSINELLIAndrea,7741,ITA,2:28.050,q,
5,4,3,,46,OLAHBence,7439,HUN,2:28.417,,
5,5,2,,87,AlexanderDYKSTROEMBERG,7947,SWE,2:36.753,,
5,6,5,,2,LucasPAREDES,7965,ARG,2:55.711,,
6,1,4,,3,PierreBODA,7588,AUS,2:24.863,Q,
6,2,1,,37,SCHUBERTChristoph,7734,GER,2:25.232,Q,
6,3,6,,80,StefanANGHEL,7891,ROU,2:40.479,,
6,4,3,,16,MirzaKARIC,7970,BIH,2:50.668,,
6,5,5,,82,DmitryMIGUNOV,7755,RUS,3:02.828,ADV,
6,PEN,2,,89,MaksimZHERNOVY,7948,UKR,PEN,,
7,1,4,,65,deLAATItzhak,7746,NED,2:27.341,Q,
7,2,5,,42,JoshuaCHEETHAM,7925,GBR,2:27.595,Q,
7,3,1,,54,FrancescoPALLA,7930,ITA,2:27.762,q,
7,4,2,,61,AZHGALIYEVAbzal,7685,KAZ,2:28.019,,
7,5,6,,6,ArmstrongLAZENBY,7968,AUS,2:30.277,,
7,6,3,,15,AdemirBABAIC,7969,BIH,2:32.152,,
8,1,4,,20,Pier-OlivierGAGNON,7724,CAN,2:28.502,Q,
8,2,1,,49,ShaolinSandorLIU,7928,HUN,2:28.565,Q,
8,3,3,,32,AlesGORECKI,7912,CZE,2:28.657,q,
8,4,6,,60,FedorANDREYEV,7745,KAZ,2:28.703,,
8,5,5,,73,JakubBOROWSKI,7447,POL,2:29.243,,
8,6,2,,5,AngusMcCULLOCH,7967,AUS,2:32.490,,
9,1,6,,26,LIUSongbo,7727,CHN,2:23.972,Q,
9,2,1,,74,JUNGJunHo,7939,KOR,2:24.207,Q,
9,3,2,,63,RobertoPUKITIS,7785,LAT,2:26.473,q,
9,4,3,,59,AydarBEKZHANOV,7623,KAZ,2:26.595,,
9,5,5,,14,NihadBASIC,7889,BIH,2:36.258,,
9,6,4,,30,SmogarDARKO,7919,CRO,2:41.634,,
10,1,4,,24,SHIJingnan,7728,CHN,2:24.601,Q,
10,2,6,,55,WATANABEKeita,7605,JPN,2:24.681,Q,
10,3,1,,93,ColeKRUEGER,7762,USA,2:24.800,q,
10,4,5,,90,ArtemKHMELIVSKYI,7950,UKR,2:31.024,,
10,5,2,,38,FelixSPIEGL,7923,GER,2:32.586,,
10,6,3,,9,MaksimSIARHEYU,7771,BLR,2:34.798,,
11,1,6,,21,AlexandreSTJEAN,7916,CAN,2:30.502,Q,
11,2,4,,28,BLACKBURNMackenzie,7434,TPE,2:30.750,Q,
11,3,5,,94,JamesRODOWSKY,7953,USA,2:31.723,q,
11,4,1,,79,EmilIMRE,7943,ROU,2:34.222,,
11,5,3,,39,JonasKAUFMANN-LUDWIG,7732,GER,2:37.472,,
11,6,2,,69,JamieSUTTON,7937,NZL,2:43.303,,
12,1,2,,25,WUDajing,7729,CHN,2:25.392,Q,
12,2,5,,84,TimurZAKHAROV,7945,RUS,2:26.158,Q,
12,3,6,,47,BenceBERES,7438,HUN,2:26.196,q,
12,4,1,,70,SebastianKLOSINSKI,7748,POL,2:28.287,,
12,5,4,,12,MathiasVOSTE,7888,BEL,2:34.300,,
12,6,3,,18,OlasIVANOV,7914,BUL,2:36.862,,
