race,Place,Start Pos.,Warn.,#,Name,ISU ID,ISU Member,Results,Qual.,Points
0,1,1,,72,MaximeCHATAIGNIER,6106,FRA,2:21.181,Q,
0,2,4,,95,CONFORTOLAYuri,6561,ITA,2:21.230,Q,
0,3,2,,63,WimdeDEYNE,6699,BEL,2:21.414,,
0,4,6,,112,RuslanZAKHAROV,6935,RUS,2:22.086,,
0,5,3,,77,TysonHEUNG,6240,GER,2:24.669,,
0,6,5,,66,KirilPANDOV,6779,BUL,2:42.316,,
1,2,4,,64,PieterGYSEL,6425,BEL,2:21.999,Q,
1,3,1,,98,HaraldsSILOVS,6458,LAT,2:22.094,,
1,4,5,,88,GaborGALAMBOS,6010,HUN,2:22.648,,
1,5,2,,73,JeanCharlesMATTEI,6057,FRA,2:22.684,,
1,6,3,,118,MatusUZAK,6510,SVK,2:24.195,,
2,1,1,,93,DenisBELLOTTI,6807,ITA,2:20.356,Q,
2,2,5,,87,ViktorKNOCH,6177,HUN,2:21.209,Q,
2,3,3,,113,EvgeniiKOZULIN,7272,RUS,2:23.280,,
2,4,6,,99,NielsKERSTHOLT,7067,NED,2:47.638,ADV,
2,DQ,2,,76,SebastianPRAUS,6364,GER,DQ,,
2,DQ,4,,71,ThibautFAUCONNET,6785,FRA,DQ,,
