race,Place,Start Pos.,Warn.,#,Name,ISU ID,ISU Member,Results,Qual.
0,1,5,,214,ApoloAntonOHNO,6497,USA,2:23.375,Q
0,2,2,,141,PaulHERRMANN,6803,GER,2:23.532,Q
0,3,1,,103,ElliottSHRIANE,6846,AUS,2:23.616,Q
0,4,3,,110,AliaksandrANTANENKA,6850,BLR,2:25.983,
0,DQ,4,,193,AdamFILIPOWICZ,6156,POL,DQ,
1,1,3,,211,JeffSIMON,7280,USA,2:28.680,Q
1,2,6,,151,ViktorKNOCH,6177,HUN,2:28.814,Q
1,3,4,,171,AslanDAUMOV,6119,KAZ,2:29.846,Q
1,4,1,,147,LUIPanToBarton,7551,HKG,2:33.842,
1,5,5,,196,BenjaminSTUTHRIDGE,7102,RSA,2:35.428,
1,DNF,2,,113,AsenYORDANOV,6851,BUL,DNF,
2,1,2,,155,NicolasBEAN,7541,ITA,2:16.597,Q
2,2,6,,162,JumpeiYOSHIZAWA,6577,JPN,2:16.635,Q
2,3,1,,198,RuslanZAKHAROV,6935,RUS,2:17.968,Q
2,4,4,,168,AzamatSULTANALIYEV,7348,KAZ,2:26.035,
2,5,5,,208,IevgenGUTENOV,7178,UKR,2:43.622,
2,DQ,3,,187,MarkJACKSON,6941,NZL,DQ,
3,1,4,,156,CONFORTOLAYuri,6561,ITA,2:20.363,Q
3,2,1,,119,GuillaumeBASTILLE,6166,CAN,2:20.562,Q
3,3,3,,202,AlexanderGERTSIKOV,6570,RUS,2:20.945,Q
3,4,2,,188,BlakeSKJELLERUP,6549,NZL,2:23.246,
3,5,5,,207,AndriyKOZHUKH,6133,UKR,2:24.923,
4,1,1,,182,KNEGTSjinkie,7352,NED,2:23.233,Q
4,2,3,,142,SebastianPRAUS,6364,GER,2:23.383,Q
4,3,4,,102,LachlanHAY,6845,AUS,2:24.695,Q
4,4,5,,132,MaximeCHATAIGNIER,6106,FRA,2:24.712,
4,5,2,,192,JakubJAWORSKI,6816,POL,2:27.452,
5,1,2,,164,FumihikoKAKUBARI,6024,JPN,2:23.916,Q
5,2,4,,107,PieterGYSEL,6425,BEL,2:24.275,Q
5,3,5,,154,BYKANOVVladislav,6178,ISR,2:25.333,Q
5,4,3,,203,AndrejVALACH,6963,SVK,2:25.634,
5,5,1,,104,NoahESSAGHIR,7430,AUS,2:26.216,
6,1,4,,123,LIUXianwei,6307,CHN,2:25.288,Q
6,2,1,,143,RobertBECKER,7258,GER,2:25.391,Q
6,3,2,,139,JackWHELBOURNE,7437,GBR,2:25.696,Q
6,4,3,,114,ViktorDIMITROV,7128,BUL,2:28.459,
6,5,5,,161,YuzoTAKAMIDO,7158,JPN,2:49.287,
7,1,3,,212,JordanMALONE,6201,USA,2:19.502,Q
7,2,4,,125,ZHANGZhiqiang,7359,CHN,2:19.580,Q
7,3,5,,159,NicolaRODIGARI,6332,ITA,2:19.668,Q
7,4,2,,131,LEPAPESebastien,7554,FRA,2:20.429,
7,5,1,,209,AntonSIMON,6026,UKR,2:21.200,
8,1,1,,117,OlivierJEAN,6756,CAN,2:33.032,Q
8,2,4,,136,AnthonyDOUGLAS,6301,GBR,2:33.562,Q
8,3,3,,111,AssenPANDOV,6778,BUL,2:34.222,Q
8,4,5,,106,AndrePULEC,6054,AUT,2:34.237,
8,5,2,,172,AZHGALIYEVAbzal,7685,KAZ,2:35.575,
9,1,4,,175,LEEJungSu,7266,KOR,2:23.279,Q
9,2,3,,181,NielsKERSTHOLT,7067,NED,2:23.402,Q
9,3,2,,126,VojtechLOUDIN,7597,CZE,2:23.501,Q
9,4,1,,138,TomIVESON,6898,GBR,2:24.311,
9,5,5,,180,SAULITISJekabs,7267,LAT,2:28.801,
10,2,4,,148,PeterDARAZS,6465,HUN,2:30.907,Q
10,3,5,,108,WimdeDEYNE,6699,BEL,2:30.945,Q
10,4,1,,130,JeanCharlesMATTEI,6057,FRA,2:31.001,
10,5,2,,127,OndrejSUCHY,7131,CZE,2:31.822,
11,1,5,,115,HAMELINCharles,6610,CAN,2:20.067,Q
11,2,3,,197,SemenELISTRATOV,7293,RUS,2:20.707,Q
11,3,4,,150,GaborGALAMBOS,6010,HUN,2:21.135,Q
11,4,2,,109,EdinBRANKOVIC,7256,BIH,2:25.411,
11,DQ,1,,189,MatthewFULLER,6448,NZL,DQ,
12,1,2,,122,SONGWeilong,7156,CHN,2:28.925,Q
12,2,3,,179,HaraldsSILOVS,6458,LAT,2:29.032,Q
12,3,1,,176,KIMSeoungIl,7686,KOR,2:29.217,Q
12,4,5,,184,FreekvanderWART,7269,NED,2:30.803,
12,5,4,,190,BartoszKONOPKO,7169,POL,2:30.849,
