season,competition,event,gender,round,race,Place,Start Pos.,Warn.,#,Name,ISU ID,ISU Member,Results,Qual.
2017-2018,Audi ISU World Cup 2017/18 - Shanghai (CHN),1500m,m,Semifinals,1,2,4,,2,KNEGTSjinkie,7352,NED,2:17.447,QA
2017-2018,Audi ISU World Cup 2017/18 - Shanghai (CHN),1500m,m,Semifinals,1,3,7,,12,SemenELISTRATOV,7293,RUS,2:17.947,QB
2017-2018,Audi ISU World Cup 2017/18 - Shanghai (CHN),1500m,m,Semifinals,1,4,3,,105,CONFORTOLAYuri,6561,ITA,2:18.047,QB
2017-2018,Audi ISU World Cup 2017/18 - Shanghai (CHN),1500m,m,Semifinals,1,5,6,,183,CsabaBURJAN,7738,HUN,2:18.258,
2017-2018,Audi ISU World Cup 2017/18 - Shanghai (CHN),1500m,m,Semifinals,1,6,5,,94,KeithCARROLL,8449,USA,2:18.816,
2017-2018,Audi ISU World Cup 2017/18 - Shanghai (CHN),1500m,m,Semifinals,1,7,2,,7,VictorAN,8344,RUS,2:20.574,
2017-2018,Audi ISU World Cup 2017/18 - Shanghai (CHN),1500m,m,Semifinals,2,1,2,,1,SEOYiRa,7940,KOR,2:17.841,QA
2017-2018,Audi ISU World Cup 2017/18 - Shanghai (CHN),1500m,m,Semifinals,2,2,4,,187,KIMDoKyoum,8398,KOR,2:17.873,QA
2017-2018,Audi ISU World Cup 2017/18 - Shanghai (CHN),1500m,m,Semifinals,2,3,6,,9,HANTianyu,8388,CHN,2:17.949,QB
2017-2018,Audi ISU World Cup 2017/18 - Shanghai (CHN),1500m,m,Semifinals,2,4,3,,65,deLAATItzhak,7746,NED,2:18.366,QB
2017-2018,Audi ISU World Cup 2017/18 - Shanghai (CHN),1500m,m,Semifinals,2,5,7,,10,ShaolinSandorLIU,7928,HUN,2:18.595,
2017-2018,Audi ISU World Cup 2017/18 - Shanghai (CHN),1500m,m,Semifinals,2,6,5,,15,CharleCOURNOYER,8063,CAN,2:18.931,
2017-2018,Audi ISU World Cup 2017/18 - Shanghai (CHN),1500m,m,Semifinals,2,7,8,,70,XUHongzhi,8070,CHN,2:21.802,
2017-2018,Audi ISU World Cup 2017/18 - Shanghai (CHN),1500m,m,Semifinals,2,PEN,1,,19,WATANABEKeita,7605,JPN,PEN,
2017-2018,Audi ISU World Cup 2017/18 - Shanghai (CHN),1500m,m,Semifinals,3,1,4,,5,ShaoangLIU,8564,HUN,2:16.721,QA
2017-2018,Audi ISU World Cup 2017/18 - Shanghai (CHN),1500m,m,Semifinals,3,2,2,,22,BYKANOVVladislav,6178,ISR,2:16.828,QA
2017-2018,Audi ISU World Cup 2017/18 - Shanghai (CHN),1500m,m,Semifinals,3,3,6,,75,AYRAPETYANDenis,8098,RUS,2:16.994,QB
2017-2018,Audi ISU World Cup 2017/18 - Shanghai (CHN),1500m,m,Semifinals,3,4,5,,32,ThibautFAUCONNET,6785,FRA,2:17.059,QB
2017-2018,Audi ISU World Cup 2017/18 - Shanghai (CHN),1500m,m,Semifinals,3,5,3,,73,YOSHINAGAKazuki,8745,JPN,2:17.270,
2017-2018,Audi ISU World Cup 2017/18 - Shanghai (CHN),1500m,m,Semifinals,3,6,7,,41,NurbergenZHUMAGAZIYEV,7349,KAZ,2:19.493,
2017-2018,Audi ISU World Cup 2017/18 - Shanghai (CHN),1500m,m,Semifinals,3,7,1,,44,John-HenryKRUEGER,7763,USA,2:25.587,
