season,competition,event,gender,round,race,Place,Start Pos.,Warn.,#,Name,ISU ID,ISU Member,Results,Qual.
2010-2011,"ISU World Cup 2010/2011, GER, Dresden",1500m,w,RepSemifinals,1,1,6,,61,NinaEVTEEVA,6511,RUS,2:44.422,Q
2010-2011,"ISU World Cup 2010/2011, GER, Dresden",1500m,w,RepSemifinals,1,2,1,,28,AlexSTANLEY,7140,GBR,2:44.672,Q
2010-2011,"ISU World Cup 2010/2011, GER, Dresden",1500m,w,RepSemifinals,1,3,4,,36,CeciliaMAFFEI,6559,ITA,2:44.758,Q
2010-2011,"ISU World Cup 2010/2011, GER, Dresden",1500m,w,RepSemifinals,1,4,3,,22,PAPAKONSTANTIEfi,7698,GER,2:45.100,
2010-2011,"ISU World Cup 2010/2011, GER, Dresden",1500m,w,RepSemifinals,1,5,2,,30,VeronikaDENES,7394,HUN,2:45.364,
2010-2011,"ISU World Cup 2010/2011, GER, Dresden",1500m,w,RepSemifinals,1,6,5,,51,vanRUIJVENLara,7710,NED,2:48.631,
2010-2011,"ISU World Cup 2010/2011, GER, Dresden",1500m,w,RepSemifinals,2,1,4,,27,CharlotteGILMARTIN,7136,GBR,2:29.785,Q
2010-2011,"ISU World Cup 2010/2011, GER, Dresden",1500m,w,RepSemifinals,2,2,5,,67,EmilySCOTT,7823,USA,2:29.872,Q
2010-2011,"ISU World Cup 2010/2011, GER, Dresden",1500m,w,RepSemifinals,2,3,1,,23,ChristinPRIEBST,6078,GER,2:29.902,Q
2010-2011,"ISU World Cup 2010/2011, GER, Dresden",1500m,w,RepSemifinals,2,4,2,,2,VeraANTANENKA,7099,BLR,2:30.979,
2010-2011,"ISU World Cup 2010/2011, GER, Dresden",1500m,w,RepSemifinals,2,5,3,,37,LuciaPERETTI,7160,ITA,2:31.518,
2010-2011,"ISU World Cup 2010/2011, GER, Dresden",1500m,w,RepSemifinals,2,6,6,,6,GerganaPATSOVA,6794,BUL,2:32.926,
