race,Place,Start Pos.,Warn.,#,Name,ISU ID,ISU Member,Results,Qual.
0,1,1,,149,NOHJinkyu,7749,KOR,1:25.000,QA
0,2,3,,118,SONGWeilong,7156,CHN,1:25.446,QA
0,3,2,,155,KNEGTSjinkie,7352,NED,1:25.543,QB
0,4,4,,144,DaisukeUEMURA,6118,JPN,1:27.348,QB
0,5,5,,163,EvgeniiKOZULIN,7272,RUS,1:27.593,
1,1,5,,180,TravisJAYNER,6300,USA,1:27.254,QA
1,2,3,,181,AnthonyLOBELLO,6958,USA,1:27.408,QA
1,3,6,,157,NielsKERSTHOLT,7067,NED,1:27.604,QB
1,4,4,,143,YuzoTAKAMIDO,7158,JPN,1:27.947,QB
1,6,1,,119,LIUXianwei,6307,CHN,2:03.415,
