race,Place,Start Pos.,Warn.,#,Name,ISU ID,ISU Member,Results,Qual.
0,1,3,,32,YuiSAKAI,6229,JPN,2:41.464,QA
0,2,6,,5,MarianneST-GELAIS,7216,CAN,2:41.934,QA
0,3,1,,38,JEONJi-Soo,6232,KOR,2:42.314,QB
0,4,4,,12,HUOTMARCHANDTifany,7976,FRA,3:15.540,QB
0,PEN,2,,11,ZHOUYang,6222,CHN,PEN,
0,PEN,5,,40,KIMJuyoung,8717,KOR,PEN,
1,1,6,,7,GUOYihan,8364,CHN,2:49.436,QA
1,2,2,,4,ValerieMALTAIS,6216,CAN,2:49.734,QA
1,3,4,,18,WALTERBianca,7232,GER,2:49.830,QB
1,5,1,,53,EkaterinaSTRELKOVA,8378,RUS,3:24.156,ADA
1,PEN,3,,9,LIUYang,7414,CHN,PEN,
2,1,1,,23,AriannaFONTANA,6227,ITA,2:37.620,QA
2,2,6,,2,KimBOUTIN,8542,CAN,2:37.704,QA
2,3,2,,17,CharlotteGILMARTIN,7136,GBR,2:37.837,QB
2,4,4,,24,LuciaPERETTI,7160,ITA,2:38.584,QB
2,5,7,,26,VALCEPINAArianna,7705,ITA,2:38.785,
2,6,3,,20,BernadettHEIDUM,6798,HUN,3:46.063,ADB
2,PEN,5,,51,MariaOBORINA,8709,RUS,PEN,
