season,competition,event,gender,round,race,Place,Start Pos.,Relay Team,#,Name,ISU ID,ISU Member,Results,Qual.,Points
2013-2014,ISU World Short Track Speed Skating Championships 2014,5000mRelay,m,Semifinals,1,1,2,,407,RUSSIA,7307,RUS,6:41.645,Q,
2013-2014,ISU World Short Track Speed Skating Championships 2014,5000mRelay,m,Semifinals,1,2,3,,403,GREATBRITAIN,7320,GBR,6:41.779,Q,
2013-2014,ISU World Short Track Speed Skating Championships 2014,5000mRelay,m,Semifinals,1,3,4,,401,CANADA,7309,CAN,6:42.433,,
2013-2014,ISU World Short Track Speed Skating Championships 2014,5000mRelay,m,Semifinals,1,4,1,,402,CHINA,7303,CHN,6:42.470,,
2013-2014,ISU World Short Track Speed Skating Championships 2014,5000mRelay,m,Semifinals,2,1,3,,405,KOREA,7300,KOR,6:44.942,Q,
2013-2014,ISU World Short Track Speed Skating Championships 2014,5000mRelay,m,Semifinals,2,2,2,,406,NETHERLANDS,7321,NED,6:45.064,Q,
2013-2014,ISU World Short Track Speed Skating Championships 2014,5000mRelay,m,Semifinals,2,3,4,,408,UNITEDSTATES,7306,USA,6:45.439,,
2013-2014,ISU World Short Track Speed Skating Championships 2014,5000mRelay,m,Semifinals,2,4,1,,404,ITALY,7301,ITA,7:08.870,,
