race,Place,Start Pos.,Warn.,#,Name,ISU ID,ISU Member,Results,Qual.
0,1,4,,116,WANGMeng,6594,CHN,2:34.604,Q
0,2,6,,140,CHOIEun-Kyung,6943,KOR,2:34.766,Q
0,3,2,,133,MaraZINI,6326,ITA,2:35.893,
0,4,1,,122,MyrtilleGOLLIN,6714,FRA,2:39.009,
0,5,5,,123,YvonneKUNZE,6363,GER,3:07.643,
0,DQ,3,,105,AnnaKRASTEVA,6773,BUL,DQ,
1,1,3,,117,WANGWei,6575,CHN,2:28.982,Q
1,2,6,,104,EvgeniaRADANOVA,6775,BUL,2:29.060,Q
1,3,2,,145,KOGi-Hyun,6073,KOR,2:29.267,
1,4,4,,98,StephanieBOUVIER,6709,FRA,2:29.775,
1,5,7,,99,VeronikaWINDISCH,6427,AUT,2:31.380,
1,6,5,,153,CarolineHALLISEY,6529,USA,2:36.232,
1,7,1,,113,AmandaOVERLAND,7079,CAN,2:54.793,
2,2,3,,115,FUTianYu,6650,CHN,2:29.273,Q
2,3,2,,110,AmelieGOULET-NADON,6661,CAN,2:29.345,
2,4,4,,135,YukaKAMINO,6945,JPN,2:31.415,
2,5,6,,156,BrigidFARRELL,6531,USA,2:31.841,
2,6,5,,129,JoannaWILLIAMS,6639,GBR,2:32.060,
