race,Place,Start Pos.,Warn.,#,Name,ISU ID,ISU Member,Results,Qual.,Points
0,1,2,,13,TAOJiaying,8667,CHN,1:34.491,Q,
0,2,3,,63,JessicaKOOREMAN,7649,USA,1:34.619,Q,
0,3,1,,29,PetraJASZAPATI,8611,HUN,1:34.738,,
0,4,4,,60,OlenaKORINCHUK,7252,UKR,1:38.006,,
1,1,1,,6,KimBOUTIN,8542,CAN,1:38.932,Q,
1,2,4,,56,PROSVIRNOVASofia,8509,RUS,1:38.985,Q,
1,3,2,,3,MANOILOVAKatrin,8539,BUL,1:39.122,,
1,4,3,,26,WANGXinyue,7340,HKG,1:43.706,,
2,1,2,,22,CHRISTIEElise,7135,GBR,1:36.194,Q,
2,2,4,,53,PatrycjaMALISZEWSKA,6154,POL,1:36.752,Q,
2,3,1,,35,VIVIANIElena,7583,ITA,1:37.165,,
2,4,5,,16,KaterinaNOVOTNA,6647,CZE,1:38.636,,
2,5,3,,2,NatalliaTSAULIKA,7907,BLR,1:40.626,,
3,1,3,,7,KasandraBRADETTE,8058,CAN,1:48.662,Q,
3,2,1,,28,BernadettHEIDUM,6798,HUN,1:48.780,Q,
3,3,4,,36,KIKUCHIMoemi,7584,JPN,1:49.204,,
3,DNF,2,,45,KIMAlang,8484,KOR,DNF,,
4,1,4,,11,HANYuTong,8365,CHN,1:37.839,Q,
4,2,3,,31,AriannaFONTANA,6227,ITA,1:38.035,Q,
4,3,1,,59,AlicaPORUBSKA,8514,SVK,1:40.637,,
4,4,2,,4,RayaZAHARIEVA,7410,BUL,1:43.634,,
5,1,1,,40,YuiSAKAI,6229,JPN,1:45.604,Q,
5,2,4,,21,PIERRONVeronique,6196,FRA,1:45.631,Q,
5,3,3,,50,deVRIESRianne,8333,NED,1:45.681,,
5,4,2,,42,TIKHONOVAOlga,8621,KAZ,1:46.589,,
6,1,3,,47,SHIMSukHee,8092,KOR,1:34.412,Q,
6,2,2,,49,AgneSEREIKAITE,7708,LTU,1:34.511,Q,
6,3,4,,41,AnastassiyaKRESTOVA,7981,KAZ,1:39.374,,
6,4,5,,48,EvitaKRIEVANE,6833,LAT,1:41.578,,
6,PEN,1,,24,AnnaSEIDEL,8562,GER,PEN,,
7,1,1,,10,FANKexin,7694,CHN,1:35.596,Q,
7,2,3,,52,vanRUIJVENLara,7710,NED,1:35.692,Q,
7,3,2,,18,HUOTMARCHANDTifany,7976,FRA,1:35.783,,
7,4,4,,62,KimberlyGOETZ,8649,USA,notime,,
8,2,3,,51,vanKERKHOFYara,7422,NED,1:33.348,Q,
8,3,2,,17,SEJPALOVA-HRUZOVAMichaela,8553,CZE,1:34.606,,
8,PEN,1,,23,CharlotteGILMARTIN,7136,GBR,PEN,,
9,1,4,,9,MarianneST-GELAIS,7216,CAN,1:35.983,Q,
9,2,3,,58,ZAKHAROVAEvgeniya,7715,RUS,1:36.147,Q,
9,3,5,,25,WALTERBianca,7232,GER,1:38.122,,
9,4,2,,61,SafiyaVLASOVA,7175,UKR,1:38.908,,
9,5,1,,15,BURICKatarina,8550,CRO,1:39.084,,
