race,Place,Start Pos.,Warn.,#,Name,ISU ID,ISU Member,Results,Qual.
0,1,2,,891,EvgeniiKOZULIN,7272,RUS,1:30.814,Q
0,2,1,,333,J.R.CELSKI,7279,USA,1:30.852,Q
0,3,3,,832,BenceBERES,7438,HUN,1:31.211,q
1,1,3,,893,SemenELISTRATOV,7293,RUS,1:31.676,Q
1,2,1,,792,LachlanHAY,6845,AUS,1:31.779,Q
1,3,4,,875,BREEUWSMADaan,7218,NED,1:31.905,
1,4,2,,898,IevgenGUTENOV,7178,UKR,1:32.401,
2,1,2,,887,KIMYong-Sung,7264,KOR,1:31.134,Q
2,2,3,,876,IngmarvanRIEL,6186,NED,1:31.367,Q
2,3,1,,817,BenjaminMACE,7357,FRA,1:31.680,ADV
2,DQ,4,,894,DmytroPOLTAVETS,7221,UKR,DQ,
3,1,1,,833,NicolasBEAN,7541,ITA,1:35.541,Q
3,2,2,,791,ElliottSHRIANE,6846,AUS,1:35.647,Q
3,3,4,,855,AzamatNURMAGAMBETOV,7350,KAZ,1:37.810,
3,DNS,3,,814,JeanCharlesMATTEI,6057,FRA,DNS,
4,1,1,,848,FumihikoKAKUBARI,6024,JPN,1:30.461,Q
4,2,2,,835,ClaudioRINALDI,7261,ITA,1:31.044,Q
4,3,3,,878,MarkJACKSON,6941,NZL,1:31.415,q
4,4,4,,870,MunkhamidralGANBAT,6243,MGL,2:10.798,
5,1,2,,877,BlakeSKJELLERUP,6549,NZL,1:32.832,Q
5,2,3,,895,OleksiyKOSHELENKO,7121,UKR,1:33.266,Q
5,3,4,,852,AndreySMETANIN,6459,KAZ,1:35.209,ADV
5,DQ,1,,827,AnthonyDOUGLAS,6301,GBR,DQ,
6,1,1,,808,SONGWeilong,7156,CHN,1:36.058,Q
6,2,2,,821,TorstenKROEGER,7141,GER,1:36.079,Q
6,3,3,,853,AslanDAUMOV,6119,KAZ,1:36.501,
6,4,4,,797,SiarheiYAKUSHKOU,6923,BLR,1:36.585,
