season,competition,event,gender,round,race,Place,Start Pos.,Warn.,#,Name,ISU ID,ISU Member,Results,Qual.
2004-2005,2005 Winter Universiade,1000m,m,Heats,1,1,3,,49,SEOHo-Jin,6547,KOR,1:32.218,
2004-2005,2005 Winter Universiade,1000m,m,Heats,1,2,1,,13,YANGZhanyu,6220,CHN,1:32.367,
2004-2005,2005 Winter Universiade,1000m,m,Heats,1,3,4,,42,JumpeiYOSHIZAWA,6577,JPN,1:32.471,
2004-2005,2005 Winter Universiade,1000m,m,Heats,1,4,2,,28,TamasTUTRAI,6197,HUN,1:34.010,
2004-2005,2005 Winter Universiade,1000m,m,Heats,2,1,1,,19,MatthieudeBOISSET,6467,FRA,1:33.837,
2004-2005,2005 Winter Universiade,1000m,m,Heats,2,2,2,,30,MicheleANTONIOLI,6330,ITA,1:34.653,
2004-2005,2005 Winter Universiade,1000m,m,Heats,2,3,4,,83,SERHEYKOMykhaylo,6909,UKR,1:34.660,
2004-2005,2005 Winter Universiade,1000m,m,Heats,2,DQ,3,,63,KrystianZDROJKOWSKI,6515,POL,DQ,
2004-2005,2005 Winter Universiade,1000m,m,Heats,3,1,3,,38,TakahiroFUJIMOTO,6277,JPN,1:32.403,
2004-2005,2005 Winter Universiade,1000m,m,Heats,3,2,2,,81,VolodymyrGRYGORIEV,6741,UKR,1:32.495,
2004-2005,2005 Winter Universiade,1000m,m,Heats,3,3,4,,21,GuillaumeMATHIEU,6871,FRA,1:32.987,
2004-2005,2005 Winter Universiade,1000m,m,Heats,3,4,1,,74,DmitryVASILENKO,6713,RUS,1:33.204,
2004-2005,2005 Winter Universiade,1000m,m,Heats,4,1,2,,48,AHNHyun-Soo,6618,KOR,1:34.034,
2004-2005,2005 Winter Universiade,1000m,m,Heats,4,2,1,,14,YELiming,6219,CHN,1:34.494,
2004-2005,2005 Winter Universiade,1000m,m,Heats,4,3,4,,32,ROVETOLuciano,6808,ITA,1:35.032,
2004-2005,2005 Winter Universiade,1000m,m,Heats,4,4,3,,65,LaszloVRENCEAN,6819,,1:35.237,
2004-2005,2005 Winter Universiade,1000m,m,Heats,5,1,5,,12,SUIBaoKu,6416,CHN,1:30.868,
2004-2005,2005 Winter Universiade,1000m,m,Heats,5,2,3,,51,SUNGSi-Bak,6811,KOR,1:31.058,
2004-2005,2005 Winter Universiade,1000m,m,Heats,5,3,1,,73,MikhailRAJINE,6569,RUS,1:31.562,
2004-2005,2005 Winter Universiade,1000m,m,Heats,5,4,2,,5,IvanBIALOU,6217,BLR,1:31.781,
2004-2005,2005 Winter Universiade,1000m,m,Heats,5,5,4,,80,VolodymyrCHERNEGA,6041,UKR,1:31.963,
2004-2005,2005 Winter Universiade,1000m,m,Heats,6,1,2,,50,SONGSuk-Woo,7086,KOR,1:29.398,
2004-2005,2005 Winter Universiade,1000m,m,Heats,6,2,4,,31,NicolaFRANCESCHINA,6331,ITA,1:29.563,
2004-2005,2005 Winter Universiade,1000m,m,Heats,6,3,1,,11,LIUXiaoLiang,6233,CHN,1:29.663,
2004-2005,2005 Winter Universiade,1000m,m,Heats,6,4,3,,58,BlakeSKJELLERUP,6549,NZL,1:32.495,
