season,competition,event,gender,round,race,Place,Start Pos.,Warn.,#,Name,ISU ID,ISU Member,Results,Qual.,Points
2018-2019,ISU European Short Track Championships 2019 - Dordrecht (NED),500m,w,RankingFinals,1,1,1,,79,ASCICValentina,8603,CRO,46.079,,
2018-2019,ISU European Short Track Championships 2019 - Dordrecht (NED),500m,w,RankingFinals,1,2,3,,81,PENCHEVAZornica,8461,BUL,46.204,,
2018-2019,ISU European Short Track Championships 2019 - Dordrecht (NED),500m,w,RankingFinals,1,3,4,,39,BURICKatarina,8550,CRO,46.264,,
2018-2019,ISU European Short Track Championships 2019 - Dordrecht (NED),500m,w,RankingFinals,1,4,2,,107,SOMOGYIBarbara,9392,HUN,46.386,,
2018-2019,ISU European Short Track Championships 2019 - Dordrecht (NED),500m,w,RankingFinals,2,1,2,,32,MANOILOVAKatrin,8539,BUL,45.846,,
2018-2019,ISU European Short Track Championships 2019 - Dordrecht (NED),500m,w,RankingFinals,2,2,1,,103,MiladaDOSLA,8729,CZE,45.955,,
2018-2019,ISU European Short Track Championships 2019 - Dordrecht (NED),500m,w,RankingFinals,2,3,4,,67,DOLGOPOLOVAMariya,8096,UKR,46.093,,
2018-2019,ISU European Short Track Championships 2019 - Dordrecht (NED),500m,w,RankingFinals,2,4,3,,84,DANNEELAlexandra,9320,BEL,46.196,,
2018-2019,ISU European Short Track Championships 2019 - Dordrecht (NED),500m,w,RankingFinals,3,1,5,,89,RUSNAKOVAPetra,9297,SVK,46.835,,
2018-2019,ISU European Short Track Championships 2019 - Dordrecht (NED),500m,w,RankingFinals,3,2,1,,36,UZAKOVAMariia-Mahdalyna,8759,UKR,46.939,,
2018-2019,ISU European Short Track Championships 2019 - Dordrecht (NED),500m,w,RankingFinals,3,3,3,,35,MariyaIZAFATAVA,8651,BLR,47.145,,
2018-2019,ISU European Short Track Championships 2019 - Dordrecht (NED),500m,w,RankingFinals,3,PEN,2,,137,TALAYEVAVolha,6792,BLR,PEN,,
2018-2019,ISU European Short Track Championships 2019 - Dordrecht (NED),500m,w,RankingFinals,3,PEN,4,,147,FILIPOVALucia,9426,SVK,PEN,,
