race,Place,Start Pos.,Warn.,#,Name,ISU ID,ISU Member,Results,Qual.,Points
0,1,5,,144,VictorAN,8344,RUS,42.075,Q,
0,2,2,,16,DavideVISCARDI,7440,ITA,42.821,Q,
0,3,4,,22,JensALMEY,8595,BEL,42.936,,
0,4,3,,199,BartoszBIELECKI,9208,POL,43.790,,
0,5,1,,194,MARTINICIvan,8700,CRO,43.949,,
1,1,4,,15,BYKANOVVladislav,6178,ISR,42.021,Q,
1,2,2,,83,SHULGINOVAlexander,8752,RUS,42.028,Q,
1,3,3,,162,FiratYARDIMCI,8520,TUR,42.765,,
1,4,1,,203,OliverRINGER,8755,SVK,45.275,,
2,1,2,,62,KNEGTSjinkie,7352,NED,41.795,Q,
2,2,4,,80,JoshuaCHEETHAM,7925,GBR,42.742,Q,
2,3,3,,115,DavutTAHTACI,8647,TUR,notime,,
2,4,5,,40,VincentJEANNE,7890,FRA,notime,,
2,DNF,1,,119,GEORGIEVDimitar,8541,BUL,DNF,,
3,1,1,,86,BREEUWSMADaan,7218,NED,41.728,Q,
3,2,4,,84,CASSINELLIAndrea,7741,ITA,42.778,Q,
3,3,2,,111,EinarAGDESTEIN,8701,NOR,44.328,,
3,4,3,,170,TomRIETZKE,8563,GER,notime,,
4,1,2,,14,LEPAPESebastien,7554,FRA,41.714,Q,
4,2,1,,179,HOOGERWERFDylan,8497,NED,41.773,Q,
4,3,4,,43,DOTTITommaso,7604,ITA,42.098,,
4,4,5,,151,RyanMcANUFF,9197,IRL,42.961,,
4,5,3,,46,KlaudioNASRI,8540,BUL,43.733,,
5,1,1,,27,ViktorKNOCH,6177,HUN,41.627,Q,
5,2,5,,36,RobertsZVEJNIEKS,8490,LAT,42.057,Q,
5,3,3,,143,JacobJANSSON,8589,SWE,42.882,,
5,4,2,,202,DavidCAKO,9209,SRB,43.365,,
5,DNS,4,,200,EmilIMRE,7943,ROU,DNS,,
6,1,5,,5,ShaoangLIU,8564,HUN,41.967,Q,
6,2,2,,30,FelixSPIEGL,7923,GER,43.112,Q,
6,3,4,,118,FabriceDUFBERGSUH,8642,SWE,43.568,,
6,4,3,,206,NEMIROVladyslav,8719,UKR,45.375,,
6,5,1,,201,BorLukaURLEP,8753,SLO,45.646,,
7,1,2,,182,BartoszKONOPKO,7169,POL,41.911,Q,
7,2,3,,65,ThibautFAUCONNET,6785,FRA,42.020,Q,
7,3,4,,39,EdinBRANKOVIC,7256,BIH,44.359,,
7,4,1,,148,WOLFGANGMatthias,8474,AUT,44.749,,
8,2,1,,37,YauheniRYZHOU,7772,BLR,42.133,Q,
8,3,2,,45,ANIKEJRafal,8749,POL,42.515,,
8,4,3,,205,NEMIRONikita,9212,UKR,45.109,,
8,5,4,,195,VictorMARTINEZ-BLANCH,8703,ESP,45.361,,
9,1,3,,3,ShaolinSandorLIU,7928,HUN,41.658,Q,
9,2,5,,81,TREACYFarrell,8392,GBR,42.164,Q,
9,3,1,,142,GOEMINNEGert-Jan,8707,BEL,42.509,,
9,4,2,,87,MaksimSIARHEYU,7771,BLR,44.028,,
9,5,4,,198,SalvijusRAMANAUSKAS,9119,LTU,44.741,,
