race,Place,Start Pos.,Warn.,#,Name,ISU ID,ISU Member,Results,Qual.
0,1,1,,176,ApoloAntonOHNO,6497,USA,1:29.226,Q
0,2,4,,117,SONGWeilong,7156,CHN,1:29.725,Q
0,3,2,,149,KNEGTSjinkie,7352,NED,1:29.832,
0,4,3,,121,JeremyMASSON,6173,FRA,1:31.631,
1,1,3,,112,Marc-AndreMONETTE,6270,CAN,1:29.022,Q
1,2,1,,145,HaraldsSILOVS,6458,LAT,1:29.757,Q
1,3,2,,136,TomIVESON,6898,GBR,1:29.786,
1,4,4,,167,AlexanderGERTSIKOV,6570,RUS,1:30.356,
2,1,2,,163,LEESeung-Hoon,6185,KOR,1:29.146,Q
2,2,1,,131,SebastianPRAUS,6364,GER,1:29.608,Q
2,3,3,,159,JakubJAWORSKI,6816,POL,1:30.391,
2,4,4,,139,BYKANOVVladislav,6178,ISR,1:30.955,
3,1,2,,178,CharlesRyanLEVEILLE,7122,USA,1:29.799,Q
3,2,3,,141,ShinichiTAGAMI,6929,JPN,1:31.145,Q
3,3,4,,173,AntonSIMON,6026,UKR,1:32.898,
3,4,1,,107,GuillaumeBASTILLE,6166,CAN,2:06.150,
4,1,2,,114,SUIBaoKu,6416,CHN,1:27.674,Q
4,2,4,,180,JordanMALONE,6201,USA,1:27.694,Q
4,3,3,,130,PaulHERRMANN,6803,GER,1:28.986,
4,4,1,,166,RuslanZAKHAROV,6935,RUS,1:57.805,
5,1,3,,111,SteveROBILLARD,6494,CAN,1:29.329,Q
5,2,1,,105,PieterGYSEL,6425,BEL,1:29.390,Q
5,3,2,,115,ZHANGZhiqiang,7359,CHN,1:29.443,
5,4,4,,156,BlakeSKJELLERUP,6549,NZL,1:31.848,
6,1,2,,162,LEEHo-Suk,6856,KOR,1:31.885,Q
6,2,1,,120,MaximeCHATAIGNIER,6106,FRA,1:32.392,Q
6,3,3,,150,RudyKOEK,7225,NED,1:32.701,
6,4,4,,174,AndriyKOZHUKH,6133,UKR,1:35.898,
