season,competition,event,gender,round,race,Place,Start Pos.,Warn.,#,Name,ISU ID,ISU Member,Results,Qual.
2016-2017,ISU World Cup 2016/17 - Gangneung (KOR),1500m,m,Heats,1,1,2,,53,CharleCOURNOYER,8063,CAN,2:17.200,Q
2016-2017,ISU World Cup 2016/17 - Gangneung (KOR),1500m,m,Heats,1,2,6,,92,ZHAXYBAYEVMersaid,8623,KAZ,2:17.723,Q
2016-2017,ISU World Cup 2016/17 - Gangneung (KOR),1500m,m,Heats,1,3,3,,95,AdwinSNELLINK,7935,NED,2:17.843,q
2016-2017,ISU World Cup 2016/17 - Gangneung (KOR),1500m,m,Heats,1,4,5,,8,SEOYiRa,7940,KOR,2:18.197,
2016-2017,ISU World Cup 2016/17 - Gangneung (KOR),1500m,m,Heats,1,5,1,,169,ClementFLORAC,8732,FRA,2:20.498,
2016-2017,ISU World Cup 2016/17 - Gangneung (KOR),1500m,m,Heats,1,6,4,,38,LucasNG,8067,SGP,2:25.234,
2016-2017,ISU World Cup 2016/17 - Gangneung (KOR),1500m,m,Heats,2,2,3,,90,WATANABEKeita,7605,JPN,2:18.903,Q
2016-2017,ISU World Cup 2016/17 - Gangneung (KOR),1500m,m,Heats,2,3,4,,14,LEPAPESebastien,7554,FRA,2:19.956,
2016-2017,ISU World Cup 2016/17 - Gangneung (KOR),1500m,m,Heats,2,4,7,,116,BLUNDENKeanu,8593,AUS,2:20.212,
2016-2017,ISU World Cup 2016/17 - Gangneung (KOR),1500m,m,Heats,2,5,2,,110,AlexVARNYU,8337,HUN,2:20.596,
2016-2017,ISU World Cup 2016/17 - Gangneung (KOR),1500m,m,Heats,2,6,6,,153,ANTONIOLIMattia,8572,ITA,2:20.917,
2016-2017,ISU World Cup 2016/17 - Gangneung (KOR),1500m,m,Heats,2,7,1,,152,SeanMcANUFF,9198,IRL,2:22.979,
2016-2017,ISU World Cup 2016/17 - Gangneung (KOR),1500m,m,Heats,3,1,6,,60,LEEJungSu,7266,KOR,2:16.741,Q
2016-2017,ISU World Cup 2016/17 - Gangneung (KOR),1500m,m,Heats,3,2,1,,2,HAMELINCharles,6610,CAN,2:16.814,Q
2016-2017,ISU World Cup 2016/17 - Gangneung (KOR),1500m,m,Heats,3,3,3,,75,RuslanZAKHAROV,6935,RUS,2:16.994,q
