season,competition,event,gender,round,race,Place,Start Pos.,Warn.,#,Name,ISU ID,ISU Member,Results,Qual.
2014-2015,ISU World Cup 2014/15 - Erzurum (TUR),1000m(1),w,RepSemifinals,1,1,4,,50,MALAGICHEmina,7989,RUS,1:40.674,Q
2014-2015,ISU World Cup 2014/15 - Erzurum (TUR),1000m(1),w,RepSemifinals,1,2,2,,30,TokoNANRI,8369,JPN,1:40.873,
2014-2015,ISU World Cup 2014/15 - Erzurum (TUR),1000m(1),w,RepSemifinals,1,3,5,,13,LouiseMILESI,8668,FRA,1:41.054,
2014-2015,ISU World Cup 2014/15 - Erzurum (TUR),1000m(1),w,RepSemifinals,1,4,3,,19,BACSKAISaraLuca,8609,HUN,2:13.247,
2014-2015,ISU World Cup 2014/15 - Erzurum (TUR),1000m(1),w,RepSemifinals,1,PEN,1,,25,FedericaTOMBOLATO,8570,ITA,PEN,
2014-2015,ISU World Cup 2014/15 - Erzurum (TUR),1000m(1),w,RepSemifinals,2,1,1,,31,HitomiSAITO,7576,JPN,1:34.533,Q
2014-2015,ISU World Cup 2014/15 - Erzurum (TUR),1000m(1),w,RepSemifinals,2,2,2,,47,PatrycjaMALISZEWSKA,6154,POL,1:34.619,
2014-2015,ISU World Cup 2014/15 - Erzurum (TUR),1000m(1),w,RepSemifinals,2,3,5,,21,PetraJASZAPATI,8611,HUN,1:35.497,
2014-2015,ISU World Cup 2014/15 - Erzurum (TUR),1000m(1),w,RepSemifinals,2,4,3,,29,KIKUCHISumire,7980,JPN,1:35.498,
2014-2015,ISU World Cup 2014/15 - Erzurum (TUR),1000m(1),w,RepSemifinals,2,DNS,4,,46,MALISZEWSKANatalia,8437,POL,DNS,
