race,Place,Start Pos.,Warn.,#,Name,ISU ID,ISU Member,Results,Qual.,Points
0,1,9,,170,TomRIETZKE,8563,GER,2:19.367,,
0,2,1,,143,JacobJANSSON,8589,SWE,2:19.733,,
0,3,8,,198,SalvijusRAMANAUSKAS,9119,LTU,2:20.169,,
0,4,6,,199,BartoszBIELECKI,9208,POL,2:21.471,,
0,5,4,,195,VictorMARTINEZ-BLANCH,8703,ESP,2:21.504,,
0,6,7,,148,WOLFGANGMatthias,8474,AUT,2:22.363,,
0,7,4,,203,OliverRINGER,8755,SVK,2:23.669,,
0,8,2,,194,MARTINICIvan,8700,CRO,2:24.754,,
0,9,3,,201,BorLukaURLEP,8753,SLO,2:25.454,,
1,1,4,,87,MaksimSIARHEYU,7771,BLR,2:22.175,,
1,2,2,,151,RyanMcANUFF,9197,IRL,2:22.287,,
1,3,3,,206,NEMIROVladyslav,8719,UKR,2:22.500,,
1,4,5,,115,DavutTAHTACI,8647,TUR,2:24.737,,
1,5,6,,202,DavidCAKO,9209,SRB,2:40.729,,
1,PEN,1,,37,YauheniRYZHOU,7772,BLR,PEN,,
2,1,1,,46,KlaudioNASRI,8540,BUL,2:33.182,,
2,2,2,,30,FelixSPIEGL,7923,GER,2:33.298,,
2,3,6,,142,GOEMINNEGert-Jan,8707,BEL,2:33.565,,
2,4,5,,36,RobertsZVEJNIEKS,8490,LAT,2:34.282,,
2,5,4,,111,EinarAGDESTEIN,8701,NOR,3:08.719,,
2,PEN,3,,45,ANIKEJRafal,8749,POL,PEN,,
