race,Place,Start Pos.,Warn.,#,Name,ISU ID,ISU Member,Results,Qual.,Points
0,1,4,,116,AlexanderFATHOULLIN,8546,CAN,1:28.601,Q,
0,2,2,,157,PARKJiWon,8765,KOR,1:28.739,Q,
0,3,1,,122,XUHongzhi,8070,CHN,1:28.839,,
0,4,3,,171,ArtemDENISOV,8751,RUS,1:29.425,,
1,2,3,,121,RENZiwei,8601,CHN,1:27.982,Q,
1,3,4,,189,ThomasInsukHONG,8084,USA,1:28.070,,
1,4,2,,150,YOSHINAGAKazuki,8745,JPN,1:28.123,,
2,1,1,,147,DanIWASA,8394,JPN,1:31.020,Q,
2,2,3,,151,NIKISHADenis,8396,KAZ,1:31.202,Q,
2,3,4,,130,KAUFMANN-LUDWIGLeon,8391,GER,1:31.234,,
2,4,2,,108,JensALMEY,8595,BEL,1:31.368,,
3,1,2,,138,ShaolinSandorLIU,7928,HUN,1:27.360,Q,
3,2,4,,120,MAWei,8728,CHN,1:27.503,Q,
3,3,1,,156,LIMYongJin,8767,KOR,1:27.714,,
3,4,3,,118,SamuelGIRARD,8600,CAN,1:27.742,,
