season,competition,event,gender,round,race,Place,Start Pos.,Warn.,#,Name,ISU ID,ISU Member,Results,Qual.
2018-2019,ISU World Cup 2018/19 - Torino (ITA),500m(2),w,Rep.Quarterfinals,1,1,1,,102,WANGXiran,9451,CHN,45.888,Q
2018-2019,ISU World Cup 2018/19 - Torino (ITA),500m(2),w,Rep.Quarterfinals,1,2,2,,77,DAUDETGwendoline,9100,FRA,45.963,
2018-2019,ISU World Cup 2018/19 - Torino (ITA),500m(2),w,Rep.Quarterfinals,1,3,3,,116,AsselTAISHMANOVA,9259,KAZ,46.365,
2018-2019,ISU World Cup 2018/19 - Torino (ITA),500m(2),w,Rep.Quarterfinals,1,4,4,,153,LiliaDZHUSTROVA,7957,BUL,48.040,
2018-2019,ISU World Cup 2018/19 - Torino (ITA),500m(2),w,Rep.Quarterfinals,1,5,5,,80,AnjaCHONG,8064,MAS,48.278,
2018-2019,ISU World Cup 2018/19 - Torino (ITA),500m(2),w,Rep.Quarterfinals,2,1,1,,135,STODDARDCorinne,9464,USA,45.498,Q
2018-2019,ISU World Cup 2018/19 - Torino (ITA),500m(2),w,Rep.Quarterfinals,2,2,2,,150,GAERTNERAnnaKatharina,9070,GER,46.166,
2018-2019,ISU World Cup 2018/19 - Torino (ITA),500m(2),w,Rep.Quarterfinals,2,3,3,,39,BURICKatarina,8550,CRO,46.373,
2018-2019,ISU World Cup 2018/19 - Torino (ITA),500m(2),w,Rep.Quarterfinals,2,4,4,,57,KAMINAGAShione,8743,JPN,46.742,
2018-2019,ISU World Cup 2018/19 - Torino (ITA),500m(2),w,Rep.Quarterfinals,3,1,1,,154,SONGYang,9207,CHN,45.075,Q
2018-2019,ISU World Cup 2018/19 - Torino (ITA),500m(2),w,Rep.Quarterfinals,3,2,2,,27,GUOYihan,8364,CHN,45.090,q
2018-2019,ISU World Cup 2018/19 - Torino (ITA),500m(2),w,Rep.Quarterfinals,3,3,4,,126,KarolinaMILKOWSKA,9410,POL,45.372,
2018-2019,ISU World Cup 2018/19 - Torino (ITA),500m(2),w,Rep.Quarterfinals,3,4,5,,117,TIKHONOVAOlga,8621,KAZ,46.166,
2018-2019,ISU World Cup 2018/19 - Torino (ITA),500m(2),w,Rep.Quarterfinals,3,PEN,3,,36,UZAKOVAMariia-Mahdalyna,8759,UKR,PEN,
2018-2019,ISU World Cup 2018/19 - Torino (ITA),500m(2),w,Rep.Quarterfinals,4,1,3,,75,STORMOWSKAKamila,9008,POL,45.325,Q
2018-2019,ISU World Cup 2018/19 - Torino (ITA),500m(2),w,Rep.Quarterfinals,4,2,1,,61,KIKUCHIYuki,8669,JPN,45.560,q
2018-2019,ISU World Cup 2018/19 - Torino (ITA),500m(2),w,Rep.Quarterfinals,4,3,4,,76,YAKIMOVAAnna,8702,BUL,47.008,
2018-2019,ISU World Cup 2018/19 - Torino (ITA),500m(2),w,Rep.Quarterfinals,4,4,5,,93,IVANDICDanijela,9097,CRO,47.315,
2018-2019,ISU World Cup 2018/19 - Torino (ITA),500m(2),w,Rep.Quarterfinals,4,PEN,2,,157,LETAIJulie,9441,USA,PEN,
2018-2019,ISU World Cup 2018/19 - Torino (ITA),500m(2),w,Rep.Quarterfinals,5,1,1,,95,GAGNONClaudia,9381,CAN,44.294,Q
2018-2019,ISU World Cup 2018/19 - Torino (ITA),500m(2),w,Rep.Quarterfinals,5,2,2,,56,KasandraBRADETTE,8058,CAN,44.299,q
2018-2019,ISU World Cup 2018/19 - Torino (ITA),500m(2),w,Rep.Quarterfinals,5,3,3,,84,DANNEELAlexandra,9320,BEL,45.715,
2018-2019,ISU World Cup 2018/19 - Torino (ITA),500m(2),w,Rep.Quarterfinals,5,4,4,,158,RIJiRyon,9597,PRK,46.575,
2018-2019,ISU World Cup 2018/19 - Torino (ITA),500m(2),w,Rep.Quarterfinals,5,5,5,,82,MYKHALCHUKDiana,7426,UKR,47.772,
