race,Place,Start Pos.,Warn.,#,Name,ISU ID,ISU Member,Results,Qual.
0,1,2,,112,MichaelGILDAY,6195,CAN,1:29.820,Q
0,2,4,,180,TravisJAYNER,6300,USA,1:29.861,Q
0,3,3,,133,BYKANOVVladislav,6178,ISR,1:30.364,
0,4,1,,168,ViacheslavKURGINIAN,6934,RUS,1:30.684,
1,1,2,,164,KIMByeongJun,7287,KOR,1:27.584,Q
1,2,1,,183,KyleCARR,6134,USA,1:27.683,Q
1,3,3,,167,RuslanZAKHAROV,6935,RUS,1:27.836,
1,4,4,,153,BlakeSKJELLERUP,6549,NZL,1:29.429,
2,1,1,,117,LIANGWenhao,7594,CHN,1:29.887,Q
2,3,4,,138,WATANABEKeita,7605,JPN,1:30.003,
2,4,2,,129,PaulHERRMANN,6803,GER,1:30.185,
3,1,1,,162,NOHJinkyu,7749,KOR,1:28.637,Q
3,2,2,,165,EvgeniiKOZULIN,7272,RUS,1:29.067,Q
3,3,3,,101,LachlanHAY,6845,AUS,1:29.390,
3,4,5,,157,SebastianKLOSINSKI,7748,POL,1:31.482,
3,5,4,,151,Jan-EbelevanderREE,7612,NED,1:34.333,
4,1,1,,134,YuzoTAKAMIDO,7158,JPN,1:30.097,Q
4,2,2,,120,SONGWeilong,7156,CHN,1:30.188,Q
4,3,3,,142,NurbergenZHUMAGAZIYEV,7349,KAZ,1:30.328,
4,4,4,,179,ViktorKOROLOV,7177,UKR,1:34.244,
5,1,1,,119,LIUXianwei,6307,CHN,1:31.679,Q
5,2,2,,135,YumaSAKURAI,6182,JPN,1:32.963,Q
5,3,4,,128,ChristophMILZ,6175,GER,1:33.109,
5,PEN,3,,182,SimonCHO,7188,USA,PEN,
6,1,1,,113,OlivierJEAN,6756,CAN,1:27.853,Q
6,2,4,,163,SUNGSi-Bak,6811,KOR,1:28.006,Q
6,3,3,,140,AydarBEKZHANOV,7623,KAZ,1:28.451,
6,4,2,,132,LUIPanToBarton,7551,HKG,1:28.714,
