season,competition,event,gender,round,race,Place,Start Pos.,Warn.,#,Name,ISU ID,ISU Member,Results,Qual.,Points
2019-2020,ISU European Short Track Championships 2020 - Debrecen (HUN),1500m,m,Quarterfinals,1,1,4,,35,SITNIKOVPavel,9133,RUS,2:20.767,Q,
2019-2020,ISU European Short Track Championships 2020 - Debrecen (HUN),1500m,m,Quarterfinals,1,2,3,,13,CONFORTOLAYuri,6561,ITA,2:20.829,Q,
2019-2020,ISU European Short Track Championships 2020 - Debrecen (HUN),1500m,m,Quarterfinals,1,3,6,,101,ANIKEJRafal,8749,POL,2:21.062,q,
2019-2020,ISU European Short Track Championships 2020 - Debrecen (HUN),1500m,m,Quarterfinals,1,4,1,,38,SeanMcANUFF,9198,IRL,2:22.312,,
2019-2020,ISU European Short Track Championships 2020 - Debrecen (HUN),1500m,m,Quarterfinals,1,5,5,,121,MURPHYPeter,9269,LUX,2:22.767,,
2019-2020,ISU European Short Track Championships 2020 - Debrecen (HUN),1500m,m,Quarterfinals,1,6,2,,39,ANDERMANNDominic,8078,AUT,2:22.853,,
2019-2020,ISU European Short Track Championships 2020 - Debrecen (HUN),1500m,m,Quarterfinals,2,2,4,,21,LEPAPESebastien,7554,FRA,2:26.227,Q,
2019-2020,ISU European Short Track Championships 2020 - Debrecen (HUN),1500m,m,Quarterfinals,2,3,5,,106,TREACYNiall,9390,GBR,2:26.321,q,
2019-2020,ISU European Short Track Championships 2020 - Debrecen (HUN),1500m,m,Quarterfinals,2,4,3,,15,LUEDTKEAdrian,9104,GER,2:26.977,,
2019-2020,ISU European Short Track Championships 2020 - Debrecen (HUN),1500m,m,Quarterfinals,2,5,2,,113,ADAMSKIPawel,9284,POL,2:27.922,,
2019-2020,ISU European Short Track Championships 2020 - Debrecen (HUN),1500m,m,Quarterfinals,2,6,6,,124,MARTINICIvan,8700,CRO,2:31.424,,
2019-2020,ISU European Short Track Championships 2020 - Debrecen (HUN),1500m,m,Quarterfinals,3,1,2,,19,SHULGINOVAlexander,8752,RUS,2:15.899,Q,
2019-2020,ISU European Short Track Championships 2020 - Debrecen (HUN),1500m,m,Quarterfinals,3,2,4,,27,KRUZBERGSRoberts,9117,LAT,2:15.948,Q,
2019-2020,ISU European Short Track Championships 2020 - Debrecen (HUN),1500m,m,Quarterfinals,3,3,7,,89,MIGUNOVDmitry,9334,FRA,2:16.168,q,
2019-2020,ISU European Short Track Championships 2020 - Debrecen (HUN),1500m,m,Quarterfinals,3,4,5,,145,SEJPALZdenek,9336,CZE,2:18.687,,
