season,competition,event,gender,round,race,Place,Start Pos.,Warn.,#,Name,ISU ID,ISU Member,Results,Qual.,Points
2007-2008,"2008 ISU European Championships, Latvia",1000m,w,Heats,1,1,1,,30,MartaCAPURSO,6328,ITA,1:37.365,Q,
2007-2008,"2008 ISU European Championships, Latvia",1000m,w,Heats,1,2,4,,49,ValeriyaREZNIK,6573,RUS,1:37.442,Q,
2007-2008,"2008 ISU European Championships, Latvia",1000m,w,Heats,1,3,3,,23,ErikaHUSZAR,6373,HUN,1:37.529,,
2007-2008,"2008 ISU European Championships, Latvia",1000m,w,Heats,1,4,2,,2,YulyiaYELSAKOVA,6021,BLR,1:37.917,,
2007-2008,"2008 ISU European Championships, Latvia",1000m,w,Heats,2,1,1,,11,KaterinaNOVOTNA,6647,CZE,1:40.291,Q,
2007-2008,"2008 ISU European Championships, Latvia",1000m,w,Heats,2,2,4,,34,KatiaZINI,6076,ITA,1:40.381,Q,
2007-2008,"2008 ISU European Championships, Latvia",1000m,w,Heats,2,3,2,,41,PatrycjaMALISZEWSKA,6154,POL,1:40.505,,
2007-2008,"2008 ISU European Championships, Latvia",1000m,w,Heats,2,4,3,,28,ElenaKAPLAN,7236,ISR,1:41.626,,
2007-2008,"2008 ISU European Championships, Latvia",1000m,w,Heats,3,1,2,,7,EvgeniaRADANOVA,6775,BUL,1:34.112,Q,
2007-2008,"2008 ISU European Championships, Latvia",1000m,w,Heats,3,2,1,,38,JorienterMORS,6146,NED,1:34.835,Q,
2007-2008,"2008 ISU European Championships, Latvia",1000m,w,Heats,3,3,3,,35,EvitaKRIEVANE,6833,LAT,1:34.956,,
2007-2008,"2008 ISU European Championships, Latvia",1000m,w,Heats,3,4,4,,58,SafiyaVLASOVA,7175,UKR,1:39.691,,
2007-2008,"2008 ISU European Championships, Latvia",1000m,w,Heats,4,1,3,,50,EkaterinaBELOVA,6190,RUS,1:38.677,Q,
2007-2008,"2008 ISU European Championships, Latvia",1000m,w,Heats,4,2,4,,19,SusanneRUDOLPH,6362,GER,1:40.665,Q,
2007-2008,"2008 ISU European Championships, Latvia",1000m,w,Heats,4,3,5,,55,TatianaBODOVA,7250,SVK,1:42.273,,
2007-2008,"2008 ISU European Championships, Latvia",1000m,w,Heats,4,4,1,,54,KristinaPAPP,6028,SRB,2:00.574,,
2007-2008,"2008 ISU European Championships, Latvia",1000m,w,Heats,4,5,2,,36,AnnitavanDOORN,6440,NED,2:02.481,,
2007-2008,"2008 ISU European Championships, Latvia",1000m,w,Heats,5,1,1,,48,NinaEVTEEVA,6511,RUS,1:41.313,Q,
2007-2008,"2008 ISU European Championships, Latvia",1000m,w,Heats,5,2,4,,1,VeronikaWINDISCH,6427,AUT,1:41.675,Q,
2007-2008,"2008 ISU European Championships, Latvia",1000m,w,Heats,5,3,5,,29,ValeriePOSTRIGAN,7295,ISR,1:45.507,,
2007-2008,"2008 ISU European Championships, Latvia",1000m,w,Heats,5,4,3,,53,TjasaKROFLIC,6838,SLO,1:47.601,,
2007-2008,"2008 ISU European Championships, Latvia",1000m,w,Heats,5,DQ,2,,39,MaaikeVOS,7180,NED,DQ,,
2007-2008,"2008 ISU European Championships, Latvia",1000m,w,Heats,6,1,4,,14,CHRISTIEElise,7135,GBR,1:36.940,Q,
2007-2008,"2008 ISU European Championships, Latvia",1000m,w,Heats,6,2,1,,9,DanielaIVANOVA,6303,BUL,1:38.249,Q,
2007-2008,"2008 ISU European Championships, Latvia",1000m,w,Heats,6,DQ,2,,26,BernadettHEIDUM,6798,HUN,DQ,,
2007-2008,"2008 ISU European Championships, Latvia",1000m,w,Heats,6,DQ,3,,3,VeraANTANENKA,7099,BLR,DQ,,
2007-2008,"2008 ISU European Championships, Latvia",1000m,w,Heats,7,1,1,,20,ChristinPRIEBST,6078,GER,1:37.488,Q,
2007-2008,"2008 ISU European Championships, Latvia",1000m,w,Heats,7,2,3,,46,KatalinKRISTO,6514,ROU,1:37.994,Q,
2007-2008,"2008 ISU European Championships, Latvia",1000m,w,Heats,7,3,4,,43,AnnaROMANOWICZ,6027,POL,1:38.073,,
2007-2008,"2008 ISU European Championships, Latvia",1000m,w,Heats,7,4,2,,56,RanyaEZZI,6840,SWE,1:48.598,,
2007-2008,"2008 ISU European Championships, Latvia",1000m,w,Heats,8,2,3,,12,PIERRONVeronique,6196,FRA,1:38.933,Q,
2007-2008,"2008 ISU European Championships, Latvia",1000m,w,Heats,8,3,4,,47,KingaKOVACS,6953,ROU,1:50.795,,
2007-2008,"2008 ISU European Championships, Latvia",1000m,w,Heats,8,4,5,,8,MarinaGEORGIEVA-NIKOLOVA,7097,BUL,1:50.848,,
2007-2008,"2008 ISU European Championships, Latvia",1000m,w,Heats,8,5,2,,57,OlenaKORINCHUK,7252,UKR,2:03.891,,
