race,Place,Start Pos.,Warn.,#,Name,ISU ID,ISU Member,Results,Qual.
0,1,6,,57,ZHOUYang,6222,CHN,2:37.123,Q
0,2,4,,55,NOHDoHee,7986,KOR,2:37.210,Q
0,3,1,,7,KimBOUTIN,8542,CAN,2:37.423,Q
0,4,3,,114,TatianaBORODULINA,7483,RUS,2:37.726,
0,5,2,,23,BernadettHEIDUM,6798,HUN,2:37.980,
0,6,5,,79,KatherineRALSTON,7991,USA,2:45.777,
1,2,6,,118,JorienterMORS,6146,NED,2:31.015,Q
1,3,7,,48,KONSTANTINOVAEkaterina,8510,RUS,2:31.176,Q
1,4,2,,16,JessicaKOOREMAN,7649,USA,2:32.054,
1,5,1,,92,RanyaEZZI,6840,SWE,2:34.112,
1,6,5,,108,PatriciaTOTH,7535,HUN,2:40.250,
1,PEN,4,,62,HitomiSAITO,7576,JPN,PEN,
2,1,6,,11,MarianneST-GELAIS,7216,CAN,2:28.149,Q
2,2,1,,1,CHOIMinJeong,8625,KOR,2:28.290,Q
2,3,3,,40,AnnaSEIDEL,8562,GER,2:28.422,Q
2,4,2,,15,PIERRONVeronique,6196,FRA,2:29.429,
2,5,5,,83,KIKUCHISumire,7980,JPN,2:32.268,
2,6,4,,117,CeciliaMAFFEI,6559,ITA,2:32.966,
2,7,7,,96,DOLGOPOLOVAMariya,8096,UKR,2:39.743,
3,1,6,,9,TAOJiaying,8667,CHN,2:35.470,Q
3,2,1,,81,SCHULTINGSuzanne,8493,NED,2:35.548,Q
3,3,4,,61,LuciaPERETTI,7160,ITA,2:35.690,Q
3,4,3,,71,MagdalenaWARAKOMSKA,8502,POL,2:36.298,
3,5,5,,56,EkaterinaSTRELKOVA,8378,RUS,2:36.345,
3,6,2,,91,LexiBURKHOLDER,7992,USA,2:43.194,
4,1,3,,44,ValerieMALTAIS,6216,CAN,2:41.280,Q
4,2,5,,26,CharlotteGILMARTIN,7136,GBR,2:41.422,Q
4,3,4,,10,HANYuTong,8365,CHN,2:41.432,Q
4,4,6,,31,HUOTMARCHANDTifany,7976,FRA,2:43.205,
4,5,7,,112,MonikaGRZADKOWSKA,9007,POL,2:45.294,
4,6,2,,120,UZAKOVAMariia-Mahdalyna,8759,UKR,2:54.389,
4,7,1,,63,KIKUCHIYuki,8669,JPN,notime,
