race,Place,Start Pos.,Warn.,#,Name,ISU ID,ISU Member,Results,Qual.,Points
0,,1,,119,YauheniRYZHOU,7772,BLR,,,
0,,2,,175,HANDEIVolodymyr,8525,UKR,,,
0,,3,,188,BorLukaURLEP,8753,SLO,,,
0,,4,,182,NihadBASIC,7889,BIH,,,
1,,1,,187,JacobJANSSON,8589,SWE,,,
1,,2,,153,ANIKEJRafal,8749,POL,,,
1,,3,,38,KOLENCMartin,8604,CRO,,,
1,,4,,189,IvanMOJSILOVIC,8640,SRB,,,
2,,1,,171,BartoszKONOPKO,7169,POL,,,
2,,2,,138,JoseCAVALLI,7756,SUI,,,
2,,3,,40,GEORGIEVDimitar,8541,BUL,,,
3,,1,,41,SerhiyLIFYRENKO,6826,UKR,,,
3,,2,,139,FabriceDUFBERGSUH,8642,SWE,,,
3,,3,,190,OliverRINGER,8755,SVK,,,
3,,4,,157,EdinBRANKOVIC,7256,BIH,,,
4,,1,,111,MenderesEREN,8351,TUR,,,
4,,2,,191,PhilemonRAINER,8594,AUT,,,
4,,3,,145,KlaudioNASRI,8540,BUL,,,
4,,4,,183,RogerVALLVERDUIMBERNON,8704,ESP,,,
