season,competition,event,gender,round,race,Place,Start Pos.,Relay Team,#,Name,ISU ID,ISU Member,Results,Qual.,Points
1997-1998,1998 World Championships,3000MRelay,w,SemiFinals,1,1,1,,,KOREA,7314,KOR,4:20.988,,
1997-1998,1998 World Championships,3000MRelay,w,SemiFinals,1,2,3,,,UNITEDSTATES,7316,USA,4:22.134,,
1997-1998,1998 World Championships,3000MRelay,w,SemiFinals,1,3,2,,,JAPAN,7310,JPN,4:22.265,,
1997-1998,1998 World Championships,3000MRelay,w,SemiFinals,1,4,4,,,NETHERLANDS,7322,NED,4:24.240,,
1997-1998,1998 World Championships,3000MRelay,w,SemiFinals,2,1,1,,,CHINA,7311,CHN,4:19.670,,
1997-1998,1998 World Championships,3000MRelay,w,SemiFinals,2,2,3,,,ITALY,7317,ITA,4:22.300,,
1997-1998,1998 World Championships,3000MRelay,w,SemiFinals,2,3,2,,,CANADA,7312,CAN,4:22.324,,
1997-1998,1998 World Championships,3000MRelay,w,SemiFinals,2,4,4,,,BULGARIA,7335,BUL,4:26.405,,
