season,competition,event,gender,round,race,Place,Start Pos.,Warn.,#,Name,ISU ID,ISU Member,Results,Qual.,Points
2009-2010,"2010 ISU World Junior Championships, TPE, Taipei",500m,m,Quarterfinals,1,1,1,,72,WUDajing,7729,CHN,43.377,Q,
2009-2010,"2010 ISU World Junior Championships, TPE, Taipei",500m,m,Quarterfinals,1,2,2,,125,RobertLAWRENCE,7626,USA,44.035,Q,
2009-2010,"2010 ISU World Junior Championships, TPE, Taipei",500m,m,Quarterfinals,1,3,3,,116,VladimirKUZOVNIKOV,7450,RUS,44.263,,
2009-2010,"2010 ISU World Junior Championships, TPE, Taipei",500m,m,Quarterfinals,1,4,4,,120,BLACKBURNMackenzie,7434,TPE,44.575,,
2009-2010,"2010 ISU World Junior Championships, TPE, Taipei",500m,m,Quarterfinals,2,1,2,,67,AntoineGELINAS-BEAULIEU,7592,CAN,43.531,Q,
2009-2010,"2010 ISU World Junior Championships, TPE, Taipei",500m,m,Quarterfinals,2,3,4,,87,BenceBERES,7438,HUN,43.946,,
2009-2010,"2010 ISU World Junior Championships, TPE, Taipei",500m,m,Quarterfinals,2,4,3,,91,DOTTITommaso,7604,ITA,45.038,,
2009-2010,"2010 ISU World Junior Championships, TPE, Taipei",500m,m,Quarterfinals,3,1,2,,68,Mikhail-JeonghanCHOI,7725,CAN,43.384,Q,
2009-2010,"2010 ISU World Junior Championships, TPE, Taipei",500m,m,Quarterfinals,3,2,3,,75,LEPAPESebastien,7554,FRA,43.519,Q,
2009-2010,"2010 ISU World Junior Championships, TPE, Taipei",500m,m,Quarterfinals,3,3,4,,71,SHIJingnan,7728,CHN,43.534,,
2009-2010,"2010 ISU World Junior Championships, TPE, Taipei",500m,m,Quarterfinals,3,4,1,,111,PARKSeYeong,7750,KOR,1:21.480,,
2009-2010,"2010 ISU World Junior Championships, TPE, Taipei",500m,m,Quarterfinals,4,1,2,,66,Pier-OlivierGAGNON,7724,CAN,43.705,Q,
2009-2010,"2010 ISU World Junior Championships, TPE, Taipei",500m,m,Quarterfinals,4,2,1,,102,SAULITISJekabs,7267,LAT,43.745,Q,
2009-2010,"2010 ISU World Junior Championships, TPE, Taipei",500m,m,Quarterfinals,4,3,3,,70,LIUSongbo,7727,CHN,1:02.157,,
2009-2010,"2010 ISU World Junior Championships, TPE, Taipei",500m,m,Quarterfinals,4,4,4,,80,JackWHELBOURNE,7437,GBR,1:04.931,,
