season,competition,event,gender,round,race,Place,Start Pos.,Warn.,#,Name,ISU ID,ISU Member,Results,Qual.,Points
2014-2015,ISU World Short Track Speed Skating Championships® 2015,1500m,w,Semifinals,1,2,5,,6,KimBOUTIN,8542,CAN,2:34.261,QA,
2014-2015,ISU World Short Track Speed Skating Championships® 2015,1500m,w,Semifinals,1,3,6,,63,JessicaKOOREMAN,7649,USA,2:34.586,QB,
2014-2015,ISU World Short Track Speed Skating Championships® 2015,1500m,w,Semifinals,1,4,7,,23,CharlotteGILMARTIN,7136,GBR,2:35.629,QB,
2014-2015,ISU World Short Track Speed Skating Championships® 2015,1500m,w,Semifinals,1,5,3,,17,SEJPALOVA-HRUZOVAMichaela,8553,CZE,2:36.210,,
2014-2015,ISU World Short Track Speed Skating Championships® 2015,1500m,w,Semifinals,1,6,4,,45,KIMAlang,8484,KOR,3:13.228,ADA,
2014-2015,ISU World Short Track Speed Skating Championships® 2015,1500m,w,Semifinals,1,7,1,,22,CHRISTIEElise,7135,GBR,3:23.797,,
2014-2015,ISU World Short Track Speed Skating Championships® 2015,1500m,w,Semifinals,2,1,4,,13,TAOJiaying,8667,CHN,2:29.316,QA,
2014-2015,ISU World Short Track Speed Skating Championships® 2015,1500m,w,Semifinals,2,2,2,,36,KIKUCHIMoemi,7584,JPN,2:29.484,QA,
2014-2015,ISU World Short Track Speed Skating Championships® 2015,1500m,w,Semifinals,2,3,1,,56,PROSVIRNOVASofia,8509,RUS,2:29.889,ADA,
2014-2015,ISU World Short Track Speed Skating Championships® 2015,1500m,w,Semifinals,2,4,3,,10,FANKexin,7694,CHN,2:31.833,QB,
2014-2015,ISU World Short Track Speed Skating Championships® 2015,1500m,w,Semifinals,2,5,6,,35,VIVIANIElena,7583,ITA,2:32.399,,
2014-2015,ISU World Short Track Speed Skating Championships® 2015,1500m,w,Semifinals,2,PEN,5,,11,HANYuTong,8365,CHN,PEN,,
2014-2015,ISU World Short Track Speed Skating Championships® 2015,1500m,w,Semifinals,3,1,6,,31,AriannaFONTANA,6227,ITA,2:37.875,QA,
2014-2015,ISU World Short Track Speed Skating Championships® 2015,1500m,w,Semifinals,3,2,1,,47,SHIMSukHee,8092,KOR,2:37.943,QA,
2014-2015,ISU World Short Track Speed Skating Championships® 2015,1500m,w,Semifinals,3,3,3,,7,KasandraBRADETTE,8058,CAN,2:38.054,QB,
2014-2015,ISU World Short Track Speed Skating Championships® 2015,1500m,w,Semifinals,3,4,4,,9,MarianneST-GELAIS,7216,CAN,2:38.259,QB,
2014-2015,ISU World Short Track Speed Skating Championships® 2015,1500m,w,Semifinals,3,5,2,,50,deVRIESRianne,8333,NED,2:38.652,,
2014-2015,ISU World Short Track Speed Skating Championships® 2015,1500m,w,Semifinals,3,6,5,,58,ZAKHAROVAEvgeniya,7715,RUS,notime,,
