race,Place,Start Pos.,Warn.,#,Name,ISU ID,ISU Member,Results,Qual.,Points
0,1,2,,210,HAMELINCharles,6610,CAN,1:29.925,Q,
0,2,3,,214,LIANGWenhao,7594,CHN,1:30.092,Q,
0,3,4,,273,TravisJAYNER,6300,USA,1:30.303,,
0,4,1,,248,LEEHo-Suk,6856,KOR,1:31.837,,
0,5,5,,226,JonELEY,6592,GBR,1:35.105,,
1,1,4,,216,SONGWeilong,7156,CHN,1:29.639,Q,
1,2,1,,254,NielsKERSTHOLT,7067,NED,1:30.079,Q,
1,3,2,,235,RobertSEIFERT,6176,GER,1:30.273,,
1,4,5,,272,SimonCHO,7188,USA,1:31.394,,
1,PEN,3,,244,YuzoTAKAMIDO,7158,JPN,PEN,,
2,2,5,,211,FrancoisHAMELIN,6167,CAN,1:29.604,Q,
2,3,2,,242,NicolaRODIGARI,6332,ITA,1:29.679,,
2,4,4,,232,PaulHERRMANN,6803,GER,1:29.683,,
2,PEN,3,,215,LIUXianwei,6307,CHN,PEN,,
3,1,1,,212,OlivierJEAN,6756,CAN,1:30.471,Q,
3,2,5,,221,MaximeCHATAIGNIER,6106,FRA,1:30.568,Q,
3,3,3,,250,UMCheon-Ho,7608,KOR,1:33.171,,
3,4,2,,230,JackWHELBOURNE,7437,GBR,1:34.517,,
3,5,4,,275,JeffSIMON,7280,USA,2:01.505,ADV,
