season,competition,event,gender,round,race,Place,Start Pos.,Warn.,#,Name,ISU ID,ISU Member,Results,Qual.
2018-2019,ISU World Cup 2018/19 - Torino (ITA),1000m,w,Quarterfinals,1,1,1,,17,DESMETHanne,8699,BEL,1:29.482,Q
2018-2019,ISU World Cup 2018/19 - Torino (ITA),1000m,w,Quarterfinals,1,2,5,,63,ZANGYize,8725,CHN,1:29.585,Q
2018-2019,ISU World Cup 2018/19 - Torino (ITA),1000m,w,Quarterfinals,1,3,3,,4,PROSVIRNOVASofia,8509,RUS,1:29.749,q
2018-2019,ISU World Cup 2018/19 - Torino (ITA),1000m,w,Quarterfinals,1,4,2,,124,deVRIESRianne,8333,NED,1:29.953,
2018-2019,ISU World Cup 2018/19 - Torino (ITA),1000m,w,Quarterfinals,1,5,6,,47,AnastassiyaKRESTOVA,7981,KAZ,1:30.055,
2018-2019,ISU World Cup 2018/19 - Torino (ITA),1000m,w,Quarterfinals,1,6,4,,140,ZHANGChutong,9452,CHN,1:30.335,
2018-2019,ISU World Cup 2018/19 - Torino (ITA),1000m,w,Quarterfinals,2,1,4,,97,CHARLESAlyson,8722,CAN,1:34.077,Q
2018-2019,ISU World Cup 2018/19 - Torino (ITA),1000m,w,Quarterfinals,2,2,1,,31,PIERRONVeronique,6196,FRA,1:34.254,Q
2018-2019,ISU World Cup 2018/19 - Torino (ITA),1000m,w,Quarterfinals,2,2,2,,26,BACSKAISaraLuca,8609,HUN,1:34.254,Q
2018-2019,ISU World Cup 2018/19 - Torino (ITA),1000m,w,Quarterfinals,2,4,5,,110,SIGHELArianna,8088,ITA,1:34.394,
2018-2019,ISU World Cup 2018/19 - Torino (ITA),1000m,w,Quarterfinals,2,DNS,3,,2,SHIMSukHee,8092,KOR,DNS,
2018-2019,ISU World Cup 2018/19 - Torino (ITA),1000m,w,Quarterfinals,3,1,3,,7,KimBOUTIN,8542,CAN,1:31.157,Q
2018-2019,ISU World Cup 2018/19 - Torino (ITA),1000m,w,Quarterfinals,3,2,2,,1,CHOIMinJeong,8625,KOR,1:31.367,Q
2018-2019,ISU World Cup 2018/19 - Torino (ITA),1000m,w,Quarterfinals,3,3,1,,11,HUOTMARCHANDTifany,7976,FRA,1:31.594,
2018-2019,ISU World Cup 2018/19 - Torino (ITA),1000m,w,Quarterfinals,3,4,4,,65,SANTOSKristen,8527,USA,1:32.498,
2018-2019,ISU World Cup 2018/19 - Torino (ITA),1000m,w,Quarterfinals,3,5,5,,58,CeciliaMAFFEI,6559,ITA,1:33.012,
2018-2019,ISU World Cup 2018/19 - Torino (ITA),1000m,w,Quarterfinals,4,1,2,,120,KIMJiYoo,8764,KOR,1:31.456,Q
2018-2019,ISU World Cup 2018/19 - Torino (ITA),1000m,w,Quarterfinals,4,2,3,,51,AnnaSEIDEL,8562,GER,1:31.513,Q
2018-2019,ISU World Cup 2018/19 - Torino (ITA),1000m,w,Quarterfinals,4,3,1,,129,KONSTANTINOVAEkaterina,8510,RUS,1:31.639,
2018-2019,ISU World Cup 2018/19 - Torino (ITA),1000m,w,Quarterfinals,4,4,5,,53,IongAKIM,9192,KAZ,1:32.605,
2018-2019,ISU World Cup 2018/19 - Torino (ITA),1000m,w,Quarterfinals,4,5,4,,32,MANOILOVAKatrin,8539,BUL,1:34.476,
