race,Place,Start Pos.,Warn.,#,Name,ISU ID,ISU Member,Results,Qual.,Points
0,1,1,,198,SalvijusRAMANAUSKAS,9119,LTU,43.927,,
0,2,2,,195,VictorMARTINEZ-BLANCH,8703,ESP,44.416,,
0,3,3,,201,BorLukaURLEP,8753,SLO,44.671,,
1,1,4,,170,TomRIETZKE,8563,GER,44.207,,
1,2,1,,46,KlaudioNASRI,8540,BUL,44.577,,
1,3,2,,194,MARTINICIvan,8700,CRO,1:04.132,,
1,PEN,3,,206,NEMIROVladyslav,8719,UKR,PEN,,
2,1,1,,87,MaksimSIARHEYU,7771,BLR,43.699,,
2,2,3,,205,NEMIRONikita,9212,UKR,45.904,,
2,3,2,,148,WOLFGANGMatthias,8474,AUT,1:04.973,,
2,PEN,4,,203,OliverRINGER,8755,SVK,PEN,,
3,1,1,,151,RyanMcANUFF,9197,IRL,42.709,,
3,2,3,,199,BartoszBIELECKI,9208,POL,42.895,,
3,3,2,,202,DavidCAKO,9209,SRB,43.108,,
3,4,4,,115,DavutTAHTACI,8647,TUR,43.184,,
4,1,1,,22,JensALMEY,8595,BEL,43.345,,
4,2,3,,111,EinarAGDESTEIN,8701,NOR,43.624,,
4,3,4,,39,EdinBRANKOVIC,7256,BIH,44.296,,
4,4,2,,118,FabriceDUFBERGSUH,8642,SWE,1:32.207,,
5,1,2,,45,ANIKEJRafal,8749,POL,42.309,,
5,2,1,,142,GOEMINNEGert-Jan,8707,BEL,42.493,,
5,3,3,,162,FiratYARDIMCI,8520,TUR,43.190,,
5,3,4,,143,JacobJANSSON,8589,SWE,43.190,,
