season,competition,event,gender,round,race,Place,Start Pos.,Warn.,#,Name,ISU ID,ISU Member,Results,Qual.
2019-2020,"ISU World Cup 2019/20 - Salt Lake City, UT (USA)",500m(2),m,Semifinals,1,1,1,,67,AZHGALIYEVAbzal,7685,KAZ,40.315,QA
2019-2020,"ISU World Cup 2019/20 - Salt Lake City, UT (USA)",500m(2),m,Semifinals,1,2,3,,171,KIMDongWook,9604,KOR,40.398,QA
2019-2020,"ISU World Cup 2019/20 - Salt Lake City, UT (USA)",500m(2),m,Semifinals,1,3,2,,85,FERCOQQuentin,8605,FRA,40.503,QB
2019-2020,"ISU World Cup 2019/20 - Salt Lake City, UT (USA)",500m(2),m,Semifinals,1,4,4,,20,CsabaBURJAN,7738,HUN,40.544,QB
2019-2020,"ISU World Cup 2019/20 - Salt Lake City, UT (USA)",500m(2),m,Semifinals,1,5,5,,7,LEEJuneSeo,9370,KOR,41.521,
2019-2020,"ISU World Cup 2019/20 - Salt Lake City, UT (USA)",500m(2),m,Semifinals,2,1,2,,5,WUDajing,7729,CHN,39.825,QA
2019-2020,"ISU World Cup 2019/20 - Salt Lake City, UT (USA)",500m(2),m,Semifinals,2,2,1,,10,ShaolinSandorLIU,7928,HUN,39.893,QA
2019-2020,"ISU World Cup 2019/20 - Salt Lake City, UT (USA)",500m(2),m,Semifinals,2,3,4,,169,PARKInWook,7942,KOR,53.970,QB
2019-2020,"ISU World Cup 2019/20 - Salt Lake City, UT (USA)",500m(2),m,Semifinals,2,4,3,,159,SELLIERDiane,9237,FRA,1:03.823,QB
2019-2020,"ISU World Cup 2019/20 - Salt Lake City, UT (USA)",500m(2),m,Semifinals,2,PEN,5,,176,EYBOGDaniil,8661,RUS,PEN,
