race,Place,Start Pos.,Warn.,#,Name,ISU ID,ISU Member,Results,Qual.
0,1,3,,52,SemenELISTRATOV,7293,RUS,1:24.585,Q
0,2,1,,124,AlexBRYANT,8577,AUS,1:26.801,q
0,3,2,,134,TunaySIMSEK,9010,TUR,1:28.802,
0,4,4,,20,KeithCARROLL,8449,USA,1:47.295,ADV
0,PEN,5,,27,ViktorKNOCH,6177,HUN,PEN,
1,1,5,,12,NIKISHADenis,8396,KAZ,1:26.492,Q
1,2,1,,10,SHIJingnan,7728,CHN,1:26.640,q
1,3,2,,96,OLAHBence,7439,HUN,1:27.889,
1,4,6,,119,GEORGIEVDimitar,8541,BUL,1:28.390,
1,5,3,,163,NicolasLABORDE,9096,COL,1:30.197,
1,6,4,,138,CHUSidneyK,9056,HKG,1:31.245,
2,1,3,,6,WUDajing,7729,CHN,1:24.661,Q
2,2,4,,62,KNEGTSjinkie,7352,NED,1:24.671,q
2,3,6,,157,HWANGDaeHeon,9115,KOR,1:24.706,
2,4,5,,61,FrancoisHAMELIN,6167,CAN,1:24.950,
2,5,2,,24,SCHUBERTChristoph,7734,GER,1:26.033,
2,6,1,,105,BillySIMMS,7926,GBR,1:27.140,
3,1,2,,155,HANSeungSoo,8673,KOR,1:25.719,Q
3,2,1,,35,PierreBODA,7588,AUS,1:26.202,q
3,3,5,,58,DanIWASA,8394,JPN,1:28.282,ADV
3,4,4,,142,GOEMINNEGert-Jan,8707,BEL,1:45.692,
3,5,6,,174,AdamCALLISTER,7954,USA,1:51.749,
3,PEN,3,,97,RENZiwei,8601,CHN,PEN,
4,1,2,,32,YOSHINAGAKazuki,8745,JPN,1:25.637,Q
4,2,4,,158,LIMKyoungWon,9191,KOR,1:25.659,q
4,3,5,,9,JackWHELBOURNE,7437,GBR,1:26.264,
4,4,3,,121,PaulBEAUCHAMP,8560,FRA,1:28.421,
4,5,6,,38,LucasNG,8067,SGP,1:29.052,
4,6,1,,160,MichalDOMANSKI,9187,POL,2:09.479,
5,1,6,,65,ThibautFAUCONNET,6785,FRA,1:24.559,Q
5,2,1,,86,BREEUWSMADaan,7218,NED,1:24.682,q
5,3,3,,77,TRANAaron,8528,USA,1:26.033,
5,4,5,,112,PETREWard,8708,BEL,1:26.715,
5,5,2,,172,HazarKARAGOL,9009,TUR,1:34.135,
5,6,4,,153,ANTONIOLIMattia,8572,ITA,1:38.886,
6,1,4,,21,NurbergenZHUMAGAZIYEV,7349,KAZ,1:26.766,Q
6,2,2,,68,HironobuMURATAKE,8671,JPN,1:26.907,
6,3,5,,149,ThibaultCROLET,7920,FRA,1:27.408,
6,4,1,,166,BLACKBURNMackenzie,7434,TPE,1:28.114,
6,5,3,,141,ArtemKHMELIVSKYI,7950,UKR,1:30.487,
6,6,6,,115,DavutTAHTACI,8647,TUR,1:30.560,
7,2,5,,83,SHULGINOVAlexander,8752,RUS,1:25.954,q
7,3,2,,16,DavideVISCARDI,7440,ITA,1:27.884,
7,4,4,,48,ANDERMANNDominic,8078,AUT,1:28.857,
7,5,3,,46,KlaudioNASRI,8540,BUL,notime,
8,1,3,,15,BYKANOVVladislav,6178,ISR,1:25.237,Q
8,2,6,,161,AYRAPETYANDenis,8098,RUS,1:26.219,q
8,3,4,,104,AZHGALIYEVAbzal,7685,KAZ,1:26.463,
8,4,1,,29,JUNGHyunWoo(Andy),8575,AUS,1:27.238,
8,5,2,,176,DIONPascal,8999,CAN,1:56.830,ADV
8,PEN,5,,31,deLAATItzhak,7746,NED,PEN,
9,1,6,,5,ShaoangLIU,8564,HUN,1:26.739,Q
9,2,2,,25,RichardSHOEBRIDGE,7825,GBR,1:26.922,
9,3,4,,94,NicolaRODIGARI,6332,ITA,1:26.953,
9,4,3,,36,RobertsZVEJNIEKS,8490,LAT,1:27.264,
9,5,5,,122,JasonCLAGUE,8636,NZL,1:28.283,
9,6,1,,49,HANDEIVolodymyr,8525,UKR,1:28.333,
