race,Place,Start Pos.,Warn.,#,Name,ISU ID,ISU Member,Results,Qual.,Points
0,1,2,,115,GeorgiORLOV,8460,BLR,44.558,,
0,2,4,,104,LiamO'BRIEN,9163,AUS,45.114,,
0,3,3,,129,RafaelHEREDIA-BARBA,9098,ESP,45.606,,
0,4,5,,174,HazimSHAHRUM,9272,MAS,47.372,,
0,5,1,,147,KavirajPrithviCOIMBATOREASHOK,9245,IND,50.424,,
1,1,1,,196,DJORDJEVICJovan,9295,SRB,46.738,,
1,2,2,,106,LIUHeinrich,9082,AUT,47.307,,
1,3,3,,148,AshwinCalenDSILVA,9246,IND,47.475,,
1,4,4,,127,StriborSUMAN,9235,CRO,47.794,,
1,5,5,,110,MakKRSTIC,8597,BIH,49.671,,
2,1,1,,201,LINChun-Chieh,8756,TPE,43.851,,
2,2,2,,182,deROSEEthan,9281,NZL,44.043,,
2,3,3,,194,BorLukaURLEP,8753,SLO,44.183,,
2,4,4,,128,StephaneBARBERAPERALEDA,8731,ESP,46.835,,
2,5,5,,116,KaloyanANGELOV,9221,BUL,46.932,,
3,1,1,,185,KrystianGISZKA,9285,POL,44.335,,
3,2,2,,141,CHUSidneyK,9056,HKG,44.371,,
3,3,3,,175,KHALILKhairilRidhwan,9271,MAS,49.042,,
3,4,4,,126,JanPOSAVEC,9234,CRO,1:10.815,,
3,5,5,,195,LovroZGOZNIK,9292,SLO,notime,,
4,1,3,,205,HazarKARAGOL,9009,TUR,45.276,,
4,2,2,,198,OliverRINGER,8755,SVK,45.374,,
4,3,4,,197,MichalCUJA,8754,SVK,45.483,,
4,4,1,,107,DavidDANNEEL,9217,BEL,45.547,,
5,1,4,,188,AttilaSZASZ,9130,ROU,43.512,,
5,2,1,,186,BartoszBIELECKI,9208,POL,43.524,,
5,3,2,,109,GuillianvanWAASDIJK,9218,BEL,43.952,,
5,4,3,,145,TIBORCZDaniel,9106,HUN,44.061,,
6,1,1,,168,KRUZBERGSRoberts,9117,LAT,43.239,,
6,2,2,,203,LINXian-You,9299,TPE,43.317,,
6,3,3,,211,NEMIRONikita,9212,UKR,43.576,,
6,4,4,,207,DavutTAHTACI,8647,TUR,1:26.537,,
7,1,2,,214,BrandonKIM,9303,USA,43.169,,
7,2,1,,187,TamasANTAL,9128,ROU,43.665,,
7,3,3,,111,TarikOMERAGIC,8533,BIH,45.697,,
7,4,4,,142,TSANGKeiWingKelvin,7735,HKG,45.763,,
8,1,3,,159,GALIAKHMETOVAdil,9260,KAZ,43.646,,
8,2,2,,189,AdamTIMAR,8637,ROU,43.735,,
8,3,1,,151,PietroMARINELLI,9249,ITA,43.822,,
8,4,4,,208,HANDEIOleh,9073,UKR,44.240,,
9,1,1,,181,JasonCLAGUE,8636,NZL,43.290,,
9,2,2,,139,LUEDTKEAdrian,9104,GER,43.779,,
9,3,4,,202,SUJun-Peng,8643,TPE,44.251,,
9,4,3,,114,VladislavMIKHAILOV,9086,BLR,1:12.942,,
10,1,4,,176,JasperBRUNSMANN,9122,NED,42.827,,
10,2,1,,180,ZacharyBIGGS,8635,NZL,43.155,,
10,3,3,,138,LucaLOEFFLER,9241,GER,43.337,,
10,4,2,,215,BenjaminTHORNOCK,9147,USA,43.605,,
