race,Place,Start Pos.,Warn.,#,Name,ISU ID,ISU Member,Results,Qual.,Points
0,1,5,,152,SemenELISTRATOV,7293,RUS,2:19.780,Q,
0,2,6,,146,BREEUWSMADaan,7218,NED,2:20.231,Q,
0,3,1,,161,KeithCARROLL,8449,USA,2:22.084,,
0,4,2,,129,ShaolinSandorLIU,7928,HUN,2:22.555,ADV,
0,5,3,,125,TorstenKROEGER,7141,GER,2:23.002,,
0,PEN,4,,108,PatrickDUFFY,7917,CAN,PEN,,
1,1,3,,142,PARKSeYeong,7750,KOR,2:20.551,Q,
1,2,5,,151,VictorAN,8344,RUS,2:20.608,Q,
1,3,4,,150,FreekvanderWART,7269,NED,2:20.646,q,
1,4,6,,136,YumaSAKURAI,6182,JPN,2:20.865,,
1,5,1,,132,DOTTITommaso,7604,ITA,2:21.040,,
1,6,2,,121,JonELEY,6592,GBR,2:22.556,,
2,1,4,,144,SINdaWoon,8035,KOR,2:20.867,Q,
2,2,3,,114,SHIJingnan,7728,CHN,2:21.079,Q,
2,3,1,,124,JackWHELBOURNE,7437,GBR,2:21.118,q,
2,4,2,,105,MaksimSIARHEYU,7771,BLR,2:23.540,,
2,5,5,,106,GEORGIEVDimitar,8541,BUL,2:26.664,,
3,1,3,,163,John-HenryKRUEGER,7763,USA,2:33.930,Q,
3,2,5,,127,ViktorKNOCH,6177,HUN,2:33.992,Q,
3,3,1,,154,DmitryMIGUNOV,7755,RUS,2:34.139,,
3,4,6,,115,WUDajing,7729,CHN,2:34.301,,
3,5,4,,158,SerhiyLIFYRENKO,6826,UKR,2:37.132,,
3,6,2,,101,PierreBODA,7588,AUS,2:50.520,,
4,1,1,,113,HANTianyu,8388,CHN,2:19.916,Q,
4,2,4,,119,LEPAPESebastien,7554,FRA,2:20.104,Q,
4,3,2,,131,CONFORTOLAYuri,6561,ITA,2:20.132,q,
4,4,5,,102,JUNGHyunWoo(Andy),8575,AUS,2:23.554,,
4,5,3,,157,FiratYARDIMCI,8520,TUR,2:23.799,,
4,6,6,,159,DmytroPOLTAVETS,7221,UKR,2:26.572,,
5,1,4,,143,SEOYiRa,7940,KOR,2:24.828,Q,
5,2,3,,109,SamuelGIRARD,8600,CAN,2:24.854,Q,
5,3,5,,118,ThibautFAUCONNET,6785,FRA,2:25.066,,
5,4,2,,139,NurbergenZHUMAGAZIYEV,7349,KAZ,2:29.024,,
5,5,6,,156,LucasNG,8067,SGP,2:31.359,,
5,PEN,1,,145,RobertoPUKITIS,7785,LAT,PEN,,
6,2,6,,110,HAMELINCharles,6610,CAN,2:16.116,Q,
6,3,2,,137,HirokiYOKOYAMA,7932,JPN,2:16.977,q,
6,4,3,,103,MathiasVOSTE,7888,BEL,2:17.227,,
6,5,5,,117,KOLENCMartin,8604,CRO,2:23.587,,
6,PEN,4,,138,NIKISHADenis,8396,KAZ,PEN,,
