season,competition,event,gender,round,race,Place,Start Pos.,Warn.,#,Name,ISU ID,ISU Member,Results,Qual.
2017-2018,Audi ISU World Cup 2017/18 - Shanghai (CHN),500m,m,Quarterfinals,1,1,1,,6,WUDajing,7729,CHN,40.107,Q
2017-2018,Audi ISU World Cup 2017/18 - Shanghai (CHN),500m,m,Quarterfinals,1,2,3,,8,HAMELINCharles,6610,CAN,40.277,Q
2017-2018,Audi ISU World Cup 2017/18 - Shanghai (CHN),500m,m,Quarterfinals,1,3,2,,7,VictorAN,8344,RUS,40.438,
2017-2018,Audi ISU World Cup 2017/18 - Shanghai (CHN),500m,m,Quarterfinals,1,4,4,,128,LEPAPESebastien,7554,FRA,40.547,
2017-2018,Audi ISU World Cup 2017/18 - Shanghai (CHN),500m,m,Quarterfinals,1,5,5,,20,RyosukeSAKAZUME,7542,JPN,40.639,
2017-2018,Audi ISU World Cup 2017/18 - Shanghai (CHN),500m,m,Quarterfinals,2,1,1,,187,KIMDoKyoum,8398,KOR,40.972,Q
2017-2018,Audi ISU World Cup 2017/18 - Shanghai (CHN),500m,m,Quarterfinals,2,2,2,,18,HOOGERWERFDylan,8497,NED,41.130,Q
2017-2018,Audi ISU World Cup 2017/18 - Shanghai (CHN),500m,m,Quarterfinals,2,3,4,,44,John-HenryKRUEGER,7763,USA,41.211,
2017-2018,Audi ISU World Cup 2017/18 - Shanghai (CHN),500m,m,Quarterfinals,2,4,5,,66,SHIJingnan,7728,CHN,41.359,
2017-2018,Audi ISU World Cup 2017/18 - Shanghai (CHN),500m,m,Quarterfinals,2,5,3,,12,SemenELISTRATOV,7293,RUS,41.361,
2017-2018,Audi ISU World Cup 2017/18 - Shanghai (CHN),500m,m,Quarterfinals,3,1,2,,1,SEOYiRa,7940,KOR,40.629,Q
2017-2018,Audi ISU World Cup 2017/18 - Shanghai (CHN),500m,m,Quarterfinals,3,2,5,,58,HWANGDaeHeon,9115,KOR,40.686,Q
2017-2018,Audi ISU World Cup 2017/18 - Shanghai (CHN),500m,m,Quarterfinals,3,3,1,,16,RENZiwei,8601,CHN,40.788,
2017-2018,Audi ISU World Cup 2017/18 - Shanghai (CHN),500m,m,Quarterfinals,3,4,3,,75,AYRAPETYANDenis,8098,RUS,41.672,
2017-2018,Audi ISU World Cup 2017/18 - Shanghai (CHN),500m,m,Quarterfinals,3,5,4,,13,J.R.CELSKI,7279,USA,notime,
2017-2018,Audi ISU World Cup 2017/18 - Shanghai (CHN),500m,m,Quarterfinals,4,1,1,,10,ShaolinSandorLIU,7928,HUN,41.355,Q
2017-2018,Audi ISU World Cup 2017/18 - Shanghai (CHN),500m,m,Quarterfinals,4,2,5,,19,WATANABEKeita,7605,JPN,41.836,Q
2017-2018,Audi ISU World Cup 2017/18 - Shanghai (CHN),500m,m,Quarterfinals,4,DNF,3,,41,NurbergenZHUMAGAZIYEV,7349,KAZ,DNF,
2017-2018,Audi ISU World Cup 2017/18 - Shanghai (CHN),500m,m,Quarterfinals,4,PEN,2,,5,ShaoangLIU,8564,HUN,PEN,
